id_expo,nombre_expo,nombre_expo_ano,descripcion_expo,autor_texto,id_autor_texto,documento_ppal,id_documentos_expo,ano_ini,mes_ini,dia_ini,ano_fin,mes_fin,dia_fin,fecha_ini,fecha_fin,duracion_dias,artistas,id_personas_artistas,curadores,id_personas_curadores,presentadores,id_personas_presentadores,nombre_espacio,id_espacio,obras,id_obras,apoyan_auspicia,id_personas_apoyan,id_organizaciones_apoyan,id_img_doc_fk,observaciones_expos,tipo_expo,expo_order
511,La Suite Madrileña,La Suite Madrileña*1995,,Miguel González,,d.372,,1995,9,6,,,,1995-09-06,1995-10-21,45,José Luis Cuevas,,,,,,Sala Alterna,,,,"Galería El Museo de Bogotá, Colcultura",,,,,,515
513,Teresa Cuéllar,Teresa Cuéllar*1995,,,,,,1995,10,10,,,,1995-10-10,1995-11-09,30,Teresa Cuéllar,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Colcultura,Gerencia Cultural del Valle del Cauca",,,,,,516
515,"Salvador Dalí, Roberto Sebastían Matta, obra grafica","Salvador Dalí, Roberto Sebastían Matta, obra grafica*1995",,,,d.382,,1995,10,15,,,,1995-10-15,1996-01-09,86,"Salvador Dalí, Roberto Sebastián Matta",,,  ,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Galería El Museo de Bogotá, Colcultura,Gerencia Cultural del Valle del Cauca",,,,,,517
514,Narcisos,Narcisos*1995,,Miguel González,,d.347,d.370,1995,10,18,,,,1995-10-18,1995-11-17,30,Óscar Muñoz,,,,,,Galería-Taller,,Narcisos,2354,"Colcultura,Gerencia Cultural del Valle del Cauca",,,,,,518
516,Muestra retrospectiva del Almanaque PROPAL,Muestra retrospectiva del Almanaque PROPAL*1995,,,,,,1995,11,21,,,,1995-11-21,1995-12-15,24,Varios,,,,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",,,,Propal S.A.,,,,,,519
517,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1995,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1995*1995,,,,,,1995,12,20,,,,1995-12-20,1900-01-01,#NUM!,"Ricardo Borrero, Jesús María Zamora, Ignacio Gómez Jaramillo, Ricardo Gómez Campuzano, Carlos Correa, Alejandro Obregón, Enrique Grau, Lucy Tejada, Jan Bartelsman, Ómar Rayo, Beatriz Daza, Emma Reyes, Beatriz González, María Thereza Negreiros, Carlos Rojas, Manuel Hernández, Óscar Muñoz, Antonio Barrera, Víctor Laignelet, Jonier Marín, Carlos Salas Silva, Ana María Rueda, Santiago Uribe Holguín, Bibiana Vélez, María Teresa Vieco, Rafael Ortiz, Rafael Echeverri, Danilo Dueñas, Luis Fernando Roldán, Jorge Julián Aristizábal, Miguel Böhmer, Armando Londoño, Carlos Gómez,Carlos Jacanamijoy Tisoy",,Miguel González,,,,Galería-Taller,,,,,,,,,,520
518,Imaginario,Imaginario*1996,,Oscar Muñoz,,d.380,d.352,1996,1,24,,,,1996-01-24,1996-03-09,45,"Jorge Acero, Miguel Böhmer, Wilson Díaz, John Edward González",,Óscar Muñoz,,,,"Sala Alterna, Galería-Taller",,,,Colcultura,,,,,,521
519,Las Mariamulatas y las Galápagos,Las Mariamulatas y las Galápagos*1996,,,,d.384,d.332,1996,2,14,1996,3,,1996-02-14,1996-04-06,52,Enrique Grau,,Bélgica Rodríguez ,,,,Galería-Taller,,,,Colcultura,,,,,,522
520,Carlos Rojas,Carlos Rojas*1996,,,,d.389,,1996,3,13,,,,1996-03-13,1996-04-12,30,Carlos Rojas,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Galería El Museo de Bogotá,Colcultura",,,,,,523
521,Hernando Tejada 1,Hernando Tejada 1*1996,,,,,,1996,4,17,,,,1996-04-17,1996-06-01,45,Hernando Tejada,,,,,,Sala de Exposiciones Rotatorias,,,,"Galería Diners de Bogotá, Colcultura,Secretaría de Educación de Cali",,,,,,524
523,José Horacio Martínez,José Horacio Martínez*1996,,Miguel González,,d.390,,1996,5,,1996,6,,1996-05-01,1996-05-01,,José Horacio Martínez,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Galería El Museo de Bogotá,Colcultura",,,,,,525
522,Muestra de arte tridimencional de la Colección del Museo de Arte Moderno La Tertulia 1996,Muestra de arte tridimencional de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,,,,,,1996,5,15,,,,1996-05-15,1996-06-29,45,"Marta Minujín, Fernando Maza, Geny Dignac , Yutaka Toyota, Rubens Gerchman , Beatriz Daza, Bernado Salcedo, Carlos Rojas, Beatriz González, Antonio Caro, Alicia Barney, Consuelo Gómez, Pablo Van Wong,Jorge Acero",,Miguel González,,,,Galería-Taller,,,,,,,,,,526
524,Hernando Tejada 2,Hernando Tejada 2*1996,,,,,,1996,6,,,,,1996-06-01,1996-07-01,30,Hernando Tejada,,,,,,Sala de Exposiciones Rotatorias,,,,"Galería Diners de Bogotá, Colcultura,Secretaría de Educación de Cali",,,,,,527
525,Natalia Restrepo,Natalia Restrepo*1996,,Miguel González,,d.383,,1996,6,5,1996,7,,1996-06-05,1996-07-20,45,Natalia Restrepo,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,Colcultura,,,,,,528
526,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1996,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,,,,,,1996,8,,,,,1996-08-01,1900-01-01,#NUM!,"Alejandro Obregón, Enrique Grau, Lucy Tejada, Ómar Rayo, Manuel Hernández, Beatriz González, Santiago Cárdenas, María de la Paz Jaramillo, Óscar Muñoz, Jonier Muñoz, Danilo Dueñas, Luis Fernando Roldán, Carlos Salas Silva, Bibiana Vélez,Cristina Llano",,Miguel González,,,,Galería-Taller,,,,,,,,,,529
528,Muestra de fotografia de la Colección del Museo de Arte Moderno La Tertulia 1996,Muestra de fotografia de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,,,,,,1996,8,,,,,1996-08-01,1996-09-30,60,Varios,,Miguel González,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,,,,,,,530
527,Gustavo Zalamea,Gustavo Zalamea*1996,,"Maria Margarita García, Gustavo Zalamea",,d.365,,1996,8,21,,,,1996-08-21,1996-10-05,45,Gustavo Zalamea,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,escanear ,,531
529,Cuerpo Representado,Cuerpo Representado*1996,,,,,,1996,9,12,,,,1996-09-12,1997-01-10,120,"Rufino Tamayo , Antonio Seguí, Marta Minujín, Delia Cugat , Miguel Bresciano , Eugenio Dittborn, Roser Bru, Anselmo Carrera Rojas, Leonard Baskin, John Paul Jones, Peter Milton, Robert Nelson , Pedro Alcántara Herrán, Ever Astudillo, Feliza Bursztyn, Luis Caballero, Santiago Cárdenas, Beatriz González, Enrique Grau, Elías Heim, Lorenzo Jaramillo, María de la Paz Jaramillo, Víctor Laignelet, David Manzur, Becky Mayer, Darío Morales,  María José Morales, Óscar Muñoz, María Thereza Negreiros, Rafael Ortiz, Bernardo Salcedo,Lucy Tejada",,Miguel González,,,,Sala de Exposiciones Rotatorias,,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,532
530,Alegoria y Reflexión,Alegoria y Reflexión*1996,,,,,,1996,9,12,,,,1996-09-12,1997-01-10,120,"Wifredo Lam, René Portocarrero , Rodolfo Abularach , Arcangelo Ianelli, Fernando de Szyszlo, Ary Brizzi, Liliana Porter, Eduardo Mac Entyre , Luis Camnitzer , Carlos Cruz-Diez, Jesús Rafael Soto, Louise Nevelson, Edward Ruscha , Jorge Julián Aristizábal, Álvaro Barrios, Antonio Caro, Danilo Dueñas, Carlos Gómez, Ronier Marín, Catalina Mejía, José Horacio Martínez, Santiago Martínez Delgado, Édgar Negret, Alejandro Obregón, Nadín Ospina, Eduardo Ramírez Villamizar, Juan Antonio Roda, Miguel Ángel Rojas, Luis Fernando Roldán, Hernando Tejada, Hugo Zapata, Luis Fernando Zapata",,Miguel González,,,,Galería-Taller,,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,533
531,Exposición de Gustavo Zalamea 1996,Exposición de Gustavo Zalamea 1996*1996,,,,,,1996,9,12,,,,1996-09-12,1900-01-01,#NUM!,Gustavo Zalamea,,,,,,Sala Alterna,,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,534
532,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 1996,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,,,,,,1996,9,12,,,,1996-09-12,1900-01-01,#NUM!,Varios,,Miguel González,,,,"Sala Alterna, Galería-Taller",,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,535
533,Exposición de Pablo Van Wong 1996,Exposición de Pablo Van Wong 1996*1996,,Miguel González,,d.387,,1996,10,16,1996,11,,1996-10-16,1996-11-15,30,Pablo Van Wong,,,,,,Sala Alterna,,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,536
534,Objetos Creativos,Objetos Creativos*1996,,Miguel González,,d.381,,1996,11,20,,,,1996-11-20,1997-01-19,60,"Jim Amaral, Rodrigo Callejas, María de la Paz Jaramillo, Nadín Ospina,María Clara Piñeyro",,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,Silla,2359,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali",,,,,,537
535,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,,,,,,1996,12,16,,,,1996-12-16,1997-01-15,30,"Liliana Porter, Rogelio Polesello, Noé Nojechowicz, Antonio Seguí, Sammy Benmayor, Boro , Rubens Gerchman, Daniel Senise , Óscar Pantoja , Hugo Cifuentes , Carlos Collazo, Francisco Rodón , Agustín Fernández, Mariano Rodríguez, Emilio Sánchez , Rolando Peña, Carlos Zerpa , Augusto Rivera, Luciano Jaramillo, David Manzur, Rafael Ortiz, Diego Mazuera, Rafael Echeverri, Mario Zabaleta",,Miguel González,,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",,,,,,,,,,538
536,Estelas y Paisajes,Estelas y Paisajes*1997,"En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral. ",Ricardo Pau Llosa,,d.348,,1997,1,28,1997,3,16,1997-01-28,1997-03-04,35,Olga de Amaral,2496,,,,,"Galería-Taller, Sala Alterna",,,,"Colcultura, Gerencia Cultural del Valle del Cauca,Dirección de Cultura de Cali, Museo de arte de Pereira",,,,,,539
537,Visiones Latinoamericanas,Visiones Latinoamericanas*1997,"Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",Miguel González ,,d.354,,1997,2,19,1997,3,,1997-02-19,1997-03-21,30,"Carlos Quintana, José Bedia , Carlos Capelán , Alejandro Colunga, Julio Galán , Daniel Scheimberg, Guillermo Conte, Guillermo Kuitca, Mario Machado , Sigifredo Chacón, Ismael Frigerio, Félix Perdomo , Adriana Verejao","2007, 1387, 1992, 2179, 1345, 1904, 1596, 1599, 1183, 843, 1511,1729, 2210      ",,,,,"Galería-Taller, Sala Alterna ",,,,"Colcultura, Gerencia Cultural del Valle del Cauca, Dirección de Cultura de Cali,Galería El Museo de Bogotá",,,,,,540
538,Los Cincuenta Caminos de la Vida,Los Cincuenta Caminos de la Vida*1997,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas. ",Miguel González ,,d.353,,1997,3,19,1997,4,,1997-03-19,1997-04-01,13,Álvaro Barrios,8,Eduardo Serrano,,,,Sala Alterna,,"Serie: Los 50 caminos de la vida: Pasión, Serie: Los 50 caminos: Revelación ","2418, 2419","Suramericana, Galería Garcés Velásquez, Colcultura, Gerencia Cultural del Valle del Cauca",,,,,,541
540,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997*1997,,,,,,1997,4,,,,,1997-04-01,1997-05-01,30,Varios,,Miguel González,,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",,,,"Galería El Museo , Instituto Colombiano de Cultura",,,,,,542
539,Tres Maestros Mexicanos,Tres Maestros Mexicanos*1997,,Miguel González ,,d.351,,1997,4,16,1997,5,,1997-04-16,1997-05-31,45,"Rufino Tamayo, Francisco Toledo,José Luis Cuevas","182, 86, 550",,,,,"Sala Alterna, Galería-Taller",,,,"Galería El Museo de Bogotá,Colcultura",,,,,,543
541,Imaginación y Fantasía,Imaginación y Fantasía*1997,,"Miguel González, Carlos Jimenez",,d.366,d.364,1997,5,,,,,1997-05-01,1900-01-01,#NUM!,"Alicia Barney, Juan Mejía, Wilson Díaz, Leonel Galeano, Elías Heim, Óscar Muñoz, Mario Opazo, Lucas Ospina, Nadín Ospina, Luis Fernando Roldán","683, 439, 721, 1295, 205, 14, 1184, 174, 351, 106",Miguel González,,,,"Galería-Taller, Sala Alterna",,,,Proartes,,,,,,544
814,Arte contemporáneo colombiano en el museo de arte moderno la tertulia ,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir. ","Isadora de Norden, Miguel González, Ernesto Samper Pizano ",,d.369,,1997,5,,,,,1997-05-01,1900-01-01,#NUM!,"Emma Reyes, Enrique Grau, Beatriz González, Alejandro Obregón, Pedro Alcántara Herrán, Ómar Rayo, Lucy Tejada, Antonio Barrera, María Thereza Negreiros, María de la Paz Jaramillo, Santiago Cárdenas, Manuel Hernández, Diego Arango, Carlos Salas Silva, Ana María Rueda, Víctor Laignelet, Cristina Llano, María Teresa Vieco, Diego Mazuera, Miguel Ángel Reyes, Jorge Julián Aristizabal, Vicky Neumann, Carlos Jacanamijoy, Carlos Gómez","1, 12, 9, 41, 7, 4, 17, 30, 44, 5, 22, 35, 50, 216, 225, 51, 164, 208, 359, 462, 133, 214, 631","Gloria Delgado Restrepo, Miguel González, Talila Greenberg ",,,,Museo de Arte Moderno La Tertulia,,"El mar muerto, La Jaula vacía, Los suicidas del sisga, Huesos de mis bestias (La barracuda), El martirio agiganta a los hombres-Raíz, Catío, Los Muros -de la serie, Paisaje, Selva No. 2 - Serie Amazonia, Cada noche un amor, La caja de cartón, Signo-Inclinado, Casa ocupada, De la descomposición de la apariencia, Jardín -de la serie, Purga tenebras, El último rincón, Sin título No. 18, Puerto bronce, Orbis Regionum, Escenas, Sin título, Objetos que deslumbran, El mago","3917, 3929, 3935, 3914,2114, 3916,  2141, 3942, 3947, 3948, 3950, 3966, 3965, 3982, 3974, 3989, 3990, 3987, 3993, 4021, 4004, 4008, 4014, 4015","Presidencia de la República de Colombia, Ministerio de Relaciones Exteriores, Instituto Colombiano de Cultura",,,,,,545
542,Exposición de obra seriada,Exposición de obra seriada*1997,,,,d.344,,1997,5,18,,,,1997-05-18,1997-07-02,45,"Otilia Hernández, Ruby Posada",,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,Dirección de Cultura de Cali,,,,,,546
543,Muestra de nuevas adquisiciones del Museo de Arte Moderno La Tertulia 1997,Muestra de nuevas adquisiciones del Museo de Arte Moderno La Tertulia 1997*1997,,,,,,1997,7,15,,,,1997-07-15,1900-01-01,#NUM!,"Beatriz González, Luis Caballero, Hernando Tejada, David Manzur, Carlos Rojas, Santiago Cárdenas, Gustavo Zalamea, Álvaro Barrios, Wilson Díaz, Juan Mejía, Luz Ángela Lizarazo, María Clara Piñeyro, Lucas Ospina, Miguel Ángel Rojas, Lorenzo Jaramillo, Carlos Zerpa, Luis Fernando Escobar,Mario Zabaleta",,,,,,Sala Alterna,,,,,,,,,,547
544,Rey Tattoo,Rey Tattoo*1997,"En la serie de pinturas con colores fuertes y contrapuntísticos Carlos Zerpa consigue jugar con la apropiación y desbordar con opiniones despectivas históricas imposibles donde la fantasía y los objetos en accion reestablecen un repertorio extraído del comics, los juegos callejeros, el circo y el bestario...",Miguel González ,,d.357,,1997,8,5,,,,1997-08-05,1900-01-01,#NUM!,Carlos Zerpa,,,,,,,,,,"Embajada de Venezuela, Colcultura,Galería Garcés Velásquez",,,,,,548
545,Quédese Quieto,Quédese Quieto*1997,,,,,,1997,9,17,,,,1997-09-17,1997-11-16,60,Gaspard-Félix Tournachon,,Museo Nacional de Colombia,,,,"Galería-Taller, Sala Alterna",,,,"Nikos, Foto-Estudio, Laboratorio Profesional,Museo Nacional de Colombia",,,,,,549
546,Retratos de Ciudad,Retratos de Ciudad*1997,"Fernell Franco ofrece su serie sobre la ciudad contagiando su investigación de fragmentos, memoria y visiones afímeras. Su poética se agudiza con los acercamientos, los enfoques  y la dilatada atmósfera casi irreal de las imágenes. ",Miguel González ,,d.360,,1997,10,15,1997,,,1997-10-15,1997-11-24,40,Fernell Franco,31,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Nikos, Foto-Estudio,Ministerio de Cultura; Dirección de cultura del municipio de Cali",,,,,,550
548,VIII Salón Regional de Artes Visuales,VIII Salón Regional de Artes Visuales*1997,El salón regional llega a su octa edición corroborando el compromiso del estado en el estimulo a las artes visuales contemporáneas. Este evento ha sido indiudablemente un buen testimonio para medir la creatividad de la región. ,"Miguel González, José Horacio Martínez ",,d.368,,1997,10,24,1997,,,1997-10-24,1997-11-08,15,"Jorge Acero, Ever Astudillo, Isabel Arroyo, Janeth Blanco, Miguel Böhmer, Astrid Campo, Wilson Díaz, María del Carmen Espinoza, John Edward González, Fernando Hidalgo, Juan David Medina, Juan Mejía, Carlos Fernando Quintero, Guillermo Marín, Estrella Murillo, Diego Pombo, Martha Posso, Albeiro Sarria, Rosemberg Sandoval, Claudia Victoria, Olga Silva, Roddolfo Vélez, Liliana Villegas, Andrea Valencia, Vivian Monsalve,César Alfaro Mosquera","463, 48, 1513, 1463, 160, 2076, 721, 2453, 2354, 1721, 1600, 2396, 439, 614, 1759, 1864, 1160, 2260, 2198, 88, 1944, 1284","Monica Castillo, Carlos Jiménez, José Horacio Martínez ",,,,"Museo de Arte Moderno La Tertulia, Cámara de Comercio de Cali, Galería Arte Moderno, Galería de Bellas Artes, Museo La Merced, Proartes ",,,,"Ministerio de Cultura, Feriva, Computadores espacio y tiempo Arquitectura",,,,Las tres personas que pertenecen al campo curador fungen como jurados de selección de este salòn regional ,,551
547,Muestra de pintura y escultura colombiana de la Colección del Museo de Arte Moderno La Tertulia,Muestra de pintura y escultura colombiana de la Colección del Museo de Arte Moderno La Tertulia*1997,,,,,,1997,10,30,,,,1997-10-30,1998-01-28,90,"Ricardo Borrero, Jesús María Zamora, Rómulo Rozo, Ignacio Gómez Jaramillo, Carlos Correa, Guillermo Wiedemann, Alejandro Obregón, Édgar Negret, Enrique Grau, Eduardo Ramírez Villamizar, Hernando Tejada, Ómar Rayo, Carlos Rojas, Bernardo Salcedo, Beatriz González, Jim Amaral, Manuel Hernández, Santiago Cárdenas, Feliza Bursztyn, Óscar Muñoz, Hugo Zapata, Alicia Barney, Luis Fernando Zapata, Elías Heim,Carlos Gómez",,Miguel González,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,,,,,,,552
549,Amazónica,Amazónica*1997,,,,,,1997,11,5,,,,1997-11-05,1998-02-03,90,María Thereza Negreiros,,,,,,Galería-Taller,,,,"Ministerio de Cultura,Dirección de Cultura de Cali",,,,,,553
816,Maria Thereza Negreiros ,Maria Thereza Negreiros *1997,"La artista presenta en esta exposición lienzos de la serie amazónica compuesta por las subseries ""Igapós"", ""Correntezas"", e ""Incendios"". Con este cojunto de obras agresivas a la vez que místicas cobran sentido muy especial caractéristicas relevantes de la artista: su mundo de sombras severas y luces penetrantes, de perspectivas profundas llenas de magía, enigma, fuerza y riqueza colorística. ",Soffy Arboleda,,d.362,,1997,11,5,1997,,,1997-11-05,1997-01-01,#NUM!,María Thereza Negreiros ,44,Soffy Arboleda de Vega,,,,Museo de Arte Moderno La Tertulia ,,Serie Amazónica -  Incendios Gran ofrenda,1512,Dirección de Cultura de Cali,,,,,,554
550,Caldos de Cultivo,Caldos de Cultivo*1997,"A lo largo de su carrera, Cortés ha sido una constante paisajista. Su obra en pasteles y óleos principalmente , - ha tenido que ver de manera exlusiva con la naturaleza. ",Germán Rubiano Caballero ,,d. 359,,1997,12,3,,,,1997-12-03,1998-02-01,60,María Cristina Cortés,,,,,,Sala de la Colección-Maritza Uribe de Urdinola,,,,"Gerencia Cultural del Valle del Cauca, Dirección de Cultura de Cali,Ministerio de Cultura,",,,,,,555
551,Las Estrellas en el Trópico,Las Estrellas en el Trópico*1998,,,,,,1998,1,,,,,1998-01-01,1998-02-15,45,María de la Paz Jaramillo,,Jorge Jaramillo,,Juan Carlos Botero,,"Galería-Taller, Sala Alterna",,,,"Gerencia Cultural del Valle del Cauca, Dirección de Cultura de Cali,Ministerio de Cultura",,,,,,556
552,"Carlos Andrade, pinturas, cajas de luces y monotipos","Carlos Andrade, pinturas, cajas de luces y monotipos*1998",,Miguel González,,d.410,,1998,2,11,,,,1998-02-11,1998-03-13,30,Carlos Andrade,,Miguel González,,,,"Galería-Taller, Sala Alterna",,,,"Gerencia Cultural del Valle del Cauca, Dirección de Cultura de Cali,Ministerio de Cultura",,,,,,557
553,Grabados y Dibujos,Grabados y Dibujos*1998,,,,d.409,,1998,3,18,,,,1998-03-18,1998-05-17,60,Lorenzo Jaramillo,,Miguel González,,,,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",,"De la serie: HOMBRES YACENTES,",2413,"Gerencia Cultural del Valle del Cauca, Dirección de Cultura de Cali,Ministerio de Cultura",,,,,,558
