id_expo,id_auspiciador,nombre_expo,nombre_auspiciador,ano
ex.2,au.377,"Reproducciones Francesas, impresionistas y modernas*1956",Soffy Arboleda de Vega,1956
ex.19,au.134,Pinturas de Ómar Rayo*1957,Dirección de Bellas Artes y Extensión Cultural del Valle,1957
ex.21,au.134,José de Rokha*1958,Dirección de Bellas Artes y Extensión Cultural del Valle,1958
ex.35,au.134,Leandro Velasco*1959,Dirección de Bellas Artes y Extensión Cultural del Valle,1959
ex.48,au.134,Leandro Velasco*1960,Dirección de Bellas Artes y Extensión Cultural del Valle,1960
ex.52,au.10,Exposición infantil intercolegial*1961,Air France,1961
ex.58,au.258,Emma Reyes*1961,Instituto de Relaciones Culturales Colombo-Israelí,1961
ex.58,au.27,Emma Reyes*1961,Asocaña,1961
ex.63,au.27,"Arboleda, Martínez, Eggen*1961",Asocaña,1961
ex.66,au.48,Pinturas de Armando Villegas y Cerámicas de Alicia Tafur*1962,Belart,1962
ex.73,au.360,Exposición de carteles*1963,Ruly Vargas,1963
ex.73,au.66,Exposición de carteles*1963,Carmen Vargas,1963
ex.78,au.224,Pintura Moderna Ecuatoriana*1964,Galería Siglo XX de Quito,1964
ex.79,au.161,Exposición comparativa de afiches y estadísticas*1964,Empresas norteamericanas,1964
ex.100,au.13,Exposición sobre el libro francés*1966,Alianza Colombo-Francesa,1966
ex.124,au.347,VIII Festival Nacional de Arte - I Salón Austral y Colombiano de Pintura*1968,Presidencia de la República de Colombia,1968
ex.124,au.303,VIII Festival Nacional de Arte - I Salón Austral y Colombiano de Pintura*1968,Ministerio de Relaciones Exteriores,1968
ex.124,au.182,VIII Festival Nacional de Arte - I Salón Austral y Colombiano de Pintura*1968,Festival Nacional de Arte,1968
ex.128,au.298,Arte Virreinal Americano*1968,Mario Laserna,1968
ex.129,au.332,Exposición de artesanía*1968,Oficina de Turismo del Valle del Cauca,1968
ex.130,au.156,Pintura y Grabado Hoy en Venezuela*1968,Embajada de Venezuela,1968
ex.130,au.265,Pintura y Grabado Hoy en Venezuela*1968,Instituto Nacional de Cultura y Bellas Artes,1968
ex.136,au.142,Rogelio Polesello y Lya Kaufman*1969,Embajada de Argentina,1969
ex.136,au.113,Rogelio Polesello y Lya Kaufman*1969,Consulado en Cali,1969
ex.137,au.142,Enrique Grau*1969,Embajada de Argentina,1969
ex.138,au.352,XX Salón de Artistas Nacionales*1969,Propal S.A.,1969
ex.139,au.141,Exposición de arte gráfico alemán contemporáneo *1969,Embajada de Alemania,1969
ex.139,au.109,Exposición de arte gráfico alemán contemporáneo *1969,Concejo Alemán de Bellas Artes,1969
ex.141,au.160,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Empresas Municipales de Cali,1969
ex.141,au.41,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Banco de la República,1969
ex.141,au.40,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Banco de Colombia,1969
ex.141,au.245,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Industria de Licores del Valle,1969
ex.141,au.246,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ingenio Ingenio Manuelita,1969
ex.141,au.37,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Banco Cafetero,1969
ex.141,au.72,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ceat General,1969
ex.141,au.286,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Laboratorios JGB,1969
ex.141,au.76,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Central de Anchicayá,1969
ex.141,au.255,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Instituto Colombiano de Seguros Sociales,1969
ex.141,au.50,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Beneficencia del Valle,1969
ex.141,au.256,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Instituto de Crédito Territorial,1969
ex.141,au.101,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Colteger,1969
ex.141,au.73,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Celanese de Colombia,1969
ex.141,au.100,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Colombiana de Esmaltes,1969
ex.141,au.62,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Canada Dry,1969
ex.141,au.370,IX Festival de Arte - Salón de Las Américas de Pintura*1969,SENA,1969
ex.141,au.250,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ingenio Río Paila,1969
ex.141,au.178,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ferrocarriles Nacionales,1969
ex.141,au.175,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Federación Nacional de Cafeteros,1969
ex.141,au.68,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Carvajal,1969
ex.141,au.344,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Plaza de Toros de Cali,1969
ex.141,au.27,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Asocaña,1969
ex.141,au.97,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Colgate Palmolive,1969
ex.141,au.355,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Quaker,1969
ex.141,au.244,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Igenio Providencia,1969
ex.141,au.296,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Marañón,1969
ex.141,au.169,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Eternit Pacífico,1969
ex.141,au.226,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Gaseosas Postobón,1969
ex.141,au.23,IX Festival de Arte - Salón de Las Américas de Pintura*1969,ANDI,1969
ex.141,au.75,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Central Castilla,1969
ex.141,au.394,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ultratex,1969
ex.141,au.285,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Laboratorios Carlo Erba,1969
ex.141,au.386,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Textiles El Cedro,1969
ex.141,au.248,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ingenio Mayagüez,1969
ex.141,au.106,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Compañías Tecnoquímicas,1969
ex.141,au.91,IX Festival de Arte - Salón de Las Américas de Pintura*1969,CICOLAC,1969
ex.141,au.372,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Silva Ltda,1969
ex.141,au.104,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Compañía Colombiana de Tabaco,1969
ex.141,au.20,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Aluminio Munal,1969
ex.141,au.177,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ferretería Electra,1969
ex.141,au.273,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Jaime Upegui,1969
ex.141,au.281,IX Festival de Arte - Salón de Las Américas de Pintura*1969,La Garantía,1969
ex.141,au.307,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Molinos Dagua,1969
ex.141,au.288,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Laboratorios Recamier,1969
ex.141,au.378,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Sofía de Urdinola,1969
ex.141,au.271,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Inversiones Urdinola,1969
ex.141,au.31,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Atila de Colombia,1969
ex.141,au.395,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Unión Carbide,1969
ex.141,au.122,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Cuéllar Serrano Gómez,1969
ex.141,au.405,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Urbanización Gran Limonar,1969
ex.141,au.287,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Laboratorios Lafrancol,1969
ex.141,au.38,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Banco Comercial Antioqueño,1969
ex.141,au.229,IX Festival de Arte - Salón de Las Américas de Pintura*1969,General Metálicas,1969
ex.141,au.183,IX Festival de Arte - Salón de Las Américas de Pintura*1969,First National City Bank,1969
ex.141,au.55,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Braniff International,1969
ex.141,au.172,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Fantasías Femeninas,1969
ex.141,au.337,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Panamerican World Airways,1969
ex.141,au.26,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ashe y Cia.,1969
ex.141,au.338,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Panturismo,1969
ex.141,au.93,IX Festival de Arte - Salón de Las Américas de Pintura*1969,CODEMACO,1969
ex.141,au.336,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Pagnamenta,1969
ex.145,au.153,Exposición de grabado mexicano*1969,Embajada de México,1969
ex.146,au.142,Eduardo McEntyre*1969,Embajada de Argentina,1969
ex.149,au.224,Enrique Tábara*1970,Galería Siglo XX de Quito,1970
ex.151,au.67,El Hombre y sus Pensamientos a través del Arte*1970,Cartón de Colombia S.A.,1970
ex.153,au.67,Símbolos*1970,Cartón de Colombia S.A.,1970
ex.154,au.67,XX Festival de Arte - Exposición Panamericana de Artes Gráficas y Plásticas*1970,Cartón de Colombia S.A.,1970
ex.157,au.143,Festival Panamericano de Cultura - Brasil*1971,Embajada de Brasil,1971
ex.159,au.41,21 Obras*1971,Banco de la República,1971
ex.161,au.233,Exposición de fotografía norteamericana*1971,Gobierno Estadounidense,1971
ex.162,au.257,Exposición de figuras artesanales de santos primitivos y de grabados de Henández Cruz*1971,Instituto de Cultura Puertorriqueño,1971
ex.164,au.375,Cien Años de Soledad y Otros*1971,Sociedad Económica de Amigos El País,1971
ex.166,au.352,Diez Años de Arte Colombiano*1971,Propal S.A.,1971
ex.169,au.111,"Grabados de Artistas Británicos, 1945-1957*1972",Consejo Británico,1972
ex.172,au.257,La Obra Gráfica de Lorenzo Homar*1972,Instituto de Cultura Puertorriqueño,1972
ex.174,au.67,Grabados Cartón de Colombia*1972,Cartón de Colombia S.A.,1972
ex.175,au.143,Lazid Thame*1973,Embajada de Brasil,1973
ex.177,au.322,Brassai*1973,Museo de Arte Moderno de Nueva York,1973
ex.178,au.235,Exposición de la serie Laus Pictorum*1973,Graphics Ltda.,1973
ex.180,au.304,Exposición de Noe Nojechowiz*1973,Ministerio de Relaciones Exteriores de Argentina,1973
ex.181,au.67,II Bienal Americana de Artes Gráficas de Cali*1973,Cartón de Colombia S.A.,1973
ex.187,au.144,Imagen 6*1974,Embajada de Canadá,1974
ex.188,au.369,Cali a la Vanguardia*1974,Secretaría de Educación del Valle del Cauca,1974
ex.190,au.121,Exposición de Grabado Latino-americano*1974,Cosejo Internacional del Museo de Arte Moderno de New York,1974
ex.190,au.87,Exposición de Grabado Latino-americano*1974,Centro de Relaciones Interamericanas,1974
ex.193,au.67,Grabados 74 - Serie Internacional*1975,Cartón de Colombia S.A.,1975
ex.194,au.305,28 Artistas del Brasil*1975,Ministerio de Relaciones Exteriores del Brasil,1975
ex.195,au.322,Palabra e Imagen*1975,Museo de Arte Moderno de Nueva York,1975
ex.195,au.234,Palabra e Imagen*1975,Goodyear,1975
ex.196,au.95,XXV Salón Nacional de Artes Visuales*1975,Colcultura,1975
ex.197,au.156,Carlos Cruz Diez Obras Sobre el Muro: Graficas e Integración Arquitectónica*1975,Embajada de Venezuela,1975
ex.198,au.245,Kipniss*1975,Industria de Licores del Valle,1975
ex.199,au.341,Exposición Mundial de Prensa*1975,Periódico El Pueblo,1975
ex.202,au.95,Exposición de Miguel Torres Méndez*1975,Colcultura,1975
ex.203,au.67,Serie de Grabados Colección Cartón de Colombia 75*1976,Cartón de Colombia S.A.,1976
ex.204,au.111,Artistas Gráficos Británicos de la Década del 60*1976,Consejo Británico,1976
ex.205,au.27,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1976*1976,Asocaña,1976
ex.205,au.105,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1976*1976,Compañía Nacional de Empaques Bates S.A.,1976
ex.207,au.67,III Bienal Americana de Artes Gráficas de Cali*1976,Cartón de Colombia S.A.,1976
ex.209,au.68,Beatriz González*1976,Carvajal,1976
ex.209,au.210,Beatriz González*1976,Galería Belarca,1976
ex.210,au.110,Exposición de la Plástica Cubana Actual*1976,Concejo Nacional de la Cultura de la República de Cuba,1976
ex.213,au.155,20 Artistas Jóvenes Suizos*1977,Embajada de Suiza,1977
ex.214,au.111,Exposición de Barbara Hepworth*1977,Consejo Británico,1977
ex.215,au.67,Seis Artistas Premiados en la III Bienal de Artes Gráficas*1977,Cartón de Colombia S.A.,1977
ex.216,au.245,II Salón Nacional de Arte Jóven *1977,Industria de Licores del Valle,1977
ex.217,au.37,Colección Banco Cafetero*1977,Banco Cafetero,1977
ex.218,au.95,Exposición de grabado yugo-eslavo*1977,Colcultura,1977
ex.218,au.157,Exposición de grabado yugo-eslavo*1977,Embajada de Yugoslavia,1977
ex.223,au.68,Pintura y Escultura Colombiana de los Años 30*1978,Carvajal,1978
ex.223,au.96,Pintura y Escultura Colombiana de los Años 30*1978,Coleccionistas privados,1978
ex.225,au.149,Brecht en las Artes Gráficas de la República Democrática Alemana*1978,Embajada de la República Democrática Alemana,1978
ex.226,au.85,El Grabado Norteamericano en la Colección del Museo de Arte Moderno La Tertulia*1978,Centro de Arte Actual,1978
ex.228,au.245,Fotografía Colombiana*1978,Industria de Licores del Valle,1978
ex.230,au.56,Obregon*1979,Byron López,1979
ex.232,au.80,Helen Frankenthaler*1979,Centro Colombo-americano de Cali,1979
ex.232,au.8,Helen Frankenthaler*1979,Agencia de Comunicación Internacional de los Estados Unidos,1979
ex.233,au.254,"Ever Astudillo, Fernell Franco, Óscar Muñoz*1979",Instituto Colombiano de Cultura,1979
ex.234,au.184,Baila Mécanica*1979,Focus- analésico,1979
ex.237,au.369,Arte de los 80*1980,Secretaría de Educación del Valle del Cauca,1980
ex.239,au.368,Juan Camilo Uribe Telescopios y Álvaro Barrios Sueños con Marcel Duchamp*1980,Secretaría de Educación de Cali,1980
ex.242,au.245,María de la Paz Jaramillo y Óscar Jaramillo*1980,Industria de Licores del Valle,1980
ex.247,au.245,Manuel Hernández*1981,Industria de Licores del Valle,1981
ex.248,au.171,Primera Expomarca Latinoamericana*1982,Expo-marca Latinoamericana,1982
ex.248,au.363,Primera Expomarca Latinoamericana*1982,Seccional Cali de la Sociedad Colombiana de Arquitectos,1982
ex.250,au.179,Artistas Modernos como Ilustradores*1982,FES,1982
ex.250,au.322,Artistas Modernos como Ilustradores*1982,Museo de Arte Moderno de Nueva York,1982
ex.262,au.351,Actitudes Plurales*1983,Propal,1983
ex.265,au.185,Seis Maestros Cubanos*1983,Fondo Cubano de Bienes Culturales,1983
ex.265,au.119,Seis Maestros Cubanos*1983,Corporación Pro-gráfica de Cali,1983
ex.276,au.124,Doce Artistas Gráficos del Brasil*1983,Darel Valença,1983
ex.276,au.136,Doce Artistas Gráficos del Brasil*1983,Edith Behring,1983
ex.276,au.174,Doce Artistas Gráficos del Brasil*1983,Fayga Ostrower,1983
ex.276,au.22,Doce Artistas Gráficos del Brasil*1983,Ana Letycia Quadros,1983
ex.276,au.359,Doce Artistas Gráficos del Brasil*1983,Rossini Perez,1983
ex.276,au.297,Doce Artistas Gráficos del Brasil*1983,María Bonomi,1983
ex.276,au.357,Doce Artistas Gráficos del Brasil*1983,Renina Katz,1983
ex.276,au.379,Doce Artistas Gráficos del Brasil*1983,Solange Oliveira,1983
ex.276,au.387,Doce Artistas Gráficos del Brasil*1983,Thereza Miranda,1983
ex.276,au.331,Doce Artistas Gráficos del Brasil*1983,Odetto Guersoni,1983
ex.276,au.406,Doce Artistas Gráficos del Brasil*1983,Valerio Rodrigues,1983
ex.276,au.65,Doce Artistas Gráficos del Brasil*1983,Carlos Martíns,1983
ex.278,au.374,Bienal de Arquitectura*1983,Sociedad Colombiana de Arquitectos,1983
ex.282,au.79,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1984*1984,Centro Colombo-americano de Bogotá,1984
ex.283,au.319,1er. Salón OP de Diseño Gráfico*1984,Museo de Arte Moderno de Bogota,1984
ex.283,au.334,1er. Salón OP de Diseño Gráfico*1984,OP gráficas ltda.,1984
ex.286,au.11,Exposición de Marta Minujin*1984,Alcaldía de Cali,1984
ex.293,au.270,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana*1984,Intituto Smithsonian de EE.UU,1984
ex.293,au.80,Joyas-sorpresa: el Uso de Materiales Alternativos en la Joyería Norte-americana*1984,Centro Colombo-americano de Cali,1984
ex.295,au.144,Tiempo de Dibujar*1984,Embajada de Canadá,1984
ex.297,au.57,Aspectos de lo Tridimensional en el Arte Colombiano*1984,Cali Cultural,1984
ex.297,au.368,Aspectos de lo Tridimensional en el Arte Colombiano*1984,Secretaría de Educación de Cali,1984
ex.298,au.67,Muestra retrospectiva de Artes Gráficas Panamericanas/AGPA *1984,Cartón de Colombia S.A.,1984
ex.304,au.118,Exposición de Débora Arango 1985*1985,Corporación para la Cultura de Cali,1985
ex.304,au.41,Exposición de Débora Arango 1985*1985,Banco de la República,1985
ex.304,au.321,Exposición de Débora Arango 1985*1985,Museo de Arte Moderno de Medellín,1985
ex.307,au.95,Historia Abierta del Arte Colombiano*1985,Colcultura,1985
ex.317,au.352,Homenaje de Propal a su Ciudad*1985,Propal S.A.,1985
ex.319,au.53,El Arte Descubre un Mundo*1986,Biblioteca Luis Ángel Arango,1986
ex.320,au.53,Otto Moll González Antología Fotográfica 1939 –1968*1986,Biblioteca Luis Ángel Arango,1986
ex.324,au.41,Eduardo Ramírez Villamizar*1986,Banco de la República,1986
ex.326,au.53,Exposición didáctica de Arcangelo Ianelli*1986,Biblioteca Luis Ángel Arango,1986
ex.331,au.280,Arte sobre Tela*1986,La Galería de la Oficina,1986
ex.332,au.67,V Bienal Americana de Artes Gráficas de Cali*1986,Cartón de Colombia S.A.,1986
ex.333,au.42,Muestra de grabado de la Colección del Banco de Occidente*1987,Banco de Occidente,1987
ex.336,au.147,José Luis Fajardo*1987,Embajada de España,1987
ex.338,au.25,Alejandro Obregón*1987,Artemo Franco Mejía y Cia,1987
ex.340,au.349,Andrés de Santamaría*1987,Proartes,1987
ex.341,au.349,Frente Fotográfico Femenino*1987,Proartes,1987
ex.343,au.53,Darío Jiménez Exposición antológica 1938 – 1980*1987,Biblioteca Luis Ángel Arango,1987
ex.349,au.53,4 Maestros Latinoamericanos*1987,Biblioteca Luis Ángel Arango,1987
ex.351,au.219,Antonio Barrera *1987,Galería Fernando Quintana de Bogotá,1987
ex.352,au.312,Ossaba*1988,Museo de Antioquia,1988
ex.353,au.67,XIII Portafolio de Grabados Cartón de Colombia/AGPA*1987,Cartón de Colombia S.A.,1987
ex.359,au.157,Grabado Yugoslavo Contemporáneo*1988,Embajada de Yugoslavia,1988
ex.361,au.349,Exposición de Efraim Martínez*1988,Proartes,1988
ex.364,au.216,Gráfica Erótica de Pablo Picasso*1988,Galería El Museo de Bogotá,1988
ex.364,au.220,Gráfica Erótica de Pablo Picasso*1988,Galería Francia de Medellin,1988
ex.369,au.144,De la Edad de Piedra a los Computadores*1988,Embajada de Canadá,1988
ex.372,au.53,Diez Artistas Chilenos*1988,Biblioteca Luis Ángel Arango,1988
ex.372,au.211,Diez Artistas Chilenos*1988,Galería Carmen Waugh (Chile),1988
ex.372,au.218,Diez Artistas Chilenos*1988,Galería Época (Chile),1988
ex.372,au.209,Diez Artistas Chilenos*1988,Galería Arte Actual (Chile),1988
ex.376,au.263,Artistas Alemanes en America Latina: Pintores y Naturalista del Siglo XIX*1988,Instituto Goethe de Bogotá,1988
ex.376,au.150,Artistas Alemanes en America Latina: Pintores y Naturalista del Siglo XIX*1988,Embajada de la República Federal Alemana,1988
ex.378,au.381,Muestra de la Colección de Arte de Suramericana de Seguros*1988,Suramericana,1988
ex.378,au.349,Muestra de la Colección de Arte de Suramericana de Seguros*1988,Proartes,1988
ex.382,au.401,Tres Artistas de Puerto Rico*1989,Universidad de Puerto Rico,1989
ex.383,au.333,Gráfica OP 89 Duque Se Expone*1989,OP Gráficas,1989
ex.383,au.349,Gráfica OP 89 Duque Se Expone*1989,Proartes,1989
ex.389,au.269,Exposición de ilustraciones del libro El Beso de Dios*1989,Internacional de Ediciones,1989
ex.390,au.349,Ignacio Gomez Jaramillo 1910-1970*1989,Proartes,1989
ex.391,au.180,Leo Matiz 50 Años de Fotografía*1989,Festival Internacional de Arte,1989
ex.391,au.349,Leo Matiz 50 Años de Fotografía*1989,Proartes,1989
ex.401,au.70,Patricio Reig Isaacs Pinturas*1989,Casa Negret,1989
ex.402,au.53,Ex-libris o el Arte de Identificar sus Libros*1989,Biblioteca Luis Ángel Arango,1989
ex.402,au.155,Ex-libris o el Arte de Identificar sus Libros*1989,Embajada de Suiza,1989
ex.405,au.67,VI Portafolio Smurfit Cartón de Colombia S.A. - AGPA*1989,Cartón de Colombia S.A.,1989
ex.412,au.34,Alberto Arboleda*1990,Avianca,1990
ex.412,au.79,Alberto Arboleda*1990,Centro Colombo-americano de Bogotá,1990
ex.414,au.349,"Paisaje, Bodegón, Ciudad*1990",Proartes,1990
ex.415,au.218,Exposición de Francisco de la Puente*1990,Galería Época (Chile),1990
ex.415,au.308,Exposición de Francisco de la Puente*1990,Morgan Marinetti,1990
ex.427,au.86,Artistas de Buenos Aires*1991,Centro de Arte y Comunicación de Buenos Aires,1991
ex.427,au.365,Artistas de Buenos Aires*1991,Secretaría de Cultura de Buenos Aires,1991
ex.430,au.34,Fibers: Arte Textil Colombiano y de Estados Unidos*1991,Avianca,1991
ex.430,au.21,Fibers: Arte Textil Colombiano y de Estados Unidos*1991,Amigos de las Américas,1991
ex.431,au.205,Exposición de nueva pintura bolivariana*1991,Fundación para la Educación superior,1991
ex.433,au.143,Grabados Populares del Nordeste Brasileño*1991,Embajada de Brasil,1991
ex.434,au.351,Exposición de Paige Abadi*1991,Propal,1991
ex.435,au.155,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Embajada de Suiza,1991
ex.444,au.349,Ricardo Gómez Campuzano*1992,Proartes,1992
ex.444,au.71,Ricardo Gómez Campuzano*1992,Casa-museo Ricardo Gómez Campuzano,1992
ex.445,au.214,Exposición de Luis Luna*1992,Galería Diners de Bogotá,1992
ex.446,au.41,Utopía*1992,Banco de la República,1992
ex.447,au.223,Germán Botero*1992,Galería Luis Pérez de Bogotá,1992
ex.450,au.218,Diario de Viaje II*1992,Galería Época (Chile),1992
ex.450,au.289,Diario de Viaje II*1992,Ladeco,1992
ex.450,au.34,Diario de Viaje II*1992,Avianca,1992
ex.450,au.125,Diario de Viaje II*1992,Decapack,1992
ex.452,au.283,Ciudad*1992,la trayectoria de una imágen,1992
ex.452,au.6,Ciudad*1992,Aerolíneas Tampa,1992
ex.455,au.155,Werner Bischof*1992,Embajada de Suiza,1992
ex.456,au.218,Tuberculosis - SIDA: Un Diario*1992,Galería Época (Chile),1992
ex.456,au.289,Tuberculosis - SIDA: Un Diario*1992,Ladeco,1992
ex.456,au.34,Tuberculosis - SIDA: Un Diario*1992,Avianca,1992
ex.456,au.125,Tuberculosis - SIDA: Un Diario*1992,Decapack,1992
ex.461,au.34,Delia Cugat y Sergio Camporeale*1992,Avianca,1992
ex.461,au.221,Delia Cugat y Sergio Camporeale*1992,Galería Francony de París,1992
ex.464,au.267,Exposición de litografías del Instituto Tamarind*1993,Instituto Tamarind de EE.UU.,1993
ex.464,au.152,Exposición de litografías del Instituto Tamarind*1993,Embajada de los Estados Unidos,1993
ex.465,au.232,Emma Reyes Máscaras*1993,Gobernación del Valle del Cauca,1993
ex.466,au.82,Llamados de la Tierra: Earth Calls*1993,Centro Colombo-americano de Medellín,1993
ex.468,au.181,Pulsiones*1993,Festival Internacional de Arte de Cali,1993
ex.468,au.349,Pulsiones*1993,Proartes,1993
ex.469,au.216,Nadín Ospina*1993,Galería El Museo de Bogotá,1993
ex.469,au.230,Nadín Ospina*1993,Gerencia Cultural del Valle del Cauca,1993
ex.470,au.230,Muestra de arte venezolano*1993,Gerencia Cultural del Valle del Cauca,1993
ex.471,au.230,Vicky Neuman*1993,Gerencia Cultural del Valle del Cauca,1993
ex.472,au.230,Muestra de arte cubano de la Colección del Museo de Arte Moderno La Tertulia*1993,Gerencia Cultural del Valle del Cauca,1993
ex.474,au.230,Exposición de nueva arquitectura colombiana*1993,Gerencia Cultural del Valle del Cauca,1993
ex.475,au.34,Fernando Martínez Sanabria*1993,Avianca,1993
ex.475,au.213,Fernando Martínez Sanabria*1993,Galería Deimos de Bogotá,1993
ex.475,au.53,Fernando Martínez Sanabria*1993,Biblioteca Luis Ángel Arango,1993
ex.475,au.208,Fernando Martínez Sanabria*1993,Fundación Santo Domingo,1993
ex.475,au.230,Fernando Martínez Sanabria*1993,Gerencia Cultural del Valle del Cauca,1993
ex.476,au.230,Catalina Mejía*1993,Gerencia Cultural del Valle del Cauca,1993
ex.477,au.232,Beatriz Duque pinturas*1993,Gobernación del Valle del Cauca,1993
ex.481,au.11,Ocho Artistas de Cali*1994,Alcaldía de Cali,1994
ex.482,au.11,Tierra de nadie*1994,Alcaldía de Cali,1994
ex.483,au.95,Cuatro Pintores de Cartagena*1994,Colcultura,1994
ex.485,au.140,Exposición de careteles cinematográficos británicos de los años 80*1994,Embajada Británica,1994
ex.485,au.111,Exposición de careteles cinematográficos británicos de los años 80*1994,Consejo Británico,1994
ex.487,au.216,Bernardo Salcedo Objetos*1994,Galería El Museo de Bogotá,1994
ex.487,au.95,Bernardo Salcedo Objetos*1994,Colcultura,1994
ex.489,au.95,Exposición de Luis Fernando Escobar*1994,Colcultura,1994
ex.492,au.216,"Gabriel Silva pinturas, dibujos y objetos*1994",Galería El Museo de Bogotá,1994
ex.493,au.230,Revelaciones*1994,Gerencia Cultural del Valle del Cauca,1994
ex.494,au.230,"Jim Amaral, esculturas*1994",Gerencia Cultural del Valle del Cauca,1994
ex.495,au.179,Rafael Ortiz premio pintura Edmon Cobo*1994,FES,1994
ex.495,au.216,Rafael Ortiz premio pintura Edmon Cobo*1994,Galería El Museo de Bogotá,1994
ex.495,au.217,Rafael Ortiz premio pintura Edmon Cobo*1994,Galería El Museo de Cali,1994
ex.496,au.230,Elías Heim*1994,Gerencia Cultural del Valle del Cauca,1994
ex.498,au.95,Acuáticas*1995,Colcultura,1995
ex.499,au.225,Simón Rodríguez*1995,Galería Tovar de Bogotá,1995
ex.499,au.95,Simón Rodríguez*1995,Colcultura,1995
ex.502,au.95,El Color de la Muerte*1995,Colcultura,1995
ex.502,au.222,El Color de la Muerte*1995,Galería Garcés Velásquez,1995
ex.503,au.95,Abecedario Mágico*1995,Colcultura,1995
ex.505,au.349,Comportamiento del Paisaje*1995,Proartes,1995
ex.506,au.306,Punto de Apoyo: La Nueva Narrativa en la Plástica Contemporánea Colombiana*1995,Misión Colombiana ante las Naciones Unidas,1995
ex.506,au.45,Punto de Apoyo: La Nueva Narrativa en la Plástica Contemporánea Colombiana*1995,Bavaria,1995
ex.506,au.34,Punto de Apoyo: La Nueva Narrativa en la Plástica Contemporánea Colombiana*1995,Avianca,1995
ex.507,au.95,Miguel Ángel Reyes*1995,Colcultura,1995
ex.508,au.275,Gregorio Cuartas*1995,Juegos del Pacífico,1995
ex.508,au.95,Gregorio Cuartas*1995,Colcultura,1995
ex.508,au.216,Gregorio Cuartas*1995,Galería El Museo de Bogotá,1995
ex.509,au.275,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1995*1995,Juegos del Pacífico,1995
ex.509,au.95,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1995*1995,Colcultura,1995
