id_expo,id_obra,nombre_expo,nombre_obra,ano
ex.658,o.2544,Gráfica Norteamericana*2003,Sin título*Saúl Steinberg*1969,2003
ex.658,o.2973,Gráfica Norteamericana*2003,Pacific*Gabor Peterdi*1971,2003
ex.658,o.2538,Gráfica Norteamericana*2003,Watertower*Allan D'Arcangelo*1973,2003
ex.658,o.3259,Gráfica Norteamericana*2003,Stone ridge #6*Al Held*1984,2003
ex.658,o.2599,Gráfica Norteamericana*2003,Sin título*John McLaughlin*1963,2003
ex.658,o.3080,Gráfica Norteamericana*2003,Maids and other Servants: THE BUTLER*Charles Roth*1979,2003
ex.658,o.2854,Gráfica Norteamericana*2003,Waiting*Will Barnet*1974,2003
ex.667,o.2111,Enrique Grau 1920 - 2004 y su generación*2004,Pigmalion y galatea*Enrique Grau*1973,2004
ex.675,o.3216,Dibujar en las Americas*2004,Rotura*Liliana Porter*1972,2004
ex.675,o.2845,Dibujar en las Americas*2004,Sin título*Fernando de Szyszlo*1977,2004
ex.675,o.2160,Dibujar en las Americas*2004,LOS PRESAGIOS #2.Apuntes para un estudio de la Con*Flavio Garciandía*1980,2004
ex.675,o.2109,Dibujar en las Americas*2004,Sin título*Rodolfo Abularach*1971,2004
ex.675,o.2171,Dibujar en las Americas*2004,Ver y ser visto*Eugenio Dittborn*1978,2004
ex.675,o.2172,Dibujar en las Americas*2004,No ver y no ser visto*Eugenio Dittborn*1978,2004
ex.675,o.2112,Dibujar en las Americas*2004,De la Serie: Los Cuerpos*Pedro Alcántara Herrán*1968,2004
ex.675,o.2100,Dibujar en las Americas*2004,Grito*José Balmes*1971,2004
ex.675,o.2407,Dibujar en las Americas*2004,Señor fumando*Antonio Seguí*1977,2004
ex.675,o.2828,Dibujar en las Americas*2004,La fuerza del caballo*José Gamarra*1976,2004
ex.675,o.2777,Dibujar en las Americas*2004,Sin título*Luis Caballero*1976,2004
ex.675,o.2004,Dibujar en las Americas*2004,Cows and clouds*Dana W. Atchley*1971,2004
ex.675,o.2598,Dibujar en las Americas*2004,Sin título*John Paul Jones*1971,2004
ex.675,o.2185,Dibujar en las Americas*2004,Sin título*Daniel Senise*1986,2004
ex.675,o.2161,Dibujar en las Americas*2004,Paso de danza inconcluso*Leonel Góngora*1980,2004
ex.696,o.1902,Ana Mercedes Hoyos - Antología *2005,Sin título*Nubia Hoyos De Bonilla*1969,2005
ex.696,o.2354,Ana Mercedes Hoyos - Antología *2005,Narcisos*Óscar Muñoz*1995,2005
ex.696,o.2400,Ana Mercedes Hoyos - Antología *2005,SIN TITULO (Proyecto para Menú)*Óscar Muñoz*1982,2005
ex.696,o.2726,Ana Mercedes Hoyos - Antología *2005,Koren*Jan Cremer*1975,2005
ex.696,o.2695,Ana Mercedes Hoyos - Antología *2005,Tu caminabas*Luis Díaz*1974,2005
ex.696,o.2631,Ana Mercedes Hoyos - Antología *2005,Espacio para meditar*Arturo Kubotta*1964,2005
ex.698,o.2102,En torno al Cuerpo*2005,Desnudo*Darío Morales*1970,2005
ex.705,o.2361,Eduardo Ramírez Villamizar y su Entorno*2006,De la Serie: Camas*Feliza Bursztyn*1974,2006
ex.705,o.3946,Eduardo Ramírez Villamizar y su Entorno*2006,Naturaleza muerta*Beatriz Daza*1966,2006
ex.705,o.3913,Eduardo Ramírez Villamizar y su Entorno*2006,BATALLA DE HIERRO Y DE HOMBRE (zo fijado en madera*María Thereza Negreiros*1965,2006
ex.705,o.2303,Eduardo Ramírez Villamizar y su Entorno*2006,Cajas*Bernardo Salcedo*1969,2006
ex.705,o.2331,Eduardo Ramírez Villamizar y su Entorno*2006,Relicario de tres cabezas*Jim Amaral*1973,2006
ex.705,o.1916,Eduardo Ramírez Villamizar y su Entorno*2006,Topografia interior X*Jaime Suárez*1988,2006
ex.705,o.2346,Eduardo Ramírez Villamizar y su Entorno*2006,Geografia*Hugo Zapata*1988,2006
ex.705,o.2351,Eduardo Ramírez Villamizar y su Entorno*2006,KATALHUYK  (4 cabezas)*Nadín Ospina*1993,2006
ex.705,o.2300,Eduardo Ramírez Villamizar y su Entorno*2006,Cuarta dimension*Yutaka Toyota*1970,2006
ex.705,o.2317,Eduardo Ramírez Villamizar y su Entorno*2006,Fisicromia no. 806*Carlos Cruz-Diez*1975,2006
ex.705,o.2352,Eduardo Ramírez Villamizar y su Entorno*2006,Dotación para museo en vías de extensión*Elías Heim*1993,2006
ex.705,o.3912,Eduardo Ramírez Villamizar y su Entorno*2006,Playa grande*Fernando Maza*1968,2006
ex.705,o.2345,Eduardo Ramírez Villamizar y su Entorno*2006,Disolventes como sudor son sus altos clamores*Pablo Van Wong*1990,2006
ex.705,o.2304,Eduardo Ramírez Villamizar y su Entorno*2006,Estructura vibrante*Jesús Rafael Soto*1965,2006
ex.705,o.2328,Eduardo Ramírez Villamizar y su Entorno*2006,La invasión de la mente*Marta Minujín*1984,2006
ex.705,o.2341,Eduardo Ramírez Villamizar y su Entorno*2006,Columna*Consuelo Gómez*1987,2006
ex.705,o.2311,Eduardo Ramírez Villamizar y su Entorno*2006,Air #13*Rubens Gerchman*1969,2006
ex.709,o.2187,Diez Artistas Vallecaucanos*2006,Sala de espera 9:50 a.m.*Rodolfo Vélez*1985,2006
ex.709,o.2470,Diez Artistas Vallecaucanos*2006,Boceto para la maestra de celan/92*Elías Heim*2000,2006
ex.709,o.2281,Diez Artistas Vallecaucanos*2006,Natasha*Giovanni Vargas*1998,2006
ex.709,o.3994,Diez Artistas Vallecaucanos*2006,Sin titulo i*Armin Tröger*1990,2006
ex.736,o.3212,Artefacto*2008,Monocoptero*Man Ray*1969,2008
ex.736,o.2309,Artefacto*2008,Estrella de mar*Feliza Bursztyn*1974,2008
ex.736,o.2342,Artefacto*2008,La rueda de Marcel Duchamp*Álvaro Barrios*1989,2008
ex.736,o.2898,Artefacto*2008,Monument mecanique*Sergio Camporeale*1977,2008
ex.736,o.2303,Artefacto*2008,Cajas*Bernardo Salcedo*1969,2008
ex.744,o.2603,"Eros, dolor y muerte*2009",Yo también quise ser bueno*Miguel Bresciano*1966,2009
ex.744,o.2966,"Eros, dolor y muerte*2009",Homenaje II*Enrique Grau*1979,2009
ex.744,o.2536,"Eros, dolor y muerte*2009",El encuentro*Antonio Berni*1972,2009
ex.744,o.2787,"Eros, dolor y muerte*2009",Sin título*José Guadalupe Posada*1910,2009
ex.744,o.2652,"Eros, dolor y muerte*2009",La consumidora*Ned Truss*1973,2009
ex.744,o.2161,"Eros, dolor y muerte*2009",Paso de danza inconcluso*Leonel Góngora*1980,2009
ex.744,o.2613,"Eros, dolor y muerte*2009",Sin título*Willem De Kooning*1969,2009
ex.744,o.3161,"Eros, dolor y muerte*2009",Cita en el escondite*María de la Paz Jaramillo*1980,2009
ex.744,o.2150,"Eros, dolor y muerte*2009",Dos almas*María de la Paz Jaramillo*1980,2009
ex.744,o.3948,"Eros, dolor y muerte*2009",Cada noche un amor*María de la Paz Jaramillo*1980,2009
ex.744,o.2576,"Eros, dolor y muerte*2009",La potranca*Francisco Corzas*1972,2009
ex.744,o.2917,"Eros, dolor y muerte*2009",Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,2009
ex.744,o.3435,"Eros, dolor y muerte*2009",Saltando Matones (Serie de 12)*Wilson Díaz & Juan Mejía*1996,2009
ex.744,o.2685,"Eros, dolor y muerte*2009",Contrastes*Roberto Cabrera*1974,2009
ex.744,o.2877,"Eros, dolor y muerte*2009",Serie ayerim no.4*Saúl Huerta*1977,2009
ex.744,o.2768,"Eros, dolor y muerte*2009",In a dark time*David Becker*1973,2009
ex.744,o.2556,"Eros, dolor y muerte*2009",La cosecha de los violentos*Alfonso Quijano Acero*1968,2009
ex.744,o.2873,"Eros, dolor y muerte*2009",Under the volcano*Pierre Aletchinsky*1977,2009
ex.744,o.2655,"Eros, dolor y muerte*2009",Daphne 83*Penny Bennet*1973,2009
ex.744,o.2189,"Eros, dolor y muerte*2009",El unicornio*Eduardo Ramírez Villamizar*1948,2009
ex.744,o.2191,"Eros, dolor y muerte*2009",Katastrofe*Antonio Eligio Fernandez*1986,2009
ex.744,o.2544,"Eros, dolor y muerte*2009",Sin título*Saúl Steinberg*1969,2009
ex.744,o.2621,"Eros, dolor y muerte*2009",Seamster of Venus —Homenaje a Burroughs—*Robert Nelson*1970,2009
ex.744,o.2112,"Eros, dolor y muerte*2009",De la Serie: Los Cuerpos*Pedro Alcántara Herrán*1968,2009
ex.744,o.2809,"Eros, dolor y muerte*2009",Ideas de lineas*Julio Silva*1976,2009
ex.744,o.2833,"Eros, dolor y muerte*2009",Yumbo o la nube gris*Augusto Rendón*1976,2009
ex.744,o.2114,"Eros, dolor y muerte*2009",El martirio agiganta a los hombres-raíz*Pedro Alcántara Herrán*1966,2009
ex.744,o.2556,"Eros, dolor y muerte*2009",La cosecha de los violentos*Alfonso Quijano Acero*1968,2009
ex.753,o.2171,Miradas Transversales *2011,Ver y ser visto*Eugenio Dittborn*1978,2011
ex.753,o.2172,Miradas Transversales *2011,No ver y no ser visto*Eugenio Dittborn*1978,2011
ex.753,o.2188,Miradas Transversales *2011,De la Serie: ANIMALES*José Franco*1986,2011
ex.753,o.3957,Miradas Transversales *2011,Cuadro de los machetes*Rolando Peña*1984,2011
ex.753,o.2311,Miradas Transversales *2011,Air #13*Rubens Gerchman*1969,2011
ex.753,o.2349,Miradas Transversales *2011,Mugre*Rosemberg Sandoval*1990,2011
ex.755,o.4026,Reconfiguraciones *2011,Luna llena*Ana Velasco*1999,2011
ex.755,o.3988,Reconfiguraciones *2011,Cuando regreso a casa*Antonio Seguí*1986,2011
ex.755,o.3970,Reconfiguraciones *2011,"Misterios gloriosos, gozosos y dolorosos*Bibiana Vélez*1985",2011
ex.755,o.3979,Reconfiguraciones *2011,Autorretrato VII*Carlos Collazo*1988,2011
ex.755,o.3977,Reconfiguraciones *2011,Sin título*Carlos -Bororo- Maturana*1988,2011
ex.755,o.4002,Reconfiguraciones *2011,La mujer ilustrada en america*Carlos Zerpa*1991,2011
ex.755,o.2185,Reconfiguraciones *2011,Sin título*Daniel Senise*1986,2011
ex.755,o.3952,Reconfiguraciones *2011,En busca de alguien*Delia Cugat*1982,2011
ex.755,o.3993,Reconfiguraciones *2011,Puerto bronce*Diego Mazuera*1990,2011
ex.755,o.3927,Reconfiguraciones *2011,Marta traba*Francisco Rodón*1972,2011
ex.755,o.2184,Reconfiguraciones *2011,Posibilidades de una pera*Gustavo Zalamea*1986,2011
ex.755,o.2305,Reconfiguraciones *2011,Teresa la mujer mesa*Hernando Tejada*1970,2011
ex.755,o.3905,Reconfiguraciones *2011,La danza del curiquingue*Hugo Cifuentes*1967,2011
ex.755,o.2331,Reconfiguraciones *2011,Relicario de tres cabezas*Jim Amaral*1973,2011
ex.755,o.4004,Reconfiguraciones *2011,Escenas*Jorge Julián Aristizábal*1992,2011
ex.755,o.2359,Reconfiguraciones *2011,Silla*María Clara Piñeyro*1996,2011
ex.755,o.2180,Reconfiguraciones *2011,De la Serie: PAREJAS*María de la Paz Jaramillo*1985,2011
ex.755,o.2328,Reconfiguraciones *2011,La invasión de la mente*Marta Minujín*1984,2011
ex.755,o.4010,Reconfiguraciones *2011,Relatos*Miguel Ángel Rojas*1993,2011
ex.755,o.3906,Reconfiguraciones *2011,La ciudad*Noé Nojechowicz*1973,2011
ex.755,o.4017,Reconfiguraciones *2011,Westfalia (el exquisito tacto de una de sus amantes al punto más evasido del hemisferio sur)*Rafael Ortiz*1994,2011
ex.755,o.3903,Reconfiguraciones *2011,Eros*Rodolfo Abularach*1974,2011
ex.755,o.3978,Reconfiguraciones *2011,Sin título*Samy Benmayor*1988,2011
ex.755,o.2186,Reconfiguraciones *2011,Contra killer A-1*Tabo Toral*1986,2011
ex.755,o.3989,Reconfiguraciones *2011,Purga tenebras*Víctor Laignelet*1989,2011
ex.766,o.3435,Master/Copy: Juan & Wilson [1995 – 1998]*2013,Saltando Matones (Serie de 12)*Wilson Díaz & Juan Mejía*1996,2013
ex.782,o.2305,Tejadita: viajero y sibarita*2014,Teresa la mujer mesa*Hernando Tejada*1970,2014
ex.786,o.3070,La Condición Urbana *2015,Licopodio 15*León Ferrari*1981,2015
ex.786,o.3067,La Condición Urbana *2015,Planta 2*León Ferrari*1981,2015
ex.786,o.3071,La Condición Urbana *2015,Avenida*León Ferrari*1981,2015
ex.800,o.3944,Colonia Infancia: El reino del arte para explorar los sentidos*2015,Una casita al sol*Emilio Sánchez*1969,2015
ex.800,o.3104,Colonia Infancia: El reino del arte para explorar los sentidos*2015,Niño*Rufino Tamayo*1979,2015
ex.800,o.3972,Colonia Infancia: El reino del arte para explorar los sentidos*2015,De la serie: PINTURAS DE AGUA*Óscar Muñoz*1985,2015
ex.800,o.2344,Colonia Infancia: El reino del arte para explorar los sentidos*2015,BOCAGRANDE II (De la Serie: Diario Objeto II)*Alicia Barney*1979,2015
ex.800,o.2303,Colonia Infancia: El reino del arte para explorar los sentidos*2015,Cajas*Bernardo Salcedo*1969,2015
ex.800,o.2361,Colonia Infancia: El reino del arte para explorar los sentidos*2015,De la Serie: Camas*Feliza Bursztyn*1974,2015
ex.800,o.2300,Colonia Infancia: El reino del arte para explorar los sentidos*2015,Cuarta dimension*Yutaka Toyota*1970,2015
ex.800,o.2305,Colonia Infancia: El reino del arte para explorar los sentidos*2015,Teresa la mujer mesa*Hernando Tejada*1970,2015
ex.805,o.2404,Beatriz González: El segundo original*2016,Niña Johnson I*Beatriz González*1965,2016
ex.810,o.2540,La Forma Del Futuro*2016,Perspective Shadow Man*Ernest Trova*1972,2016
ex.810,o.2317,La Forma Del Futuro*2016,Fisicromia no. 806*Carlos Cruz-Diez*1975,2016
ex.810,o.2334,La Forma Del Futuro*2016,Horizontes*Luis Fernando Peláez*1986,2016
ex.810,o.2330,La Forma Del Futuro*2016,Columna flor*Eduardo Ramírez Villamizar*1982,2016
ex.810,o.3540,La Forma Del Futuro*2016,Sin título*Eduardo Ramírez Villamizar*1999,2016
ex.810,o.3157,La Forma Del Futuro*2016,Sin título*Eduardo Ramírez Villamizar*1979,2016
ex.810,o.2329,La Forma Del Futuro*2016,Trapecio*Édgar Negret*1984,2016
ex.810,o.2622,La Forma Del Futuro*2016,SARKS -hommage a Burroughs-*Robert Nelson*1970,2016
ex.810,o.3061,La Forma Del Futuro*2016,Planta*León Ferrari*1980,2016
ex.810,o.3067,La Forma Del Futuro*2016,Planta 2*León Ferrari*1981,2016
ex.812,o.3504,Presentación y Representación*2008,Arte de los '80 (Conjunto de 7)*Adolfo Bernal*1980,2008
ex.812,o.2114,Presentación y Representación*2008,El martirio agiganta a los hombres-raíz*Pedro Alcántara Herrán*1966,2008
ex.812,o.4032,Presentación y Representación*2008,Aquí no cabe el arte*Antonio Caro*2000,2008
ex.812,o.3062,Presentación y Representación*2008,Cidade*León Ferrari*1980,2008
ex.812,o.3064,Presentación y Representación*2008,Rua*León Ferrari*1980,2008
ex.814,o.3917,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,El mar muerto*Emma Reyes*1959,1997
ex.814,o.3929,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,La jaula vacía*Enrique Grau*1962,1997
ex.814,o.3935,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Los suicidas del sisga*Beatriz González*1965,1997
ex.814,o.3914,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,"Huesos de mis bestias, la barracuda*Alejandro Obregón*1966",1997
ex.814,o.2114,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,El martirio agiganta a los hombres-raíz*Pedro Alcántara Herrán*1966,1997
ex.814,o.3916,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Catío *Ómar Rayo*1970,1997
ex.814,o.2141,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,De la serie: Los muros *Lucy Tejada*1973,1997
ex.814,o.3942,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Paisaje*Antonio Barrera*1978,1997
ex.814,o.3947,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Serie amazonica: selva No. 2*María Thereza Negreiros*1980,1997
ex.814,o.3948,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Cada noche un amor*María de la Paz Jaramillo*1980,1997
ex.814,o.3950,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,La caja de cartón*Santiago Cárdenas*1981,1997
ex.814,o.3966,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Signo-inclinado*Manuel Hernández*1983,1997
ex.814,o.3965,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Casa ocupada*Diego Arango*1985,1997
ex.814,o.3982,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,De la descomposicion de la apariencia*Carlos Salas Silva*1988,1997
ex.814,o.3974,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,De la serie: Jardín *Ana María Rueda*1988,1997
ex.814,o.3989,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Purga tenebras*Víctor Laignelet*1989,1997
ex.814,o.3990,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,El último rincón*Cristina Llano*1989,1997
ex.814,o.3987,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Sin titulo No. 18*María Teresa Vieco*1989,1997
ex.814,o.3993,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Puerto bronce*Diego Mazuera*1990,1997
ex.814,o.4021,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Orbis regionum*Miguel Ángel Reyes*1991,1997
ex.814,o.4004,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Escenas*Jorge Julián Aristizábal*1992,1997
ex.814,o.4008,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Sin título*Vicky Neumann*1993,1997
ex.814,o.4014,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,Objetos que deslumbran*Carlos Jacanamijoy Tisoy*1994,1997
ex.814,o.4015,Arte contemporáneo colombiano en el museo de arte moderno la tertulia *1997,El mago*Carlos Gómez*1994,1997
ex.819,o.3033,Seis Artistas Colombianos *2002,Grabado popular impreso a través de un periódico. El Heraldo*Álvaro Barrios*1981,2002
ex.819,o.2342,Seis Artistas Colombianos *2002,La rueda de Marcel Duchamp*Álvaro Barrios*1989,2002
ex.819,o.2968,Seis Artistas Colombianos *2002,Sueños con Marcel Duchamp*Álvaro Barrios*1980,2002
ex.819,o.2113,Seis Artistas Colombianos *2002,Son sombra de guerreros*Pedro Alcántara Herrán*1971,2002
ex.819,o.2114,Seis Artistas Colombianos *2002,El martirio agiganta a los hombres-raíz*Pedro Alcántara Herrán*1966,2002
ex.819,o.2112,Seis Artistas Colombianos *2002,De la Serie: Los Cuerpos*Pedro Alcántara Herrán*1968,2002
ex.819,o.2110,Seis Artistas Colombianos *2002,Sin título*Luis Caballero*1968,2002
ex.819,o.2117,Seis Artistas Colombianos *2002,Dibujo anecdótico*Luis Caballero*1974,2002
ex.819,o.2911,Seis Artistas Colombianos *2002,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,2002
ex.819,o.3949,Seis Artistas Colombianos *2002,El rincón*Santiago Cárdenas*1974,2002
ex.819,o.3539,Seis Artistas Colombianos *2002, Modelo (Figura)*Santiago Cárdenas*1999,2002
ex.819,o.2651,Seis Artistas Colombianos *2002,Blue jeans*Miguel Ángel Rojas*1973,2002
ex.819,o.2161,Seis Artistas Colombianos *2002,Paso de danza inconcluso*Leonel Góngora*1980,2002
ex.819,o.4001,Seis Artistas Colombianos *2002,Decoracion de interiores*Beatriz González*1981,2002
ex.819,o.2783,Seis Artistas Colombianos *2002,Mi lucha*Beatriz González*1974,2002
ex.819,o.3935,Seis Artistas Colombianos *2002,Los suicidas del sisga*Beatriz González*1965,2002
ex.819,o.2340,Seis Artistas Colombianos *2002,Platon degas*Beatriz González*1975,2002
ex.823,o.2505,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Sin título*Robert Motherwell*1969,2012
ex.823,o.3972,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,De la serie: PINTURAS DE AGUA*Óscar Muñoz*1985,2012
ex.823,o.3948,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Cada noche un amor*María de la Paz Jaramillo*1980,2012
ex.823,o.2114,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,El martirio agiganta a los hombres-raíz*Pedro Alcántara Herrán*1966,2012
ex.823,o.3921,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Sin título*Lucy Tejada*1955,2012
ex.823,o.3935,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Los suicidas del sisga*Beatriz González*1965,2012
ex.823,o.2786,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Sin título*José Guadalupe Posada*1910,2012
ex.823,o.2601,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Imagen del juego encuesta:identifique sus enemigos*Julio Le Parc*1970,2012
ex.823,o.2678,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Campbell's soup -tomato*Andy Warhol*1971,2012
ex.823,o.2307,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,"El puente, homenaje a Paul Foster*Édgar Negret*1970",2012
ex.823,o.2184,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Posibilidades de una pera*Gustavo Zalamea*1986,2012
ex.823,o.3953,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Sin título - Paisaje *Ignacio Gómez Jaramillo*1959,2012
ex.823,o.3900,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,Ingeniería de la vision*Carlos Rojas*1969,2012
ex.823,o.2129,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,De la Serie: LUGARES*Ever Astudillo*1976,2012
ex.823,o.3914,El arte como experiencia - Un museo con historia Colección La Tertulia*2012,"Huesos de mis bestias, la barracuda*Alejandro Obregón*1966",2012
