id_nodo,nombre_nodo,ano_apa,subclass,attr,class_nodo
o.2797,Manuela Saenz*María de la Paz Jaramillo*1976,1976,bidimensional,María de la Paz Jaramillo,obra
o.2924,Una noche más 2*María de la Paz Jaramillo*1974,1974,bidimensional,María de la Paz Jaramillo,obra
o.2957,La señora Macbeth*María de la Paz Jaramillo*1974,1974,bidimensional,María de la Paz Jaramillo,obra
o.2958,La señora Macbeth*María de la Paz Jaramillo*1974,1974,bidimensional,María de la Paz Jaramillo,obra
o.2979,María de los guardias*María de la Paz Jaramillo*1979,1979,bidimensional,María de la Paz Jaramillo,obra
o.2980,María de los guardias*María de la Paz Jaramillo*1979,1979,bidimensional,María de la Paz Jaramillo,obra
o.3019,María de los guardias*María de la Paz Jaramillo*1979,1979,bidimensional,María de la Paz Jaramillo,obra
o.3059,Tu amor no me conviene*María de la Paz Jaramillo*1978,1978,bidimensional,María de la Paz Jaramillo,obra
o.3161,Cita en el escondite*María de la Paz Jaramillo*1980,1980,bidimensional,María de la Paz Jaramillo,obra
o.3273,Amor no es solo sexo*María de la Paz Jaramillo*1987,1987,bidimensional,María de la Paz Jaramillo,obra
o.3365,Soy del caribe*María de la Paz Jaramillo*1989,1989,bidimensional,María de la Paz Jaramillo,obra
o.3374,El caribe sin ti*María de la Paz Jaramillo*1989,1989,bidimensional,María de la Paz Jaramillo,obra
o.3413,Sin título*María de la Paz Jaramillo*1989,1989,bidimensional,María de la Paz Jaramillo,obra
o.3948,Cada noche un amor*María de la Paz Jaramillo*1980,1980,bidimensional,María de la Paz Jaramillo,obra
o.2982,Presencia*Gy Szabo Bela*1977,1977,bidimensional,Gy Szabo Bela,obra
o.2990,Tiempo huracanado*Gy Szabo Bela*1957,1957,bidimensional,Gy Szabo Bela,obra
o.2991,El paraiso: la beatitud de dante.capitulo xxxiii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2992,Primer día de primavera*Gy Szabo Bela*1952,1952,bidimensional,Gy Szabo Bela,obra
o.2993,Arroyuelo en el bosque*Gy Szabo Bela*1958,1958,bidimensional,Gy Szabo Bela,obra
o.2994,El purgatorio:el orgullo de los artistas. Capitulo*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2995,El infierno: los sarnosos. Capitulo xxix*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2996,El infierno: el rio de sangre. Capitulo xii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2997,El purgatorio: los colericos. Capitulo xvi*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2998,El purgatorio: los holgazanes. Capitulo iv*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2999,El purgatorio: el fuego de lascivia. Capitulo xvii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3000,El paraiso: las nueve ordenes de los angeles.*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3001,El paraiso: manchas en la luna.capitulo iv*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3002,El infierno: uñas de mugre. Capitulo xxi*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3003,El infierno: la angustia de dante. Capitulo i*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3004,El paraiso: los petalos de la rosa.capitulo xxxii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3005,El purgatorio: matilde en el paraiso terrestre*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3006,El infierno: los avaros. Capitulo vii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3007,El purgatorio: beatriz se quita el velo. Capitulo*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3008,El paraiso: signos sobre jupiter. Capitulo xviii*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3009,El paraiso: luz y cruz. Capitulo xiv*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3010,Autorretrato con sombrero tibetano*Gy Szabo Bela*1957,1957,bidimensional,Gy Szabo Bela,obra
o.3011,El infierno: sobre el lomo del monstruo.capitulo*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3012,El infierno: los ladrones. Capitulo xxv*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.3013,El paraiso: dante llega al sol. Capitulo x*Gy Szabo Bela*1964,1964,bidimensional,Gy Szabo Bela,obra
o.2107,Sin título*Álvaro Barrios*1969,1969,bidimensional,Álvaro Barrios,obra
o.2342,La rueda de Marcel Duchamp*Álvaro Barrios*1989,1989,tridimensional,Álvaro Barrios,obra
o.2418,Serie: LOS 50 CAMINOS DE LA VIDA: PASION*Álvaro Barrios*1995,1995,bidimensional,Álvaro Barrios,obra
o.2419,Serie: LOS 50 CAMINOS DE LA VIDA: REVELACION*Álvaro Barrios*1995,1995,bidimensional,Álvaro Barrios,obra
o.2688,Sol de invierno*Álvaro Barrios*1974,1974,bidimensional,Álvaro Barrios,obra
o.2932,Grabado popular impreso a través de un periódico. El Heraldo*Álvaro Barrios*1976,1976,bidimensional,Álvaro Barrios,obra
o.2933,Grabado popular impreso a través de un periódico. El Caribe*Álvaro Barrios*1974,1974,bidimensional,Álvaro Barrios,obra
o.2934,Grabado popular impreso a través de un periódico. El Pueblo*Álvaro Barrios*1976,1976,bidimensional,Álvaro Barrios,obra
o.2967,Grabado popular impreso a través de un periódico. El Mundo*Álvaro Barrios*1979,1979,bidimensional,Álvaro Barrios,obra
o.2968,Sueños con Marcel Duchamp*Álvaro Barrios*1980,1980,bidimensional,Álvaro Barrios,obra
o.2970,Sueños con Marcel duchamp*Álvaro Barrios*1980,1980,bidimensional,Álvaro Barrios,obra
o.2971,Sueños con Marcel duchamp*Álvaro Barrios*1980,1980,bidimensional,Álvaro Barrios,obra
o.2972,Sueños con Marcel duchamp*Álvaro Barrios*1980,1980,bidimensional,Álvaro Barrios,obra
o.3033,Grabado popular impreso a través de un periódico. El Heraldo*Álvaro Barrios*1981,1981,bidimensional,Álvaro Barrios,obra
o.3114,Llegada de una obra de Marcel duchamp a Venecia*Álvaro Barrios*1983,1983,bidimensional,Álvaro Barrios,obra
o.3183,Sin título*Álvaro Barrios*1979,1979,bidimensional,Álvaro Barrios,obra
o.3187,El día que me quieras*Álvaro Barrios*1984,1984,bidimensional,Álvaro Barrios,obra
o.3202,El enroscamiento de la plata sangrante*Álvaro Barrios*1974,1974,bidimensional,Álvaro Barrios,obra
o.3347,Instalación de un monumento publico en Venecia*Álvaro Barrios*1983,1983,bidimensional,Álvaro Barrios,obra
o.3358,Sueño con anemonas*Álvaro Barrios*1989,1989,bidimensional,Álvaro Barrios,obra
o.3411,Sin título*Álvaro Barrios*1989,1989,bidimensional,Álvaro Barrios,obra
o.2340,Platon degas*Beatriz González*1975,1975,tridimensional,Beatriz González,obra
o.2403,Sin título*Beatriz González*1965,1965,bidimensional,Beatriz González,obra
o.2404,Niña Johnson I*Beatriz González*1965,1965,bidimensional,Beatriz González,obra
o.2779,La iglesia está en peligro*Beatriz González*1976,1976,bidimensional,Beatriz González,obra
o.2780,La actualidad ilustrada*Beatriz González*1974,1974,bidimensional,Beatriz González,obra
o.2782,Los reveces de la realeza*Beatriz González*1974,1974,bidimensional,Beatriz González,obra
o.2783,Mi lucha*Beatriz González*1974,1974,bidimensional,Beatriz González,obra
o.2784,La otra cara de Ludwig Van Gogh.*Beatriz González*1973,1973,bidimensional,Beatriz González,obra
o.2926,Happy birthday*Beatriz González*1970,1970,bidimensional,Beatriz González,obra
o.3207,Cromo in memoriam*Beatriz González*1980,1980,bidimensional,Beatriz González,obra
o.3256,Tumulo funerario para soldados bachilleres*Beatriz González*1986,1986,bidimensional,Beatriz González,obra
o.3348,Lesa majestad*Beatriz González*1974,1974,bidimensional,Beatriz González,obra
o.3412,Sin título*Beatriz González*1989,1989,bidimensional,Beatriz González,obra
o.3418,Jacqueline oasis*Beatriz González*1975,1975,bidimensional,Beatriz González,obra
o.3419,On her britanic majesty's service*Beatriz González*1974,1974,bidimensional,Beatriz González,obra
o.3420,1/500*Beatriz González*1992,1992,bidimensional,Beatriz González,obra
o.3421,1/500*Beatriz González*1992,1992,bidimensional,Beatriz González,obra
o.3538,Sin título*Beatriz González*1999,1999,bidimensional,Beatriz González,obra
o.3935,Los suicidas del sisga*Beatriz González*1965,1965,bidimensional,Beatriz González,obra
o.4001,Decoracion de interiores*Beatriz González*1981,1981,bidimensional,Beatriz González,obra
o.2198,Eroticantropos*Hernán Díaz*1985,1985,bidimensional,Hernán Díaz,obra
o.2205,En la trastienda de una iglesia*Hernán Díaz*1969,1969,bidimensional,Hernán Díaz,obra
o.2206,Repisa con recuerdos*Hernán Díaz*1977,1977,bidimensional,Hernán Díaz,obra
o.2207,Los niños de la casa vieja*Hernán Díaz*1969,1969,bidimensional,Hernán Díaz,obra
o.2208,Media noche en manhattan*Hernán Díaz*1967,1967,bidimensional,Hernán Díaz,obra
o.2209,"Chiquinquira, Colombia*Hernán Díaz*1957",1957,bidimensional,Hernán Díaz,obra
o.2210,"Trajinera, México*Hernán Díaz*1967",1967,bidimensional,Hernán Díaz,obra
o.2221,En un museo en nueva york*Hernán Díaz*1968,1968,bidimensional,Hernán Díaz,obra
o.2224,Retrato de Édgar Negret*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2228,Retrato de Guillermo Wiedemann*Hernán Díaz*1959,1959,bidimensional,Hernán Díaz,obra
o.2229,Retrato de enrique Grau*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2230,Retrato de Marta Traba*Hernán Díaz*1968,1968,bidimensional,Hernán Díaz,obra
o.2231,Retrato de Alejandro Obregón*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2232,Retrato de Fernando Botero*Hernán Díaz*1961,1961,bidimensional,Hernán Díaz,obra
o.2233,Retrato de Fernando Botero*Hernán Díaz*1961,1961,bidimensional,Hernán Díaz,obra
o.2234,Retrato de Eduardo Ramírez Villamizar*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2235,Retrato de Guillermo Wiedemann*Hernán Díaz*1959,1959,bidimensional,Hernán Díaz,obra
o.2236,Retrato de Édgar Negret*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2237,Retrato de Eduardo Ramírez Villamizar*Hernán Díaz*1961,1961,bidimensional,Hernán Díaz,obra
o.2238,Retrato de Alejandro obregón*Hernán Díaz*1962,1962,bidimensional,Hernán Díaz,obra
o.2146,Homenaje a Manuel Quintín Lame*Antonio Caro*1979,1979,bidimensional,Antonio Caro,obra
o.2337,Matas de maíz*Antonio Caro*1986,1986,bidimensional,Antonio Caro,obra
o.2374,Bandera colombiana*Antonio Caro*2002,2002,bidimensional,Antonio Caro,obra
o.2375,Achiote*Antonio Caro*2002,2002,tridimensional,Antonio Caro,obra
o.2376,Su salud está por el suelo*Antonio Caro*2001,2001,bidimensional,Antonio Caro,obra
o.2848,Colombia*Antonio Caro*1977,1977,bidimensional,Antonio Caro,obra
o.2927,En 1978 todo está muy caro*Antonio Caro*1978,1978,bidimensional,Antonio Caro,obra
o.2931,Homenaje a Manuel Quintín Lame*Antonio Caro*1978,1978,bidimensional,Antonio Caro,obra
o.3082,Mata de maíz*Antonio Caro*1981,1981,bidimensional,Antonio Caro,obra
o.3331,Sin título*Antonio Caro*1988,1988,bidimensional,Antonio Caro,obra
o.3453,Maíz*Antonio Caro*1993,1993,bidimensional,Antonio Caro,obra
o.3505,Homenaje a Manuel Quintín Lame*Antonio Caro*1980,1980,bidimensional,Antonio Caro,obra
o.3549,Desechables*Antonio Caro*1995,1995,bidimensional,Antonio Caro,obra
o.3550,Intocables*Antonio Caro*1995,1995,bidimensional,Antonio Caro,obra
o.3551,Defienda su talento*Antonio Caro*1998,1998,bidimensional,Antonio Caro,obra
o.4031,Coca-cola Colombia*Antonio Caro*2002,2002,bidimensional,Antonio Caro,obra
o.4032,Aquí no cabe el arte*Antonio Caro*2000,2000,bidimensional,Antonio Caro,obra
o.2111,Pigmalion y galatea*Enrique Grau*1973,1973,bidimensional,Enrique Grau,obra
o.2139,LA MANOLA -Boceto para Serigrafía- s/f*Enrique Grau*1976,1976,bidimensional,Enrique Grau,obra
o.2327,Homenaje al preso político*Enrique Grau*1981,1981,tridimensional,Enrique Grau,obra
o.2333,La niña bien*Enrique Grau*1985,1985,tridimensional,Enrique Grau,obra
o.2640,La cita*Enrique Grau*1972,1972,bidimensional,Enrique Grau,obra
o.2690,La manola*Enrique Grau*1976,1976,bidimensional,Enrique Grau,obra
o.2769,La adivina*Enrique Grau*1976,1976,bidimensional,Enrique Grau,obra
o.2773,La manola*Enrique Grau*1976,1976,bidimensional,Enrique Grau,obra
o.2965,Homenaje i*Enrique Grau*1979,1979,bidimensional,Enrique Grau,obra
o.2966,Homenaje II*Enrique Grau*1979,1979,bidimensional,Enrique Grau,obra
o.2969,Musa ornitológica*Enrique Grau*1978,1978,bidimensional,Enrique Grau,obra
o.3185,Pájaros carniceros en chile*Enrique Grau*1977,1977,bidimensional,Enrique Grau,obra
o.3382,Me quiere o no me quiere*Enrique Grau*1989,1989,bidimensional,Enrique Grau,obra
o.3522,Salome: la danza*Enrique Grau*1971,1971,bidimensional,Enrique Grau,obra
o.3523,Salome: el regalo*Enrique Grau*1971,1971,bidimensional,Enrique Grau,obra
o.3929,La jaula vacía*Enrique Grau*1962,1962,bidimensional,Enrique Grau,obra
o.3932,Homenaje a una reliquia*Enrique Grau*1957,1957,bidimensional,Enrique Grau,obra
o.2184,Posibilidades de una pera*Gustavo Zalamea*1986,1986,bidimensional,Gustavo Zalamea,obra
o.2416,Notas y fragmentos/Estudios para pint.juicio final*Gustavo Zalamea*1996,1996,bidimensional,Gustavo Zalamea,obra
o.2417,Notas y fragmentos/Estudios para pint.juicio final*Gustavo Zalamea*1996,1996,bidimensional,Gustavo Zalamea,obra
o.3075,El templo - marta*Gustavo Zalamea*1985,1985,bidimensional,Gustavo Zalamea,obra
o.3180,Victoria de occidente*Gustavo Zalamea*1986,1986,bidimensional,Gustavo Zalamea,obra
o.3194,Plaza de bolivar: septiembre*Gustavo Zalamea*1978,1978,bidimensional,Gustavo Zalamea,obra
o.3275,De yo el supremo*Gustavo Zalamea*1982,1982,bidimensional,Gustavo Zalamea,obra
o.3276,De yo el supremo*Gustavo Zalamea*1982,1982,bidimensional,Gustavo Zalamea,obra
o.3277,De el tunel*Gustavo Zalamea*1983,1983,bidimensional,Gustavo Zalamea,obra
o.3278,A kafka*Gustavo Zalamea*1983,1983,bidimensional,Gustavo Zalamea,obra
o.3279,De el reino de este mundo de alejo carpentier*Gustavo Zalamea*1983,1983,bidimensional,Gustavo Zalamea,obra
o.3280,Boceto para una vision sobre la guerra del fin del*Gustavo Zalamea*1982,1982,bidimensional,Gustavo Zalamea,obra
o.3281,De el otoño del patriarca*Gustavo Zalamea*1983,1983,bidimensional,Gustavo Zalamea,obra
o.3282,Comala de juan rulfo*Gustavo Zalamea*1983,1983,bidimensional,Gustavo Zalamea,obra
o.3283,Marta traba*Gustavo Zalamea*1985,1985,bidimensional,Gustavo Zalamea,obra
o.3284,"Dibujos de ficciones, imagenes de libros*Gustavo Zalamea*1982",1982,bidimensional,Gustavo Zalamea,obra
o.2128,Sin título*Óscar Muñoz*1975,1975,bidimensional,Óscar Muñoz,obra
o.2144,Sin título*Óscar Muñoz*1979,1979,bidimensional,Óscar Muñoz,obra
o.2168,De la Serie: ESPACIOS*Óscar Muñoz*1983,1983,bidimensional,Óscar Muñoz,obra
o.2354,Narcisos*Óscar Muñoz*1995,1995,tridimensional,Óscar Muñoz,obra
o.2400,SIN TITULO (Proyecto para Menú)*Óscar Muñoz*1982,1982,bidimensional,Óscar Muñoz,obra
o.2799,A violeta parra*Óscar Muñoz*1976,1976,bidimensional,Óscar Muñoz,obra
o.2826,Inquilinato*Óscar Muñoz*1976,1976,bidimensional,Óscar Muñoz,obra
o.2978,Naturaleza muerta*Óscar Muñoz*1979,1979,bidimensional,Óscar Muñoz,obra
o.3060,Hola soledad*Óscar Muñoz*1978,1978,bidimensional,Óscar Muñoz,obra
o.3152,Sin título*Óscar Muñoz*1984,1984,bidimensional,Óscar Muñoz,obra
o.3366,Muro sepia*Óscar Muñoz*1989,1989,bidimensional,Óscar Muñoz,obra
o.3398,Sin título*Óscar Muñoz*1988,1988,bidimensional,Óscar Muñoz,obra
o.3458,Sin título*Óscar Muñoz*1989,1989,bidimensional,Óscar Muñoz,obra
o.3463,A David*Óscar Muñoz*1989,1989,bidimensional,Óscar Muñoz,obra
o.3972,De la serie: PINTURAS DE AGUA*Óscar Muñoz*1985,1985,bidimensional,Óscar Muñoz,obra
o.2259,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2260,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2261,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2262,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2263,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2264,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2265,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2273,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2274,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2275,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2276,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2277,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2278,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2279,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2280,De la serie: De la Serie: Vendedores Ambulantes*Luis Eduardo Borja*1999,1999,bidimensional,Luis Eduardo Borja,obra
o.2110,Sin título*Luis Caballero*1968,1968,bidimensional,Luis Caballero,obra
o.2117,Dibujo anecdótico*Luis Caballero*1974,1974,bidimensional,Luis Caballero,obra
o.2466,De la serie LOS CUERPOS*Luis Caballero*1993,1993,bidimensional,Luis Caballero,obra
o.2687,Grabado anecdótico*Luis Caballero*1974,1974,bidimensional,Luis Caballero,obra
o.2777,Sin título*Luis Caballero*1976,1976,bidimensional,Luis Caballero,obra
o.2911,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2912,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2913,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2914,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2915,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2916,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2917,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2918,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2919,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2920,Del portafolio: San juan de la cruz -noche oscura-*Luis Caballero*1977,1977,bidimensional,Luis Caballero,obra
o.2132,Serie de los Jardines Prohibidos: PAJARO HERIDO*Lucy Tejada*1977,1977,bidimensional,Lucy Tejada,obra
