id_obra,cod_registro,nombre_artista_registro_std,id_persona,titulo_obra,descripcion_textual,clas_espacial,dim_text_MLT,num_piezas,diametro,ancho_d1,largo_d2,alto_d3,area_pieza,volumen_pieza,area_obra,volumen_obra,ano_creacion,ano_adquisicion,info_reproduccion,copia_unica,tecnica_registrada_MLT,tecnicas_GCAI,materiales,movimiento_artistico,id_imagen_web,id_imagen_mini,observaciones_obras
1509,4020,Luis Fernando Roldán,105,Presagios,,bidimensional,249x304,,,249.00,304.00,,75696,0,75696,0,1992,,,verificar,Oleo sobre tela (Díptico),,,,,,
282,2332,Luis Díaz,106,Artefacto #2,,tridimensional,41x68x43,,,41.00,68.00,43.00,2788,119884,0,119884,1986,,,verificar,Carton y cordel,,,,,,
535,2626,Luis Díaz,106,Documento,,bidimensional,93 x 93,,,93.00,93.00,,8649,0,8649,0,1973,,1/1,copia,Superficie expuesta por 1 hora al trafico urbano,,,,,,
603,2695,Luis Díaz,106,Tu caminabas,,bidimensional,69.5 x 50,,,69.50,50.00,,3475,0,3475,0,1974,,76/150,copia,Serigrafía,,,,,,
448,2539,Luis Hernández Cruz,107,Evocación de Braque,,bidimensional,59 x 74,,,59.00,74.00,,4366,0,4366,0,1973,,11/60,copia,Serigrafía,,,,,,
642,2735,Luis Hernández Cruz,107,Bacumbe,,bidimensional,62.5 x 44,,,62.50,44.00,,2750,0,2750,0,1975,,113/150,copia,Serigrafía,,,,,,
1071,3190,Luciano Jaramillo,108,Cocktail,,bidimensional,35 x 42,,,35.00,42.00,,1470,0,1470,0,1982,,7/50,copia,Aguafuerte,,,,,,
1427,3938,Luciano Jaramillo,108,Sin título,,bidimensional,96 x 53,,,96.00,53.00,,5088,0,5088,0,1961,,,verificar,Oleo sobre lienzo,,,,,,
417,2506,Louise Nevelson,109,Dusk in august,,bidimensional,42.5x55.5,,,42.50,55.50,,2358.75,0,2358.75,0,1969,,57/100,copia,Litografía en piedra,,,,,,
582,2674,Louise Nevelson,109,Sky shadow,,bidimensional,61 x 44,,,61.00,44.00,,2684,0,2684,0,1973,,92/150,copia,Intaglio en plomo,,,,,,
664,2758,Louise Nevelson,109,Sin título no. 6,,bidimensional,75 x 49.5,,,75.00,49.50,,3712.5,0,3712.5,0,1973,,75/90,copia,"Aguafuerte, Aguatinta",,,,,,
211,2246,Karen Lamassonne,110,Sin título,,bidimensional,56 x 36,,,56.00,36.00,,2016,0,2016,0,1987,,,verificar,Fotografia intervenida,,,,,,
1036,3151,Karen Lamassonne,110,En video,,bidimensional,53x76,,,53.00,76.00,,4028,0,4028,0,1984,,P/A,copia,Aguafuerte,,,,,,
1200,3334,Karen Lamassonne,110,Sin título,,bidimensional,45 x 75,,,45.00,75.00,,3375,0,3375,0,1988,,52/150,copia,Serigrafía,,,,,,
509,2600,Julio Le Parc,111,Imagen del juego encuesta: voltee los mitos,,bidimensional,74 x 74.5,,,74.00,74.50,,5513,0,5513,0,1970,,A/P,copia,Serigrafía,,,,,,
510,2601,Julio Le Parc,111,Imagen del juego encuesta:identifique sus enemigos,,bidimensional,74 x 74.5,,,74.00,74.50,,5513,0,5513,0,1970,,A/P,copia,Serigrafía,,,,,,
729,2832,Julio Le Parc,111,Modulacion ra no. 65,,bidimensional,52 x 66,,,52.00,66.00,,3432,0,3432,0,1976,,117/150,copia,Litografía en piedra,,,,,,
248,2283,Juan Manuel Echavarría,112,Serie: LA MARIA (Conjunto de 14),,bidimensional,98x75.5,,,98.00,75.50,,7399,0,7399,0,2002,,2000,copia,Fotografía sobre lámina de metal,,,,,,
249,2284,Juan Manuel Echavarría,112,Serie: LA MARIA (Conjunto de 10),,bidimensional,25x20,,,25.00,20.00,,500,0,500,0,2002,,2000,copia,Fotografía sobre lámina de metal,,,,,,
250,2285,Juan Manuel Echavarría,112,Serie: LA MARIA (Conjunto de 2),,bidimensional,60.5x50,,,60.50,50.00,,3025,0,3025,0,2002,,2000,copia,Fotografía sobre lámina de metal,,,,,,
344,2411,Juan Soriano,113,Sin título,,bidimensional,33.5x23,,,33.50,23.00,,770.5,0,770.5,0,,,,verificar,Tintas s/papel,,,,,,
710,2813,Juan Soriano,113,Sin título,,bidimensional,56.5 x 75,,,56.50,75.00,,4237.5,0,4237.5,0,1976,,130/150,copia,Litografía en piedra,,,,,,
1313,3476,José Horacio Martínez,114,La dieta,,bidimensional,50.5x40.5,,,50.50,40.50,,2045.25,0,2045.25,0,1997,,P/A,copia,"Serigrafía, Mixta",,,,,,
1484,3995,José Horacio Martínez,114,Al interior del punto rojo,,bidimensional,100x136,,,100.00,136.00,,13600,0,13600,0,1991,,,verificar,Oleo y carboncillo sobre lienzo,,,,,,
1496,4007,José Horacio Martínez,114,Sin título,,bidimensional,228x340,,,228.00,340.00,,77520,0,77520,0,1990,,,verificar,Mixta sobre tela,,,,,,
255,2304,Jesús Rafael Soto,115,Estructura vibrante,,tridimensional,165x106x22,,,165.00,106.00,22.00,17490,384780,0,384780,1965,,,verificar,"Madera, Hilos Nylon, Hierro, Pintura",,,,,,
643,2736,Jesús Rafael Soto,115,Sin título,,bidimensional,76x56,,,76.00,56.00,,4256,0,4256,0,1975,,80/100,copia,Serigrafía,,,,,,
984,3094,Jesús Rafael Soto,115,Sin título,,bidimensional,45 x 40,,,45.00,40.00,,1800,0,1800,0,1974,,9/175,copia,Serigrafía,,,,,,
1246,3391,Ignacio Gómez Jaramillo,116,Sin título,,bidimensional,56x38,,,56.00,38.00,,2128,0,2128,0,,,HC 1/11,copia,Grabado en metal,,,,,,
1247,3392,Ignacio Gómez Jaramillo,116,Sin título,,bidimensional,56x38,,,56.00,38.00,,2128,0,2128,0,,,HC 1/11,copia,Grabado en metal,,,,,,
1442,3953,Ignacio Gómez Jaramillo,116,Sin título - Paisaje ,,bidimensional,79 x 60,,,79.00,60.00,,4740,0,4740,0,1959,,,verificar,Oleo sobre lienzo,,,,,,
999,3110,Heriberto Cogollo,117,Sin título,,bidimensional,42 x 29,,,42.00,29.00,,1218,0,1218,0,1984,,48/100,copia,Litografía,,,,,,
1000,3111,Heriberto Cogollo,117,Sin título,,bidimensional,29 x 42,,,29.00,42.00,,1218,0,1218,0,1984,,48/100,copia,Litografía,,,,,,
1057,3173,Heriberto Cogollo,117,Sin título,,bidimensional,65 x 44,,,65.00,44.00,,2860,0,2860,0,1984,,35/150,copia,Litografía,,,,,,
146,2181,Francisco Rocca-Lynn,118,Sin título,,bidimensional,100 x 70,,,100.00,70.00,,7000,0,7000,0,1985,,,verificar,Lapiz sobre papel,,,,,,
147,2182,Francisco Rocca-Lynn,118,Sin título,,bidimensional,100 x 70,,,100.00,70.00,,7000,0,7000,0,1985,,,verificar,Lapiz sobre papel,,,,,,
1165,3296,Francisco Rocca-Lynn,118,Sin título,,bidimensional,43 x 57.5,,,43.00,57.50,,2472.5,0,2472.5,0,1985,,107/150,copia,Aguafuerte,,,,,,
529,2620,Francisco Rodón,119,Gradissa,,bidimensional,86 x 63,,,86.00,63.00,,5418,0,5418,0,1971,,66/100,copia,Serigrafía,,,,,,
1021,3132,Francisco Rodón,119,Borges o el alep,,bidimensional,60 x 41,,,60.00,41.00,,2460,0,2460,0,1982,,53/150,copia,Litografía,,,,,,
1416,3927,Francisco Rodón,119,Marta traba,,bidimensional,185x128,,,185.00,128.00,,23680,0,23680,0,1972,,1971,copia,Oleo sobre lienzo,,,,,,
735,2838,Francis Bacon,120,Sin título,,bidimensional,85 x 63.5,,,85.00,63.50,,5397.5,0,5397.5,0,1975,,60/180,copia,Litografía,,,,,,
736,2838,Francis Bacon,120,Sin título,,bidimensional,85 x 63.5,,,85.00,63.50,,5397.5,0,5397.5,0,1975,,60/180,copia,Litografía,,,,,,
233,2268,Eduardo Carvajal,121,Andrés Caicedo,,bidimensional,36.5x25.3,,,36.50,25.30,,923.45,0,923.45,0,1977,,ca.,copia,Fotografía en blanco y negro,,,,,,
234,2269,Eduardo Carvajal,121,"De la película ""Angelita y Miguel Angel"" de A. Caicedo",,bidimensional,25.5x22,,,25.50,22.00,,561,0,561,0,1977,,ca.,copia,Fotografía en blanco y negro,,,,,,
235,2270,Eduardo Carvajal,121,"De la película ""Angelita y Miguel Angel"" de A. Caicedo",,bidimensional,28x20.5,,,28.00,20.50,,574,0,574,0,1977,,ca.,copia,Fotografía en blanco y negro,,,,,,
552,2644,Delia Cugat,122,Magnificamente solo,,bidimensional,44 x 30,,,44.00,30.00,,1320,0,1320,0,1973,,P/A,copia,Serigrafía,,,,,,
761,2865,Delia Cugat,122,Marchando,,bidimensional,75.4x56.3,,,75.40,56.30,,4245.02,0,4245.02,0,1977,,110/150,copia,Litografía en piedra,,,,,,
1441,3952,Delia Cugat,122,En busca de alguien,,bidimensional,73 x 91.5,,,73.00,91.50,,6679.5,0,6679.5,0,1982,,,verificar,Oleo sobre lienzo,,,,,,
68,2102,Darío Morales,123,Desnudo,,bidimensional,150 x 103.5,,,150.00,103.50,,15525,0,15525,0,1970,,,verificar,Lapiz sobre papel,,,,,,
816,2921,Darío Morales,123,Sin título,,bidimensional,89 x 59.5,,,89.00,59.50,,5295.5,0,5295.5,0,1976,,44/300,copia,Fotolitografía,,,,,,
1308,3470,Darío Morales,123,Sin título,,bidimensional,24x30,,,24.00,30.00,,720,0,720,0,1983,,57/150,copia,Metal,,,,,,
848,2954,Clarisse Gueller,124,Sin título,,bidimensional,47 x 30,,,47.00,30.00,,1410,0,1410,0,1978,,P/A,copia,"Aguatinta, Collage",,,,,,
849,2955,Clarisse Gueller,124,Sin título,,bidimensional,44.5 x 29.5,,,44.50,29.50,,1312.75,0,1312.75,0,1978,,P/A,copia,Aguatinta,,,,,,
850,2956,Clarisse Gueller,124,Sin título,,bidimensional,39.5 x29.5,,,39.50,29.50,,1165.25,0,1165.25,0,1978,,P/A,copia,"Aguafuerte, Aguatinta",,,,,,
1268,3422,Catalina Mejía,125,Sin título,,bidimensional,70x49.5,,,70.00,49.50,,3465,0,3465,0,1993,,145/150,copia,Litografía,,,,,,
1315,3478,Catalina Mejía,125,Sin título,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1993,,P/A,copia,Serigrafía,,,,,,
1498,4009,Catalina Mejía,125,Relatos,,bidimensional,180 x 197,,,180.00,197.00,,35460,0,35460,0,1993,,,verificar,Acrílico sobre tela,,,,,,
5,1904,Carlos Martínez,126,Sin título,,bidimensional,,,,,,,0,0,0,0,1968,,,verificar,Cerámica,,,,,,
6,1905,Carlos Martínez,126,Sin título,,bidimensional,,,,,,,0,0,0,0,1968,,,verificar,Cerámica,,,,,,
7,1906,Carlos Martínez,126,Sin título,,bidimensional,,,,,,,0,0,0,0,1968,,,verificar,Cerámica,,,,,,
254,2303,Bernardo Salcedo,127,Cajas,,tridimensional,70x40x30c/u,6,,70.00,40.00,30.00,2800,84000,0,504000,1969,,,verificar,"Madera, Mixta. -6 Modulos-",,,,,,
269,2318,Bernardo Salcedo,127,Evita e isabelita,,tridimensional,112x141x67,,,112.00,141.00,67.00,15792,1058064,0,1058064,1976,,,verificar,"Madera, Mixta",,,,,,
1155,3286,Bernardo Salcedo,127,Sin título,,bidimensional,21 x 48.5,,,21.00,48.50,,1018.5,0,1018.5,0,1985,,87/150,copia,Fotograbado,,,,,,
730,2833,Augusto Rendón,128,Yumbo o la nube gris,,bidimensional,49 x 44.5,,,49.00,44.50,,2180.5,0,2180.5,0,1976,,5/150,copia,Aguafuerte,,,,,,
801,2905,Augusto Rendón,128,El segundo jinete,,bidimensional,24x 30,,,24.00,30.00,,720,0,720,0,1977,,F/C5/10,copia,"Aguafuerte, Aguatinta",,,,,,
1237,3380,Augusto Rendón,128,Arcangelis vindicator,,bidimensional,47 x 36,,,47.00,36.00,,1692,0,1692,0,1989,,45/150,copia,Litografía en piedra,,,,,,
1070,3189,Arcangelo Ianelli,129,Sin título,,bidimensional,53 x 40,,,53.00,40.00,,2120,0,2120,0,1982,,25/30 I,copia,Litografía,,,,,,
1136,3267,Arcangelo Ianelli,129,Sin título,,bidimensional,71x50,,,71.00,50.00,,3550,0,3550,0,1983,,29/30 V,copia,Litografía,,,,,,
1448,3959,Arcangelo Ianelli,129,Sinfonía en azul,,bidimensional,180 x 145,,,180.00,145.00,,26100,0,26100,0,1985,,,verificar,Oleo sobre lienzo,,,,,,
343,2410,Alberto Castro Leñero,130,Inmovilización de la cadera,,bidimensional,100 x 70,,,100.00,70.00,,7000,0,7000,0,1979,,,verificar,"Acrilico, Tinta y Lapiz",,,,,,
584,2676,Alberto Castro Leñero,130,Autorretrato i,,bidimensional,39.5x30 c/u,4,,39.50,30.00,,1185,0,4740,0,1980,,P/A,copia,Aguafuerte  -Conjunto de 4-,,,,,,
843,2949,Alberto Castro Leñero,130,No hubo muertos,,bidimensional,29 x 39.5,,,29.00,39.50,,1145.5,0,1145.5,0,1980,,P/A,copia,Aguafuerte,,,,,,
1517,4028,Ximena De Valdenebro,131,SIN TITULO (Conjunto de 4),,bidimensional,95x95 c/u,4,,95.00,95.00,,9025,0,36100,0,1999,,,verificar,Tinta sobre papel fijado en madera,,,,,,
1522,4033,Ximena De Valdenebro,131,Sin Título(Conjunto de 2),,bidimensional,95x95 c/u,2,,95.00,95.00,,9025,0,18050,0,2001,,,verificar,Mixta sobre madera,,,,,,
1306,3468,Vicky Neumann,132,Sin título,,bidimensional,49x69,,,49.00,69.00,,3381,0,3381,0,1995,,26/150,copia,Metal,,,,,,
1497,4008,Vicky Neumann,132,Sin título,,bidimensional,100 x 80,,,100.00,80.00,,8000,0,8000,0,1993,,,verificar,Caseina sobre Lienzo,,,,,,
18,2001,Vera Frenkel,133,Open studio poster,,bidimensional,127 x 89,,,127.00,89.00,,11303,0,11303,0,1973,,,verificar,Fotoserigrafía,,,,,,
19,2002,Vera Frenkel,133,Image spaces,,bidimensional,,,,,,,0,0,0,0,1973,,,verificar,Foto-Litografia -Libro de 9 hojas-,,,,,,
1495,4006,Tina Celis,134,Sin título,,bidimensional,,,,,,,0,0,0,0,1992,,,verificar,Mixta sobre tela,,,,,,
151,2186,Tabo Toral,135,Contra killer A-1,,bidimensional,149 x 101.5,,,149.00,101.50,,15123.5,0,15123.5,0,1986,,,verificar,Mixta sobre papel,,,,,,
940,3049,Tabo Toral,135,Del portafolio: en busca de la metafora perdida,,bidimensional,24.5 x 29,,,24.50,29.00,,710.5,0,710.5,0,1980,,FC10/10,copia,Aguafuerte,,,,,,
1355,3521,Sonia Gutiérrez,136,Magdalena medio,,bidimensional,36x51,,,36.00,51.00,,1836,0,1836,0,1977,,58/100,copia,Serigrafía,,,,,,
1473,3984,Sonia Gutiérrez,136,Y con unos lazos me ataron,,bidimensional,110 x 160,,,110.00,160.00,,17600,0,17600,0,1980,,,verificar,Acrílico sobre lienzo,,,,,,
128,2163,Saturnino Ramírez,137,Sin título,,bidimensional,104 x 73.5,,,104.00,73.50,,7644,0,7644,0,1982,,,verificar,Pastel,,,,,,
1120,3250,Saturnino Ramírez,137,Sin título,,bidimensional,31.5 x 24,,,31.50,24.00,,756,0,756,0,1986,,13/50,copia,Cera Blanda,,,,,,
471,2562,Ruth Bessoudo Courvoisier,138,Sonho da preguica,,bidimensional,56x78,,,56.00,78.00,,4368,0,4368,0,1971,,P/A II,copia,"Aguafuerte, Aguatinta, Relieve",,,,,,
610,2702,Ruth Bessoudo Courvoisier,138,Tatu durminhoco,,bidimensional,76.2x56.2,,,76.20,56.20,,4282.44,0,4282.44,0,1974,,118/150,copia,Aguafuerte,,,,,,
1187,3319,Ruby Posada,139,Regresar al principio es seguir adelante,,bidimensional,43 x 53,,,43.00,53.00,,2279,0,2279,0,1987,,S.N.,copia,Grabado en plancha de acrilico e intaglio,,,,,,
1278,3432,Ruby Posada,139,Cayendo,,bidimensional,49 x 67,,,49.00,67.00,,3283,0,3283,0,1996,,P/A,copia,Grabado en plancha de acrílico,,,,,,
262,2311,Rubens Gerchman,140,Air #13,,bidimensional,140 x 140,,,140.00,140.00,,19600,0,19600,0,1969,,,verificar,"Madera, Mixta",,,,,,
1127,3257,Rubens Gerchman,140,Sin título,,bidimensional,85.6x61,,,85.60,61.00,,5221.6,0,5221.6,0,1986,,58/130,copia,Serigrafía,,,,,,
286,2336,Ronny Vayda,141,Sin título,,tridimensional,10.5x10x10,,,10.50,10.00,10.00,105,1050,0,1050,1983,,ca,copia,Hierro fundido,,,,,,
1326,3490,Ronny Vayda,141,Vidrio,,bidimensional,52x40,,,52.00,40.00,,2080,0,2080,0,1997,,71/150,copia,Serigrafía,,,,,,
1026,3137,Rolando Peña,142,Selene,,bidimensional,67.5 x 48,,,67.50,48.00,,3240,0,3240,0,1982,,108/150,copia,Serigrafía,,,,,,
1446,3957,Rolando Peña,142,Cuadro de los machetes,,bidimensional,110.5 x 95,,,110.50,95.00,,10497.5,0,10497.5,0,1984,,,verificar,Acrílico y collage sobre lienzo.,,,,,,
307,2357,Rodrigo Facundo,143,Serie: EN LA PUNTA DE LA LENGUA:GAITAN,,bidimensional,variable,,,,,,0,0,0,0,1997,,,verificar,"Cámara Oscura, fotografía, proyección",,,,,,
308,2358,Rodrigo Facundo,143,Serie: EN LA PUNTA DE LA LENGUA:GALAN,,bidimensional,variable,,,,,,0,0,0,0,1997,,,verificar,"Cámara Oscura, fotografía, proyección",,,,,,
771,2875,Roberto De Lamonica,144,Arvores,,bidimensional,56.5x75,,,56.50,75.00,,4237.5,0,4237.5,0,1977,,110/150,copia,Aguafuerte y mezzotinta,,,,,,
1135,3266,Roberto De Lamonica,144,Gravura ii,,bidimensional,100 x 43,,,100.00,43.00,,4300,0,4300,0,1971,,P/A,copia,Intaglio a color,,,,,,
545,2636,Risaburo Kimura,145,Sin título,,bidimensional,59 x 41.5,,,59.00,41.50,,2448.5,0,2448.5,0,1969,,AC 1/4,copia,Serigrafía,,,,,,
1101,3222,Risaburo Kimura,145,Sin título,,bidimensional,48x63,,,48.00,63.00,,3024,0,3024,0,1969,,2/35,copia,Serigrafía,,,,,,
659,2753,Régulo Pérez,146,Caceria en época de veda,,bidimensional,58.5 x 90,,,58.50,90.00,,5265,0,5265,0,1975,,P/A,copia,Serigrafía,,,,,,
660,2754,Régulo Pérez,146,Las bestias del Mapocho,,bidimensional,79 x 62.5,,,79.00,62.50,,4937.5,0,4937.5,0,1975,,P/A,copia,Serigrafía,,,,,,
561,2653,Ramón Ferran-Pages,147,Ciudad crucificada,,bidimensional,40 x 55.5,,,40.00,55.50,,2220,0,2220,0,1973,,41/50,copia,Grabado en plancha de acrílico,,,,,,
562,2654,Ramón Ferran-Pages,147,Pueblo mediterráneo,,bidimensional,56x76,,,56.00,76.00,,4256,0,4256,0,1973,,41/50,copia,Grabado en plancha de acrílico,,,,,,
1223,3363,Rafael Echeverri,148,Monocromatico,,bidimensional,45 x 45,,,45.00,45.00,,2025,0,2025,0,1989,,H/C,copia,"Serigrafía, Intaglio",,,,,,
1475,3986,Rafael Echeverri,148,Monocromático negro,,bidimensional,150 x 150,,,150.00,150.00,,22500,0,22500,0,1989,,,verificar,Acrílico sobre lienzo,,,,,,
1295,3455,Rafael Ortiz,149,Sin título,,bidimensional,56.5x75.5,,,56.50,75.50,,4265.75,0,4265.75,0,1995,,86/150,copia,Serigrafía,,,,,,
1506,4017,Rafael Ortiz,149,Westfalia (el exquisito tacto de una de sus amantes al punto más evasido del hemisferio sur),,bidimensional,175x273,,,175.00,273.00,,47775,0,47775,0,1994,,,verificar,Mixta sobre lienzo,,,,,,
474,2565,Phanor León,150,Sin título,,bidimensional,35 x 56,,,35.00,56.00,,1960,0,1960,0,1972,,4/200,copia,Serigrafía,,,,,,
1085,3204,Pedro Nel Gómez,151,Barequera,,bidimensional,59 x 44.5,,,59.00,44.50,,2625.5,0,2625.5,0,1980,,LIV/LX,copia,Serigrafía,,,,,,
1087,3206,Pedro Nel Gómez,151,Barequeras,,bidimensional,59 x 44.5,,,59.00,44.50,,2625.5,0,2625.5,0,1979,,41/50,copia,Serigrafía,,,,,,
1177,3309,Patricia Tavera,152,Fuegos,,bidimensional,47 x 39,,,47.00,39.00,,1833,0,1833,0,1987,,97/150,copia,"Aguafuerte, Aguatinta                      Serie C",,,,,,
1474,3985,Patricia Tavera,152,,,bidimensional,120 x 80,,,120.00,80.00,,9600,0,9600,0,1988,,,verificar,Oleo sobre lino,,,,,,
231,2266,Óscar Campo,153,"Fotografía del Video ""Proyectos del Diablo""",,bidimensional,,,,,,,0,0,0,0,2000,,,verificar,Foto a color,,,,,,
232,2267,Óscar Campo,153,"Fotografía del Video ""Proyectos del Diablo""",,bidimensional,,,,,,,0,0,0,0,2000,,,verificar,Foto en B&N,,,,,,
98,2133,Óscar Pantoja,154,Octavo mensaje cifrado,,bidimensional,110 x 110,,,110.00,110.00,,12100,0,12100,0,1971,,,verificar,Tinta china sobre madera,,,,,,
1444,3955,Óscar Pantoja,154,Pintura,,bidimensional,105 x 64,,,105.00,64.00,,6720,0,6720,0,1962,,,verificar,Acrilico y laca sobre madera,,,,,,
285,2335,Olga Amaral,155,Tejido policromado i,,bidimensional,170 x 210,,,170.00,210.00,,35700,0,35700,0,1985,,,verificar,"Fibras mixtas, yeso y oro",,,,,,
1365,3532,Olga Amaral,155,Sin título,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1999,,P/A 6,copia,"Aguafuerte, Aguatinta",,,,,,
90,2125,Noé Nojechowicz,156,Sin título,,bidimensional,21x30.5,,,21.00,30.50,,640.5,0,640.5,0,1973,,,verificar,"Acuarela, lapiz sobre papel",,,,,,
1395,3906,Noé Nojechowicz,156,La ciudad,,bidimensional,71 x 63,,,71.00,63.00,,4473,0,4473,0,1973,,1972/,copia,Oleo sobre tela,,,,,,
1349,3515,Nirma Zarate,157,Página del libro sobre poemas de Jorge Rojas,,bidimensional,39x28,,,39.00,28.00,,1092,0,1092,0,1986,,P/E,copia,Intaglio sobre papel hecho a mano,,,,,,
1350,3516,Nirma Zarate,157,Página del libro sobre poemas de Jorge Rojas,,bidimensional,39x28,,,39.00,28.00,,1092,0,1092,0,1986,,P/E,copia,Intaglio sobre papel hecho a mano,,,,,,
1414,3925,Mireille Muheim,158,Sin título,,bidimensional,52 x 88,,,52.00,88.00,,4576,0,4576,0,1960,,,verificar,Oleo sobre lienzo,,,,,,
1415,3926,Mireille Muheim,158,Sin título,,bidimensional,53 x 50,,,53.00,50.00,,2650,0,2650,0,1960,,,verificar,Oleo sobre lienzo,,,,,,
1363,3530,Miguel Bohmer,159,Penitencia,,bidimensional,70x47,,,70.00,47.00,,3290,0,3290,0,1998,,2/150,copia,"Fotoserigrafía, Litografía",,,,,,
1508,4019,Miguel Bohmer,159,Neurosis obsesiva de seguridad,,bidimensional,300 cm.diam,,300,,,,70685.83471,0,70685.83471,0,1993,,,verificar,"Tierras minerales, acrílico sobre lienzo",,,,,,
726,2829,Mario Gordillo,160,No pudieron contemplar aquel paisaje,,bidimensional,41 x 60.5,,,41.00,60.50,,2480.5,0,2480.5,0,1976,,5/150,copia,Talla dulce sobre plancha de acrilico,,,,,,
1256,3409,Mario Gordillo,160,Sin título,,bidimensional,76 x 53,,,76.00,53.00,,4028,0,4028,0,1989,,43/100,copia,Serigrafía,,,,,,
110,2145,Mario Martin Del Campo,161,Sin título,,bidimensional,18.5 x 15,,,18.50,15.00,,277.5,0,277.5,0,1979,,,verificar,Tintas y Lapiz sobre papel,,,,,,
1157,3288,Mario Martin Del Campo,161,Sin título,,bidimensional,30 x 19.5,,,30.00,19.50,,585,0,585,0,1979,,P/A,copia,Aguafuerte,,,,,,
1457,3968,Mario Ossaba,162,De Ossaba a Manet,,bidimensional,198 x 215,,,198.00,215.00,,42570,0,42570,0,1984,,,verificar,Oleo sobre papel,,,,,,
1458,3969,Mario Ossaba,162,De Ossaba a Renoir,,bidimensional,215 x 204,,,215.00,204.00,,43860,0,43860,0,1985,,,verificar,Oleo sobre papel,,,,,,
1179,3311,María Teresa Vieco,163,Serie: LOS PAJAROS METALICOS,,bidimensional,58 x 47,,,58.00,47.00,,2726,0,2726,0,1987,,97/150,copia,Litografía,,,,,,
1476,3987,María Teresa Vieco,163,Sin titulo No. 18,,bidimensional,127 x 110,,,127.00,110.00,,13970,0,13970,0,1989,,,verificar,Acrílico sobre tela,,,,,,
787,2891,Margarita Monsalve,164,Sin título,,bidimensional,49 x 38.5,,,49.00,38.50,,1886.5,0,1886.5,0,1977,,6/150,copia,Aguafuerte,,,,,,
879,2986,Margarita Monsalve,164,Sin título,,bidimensional,64.5 x 48.5,,,64.50,48.50,,3128.25,0,3128.25,0,1978,,6/20,copia,Aguafuerte,,,,,,
139,2174,Marco Ospina,165,Sin título,,bidimensional,27.5 x 37.5,,,27.50,37.50,,1031.25,0,1031.25,0,1951,,,verificar,Acuarela,,,,,,
140,2175,Marco Ospina,165,Sin título,,bidimensional,36.5 x 27.5,,,36.50,27.50,,1003.75,0,1003.75,0,1951,,,verificar,Acuarela,,,,,,
1323,3486,Luz Ángela Lizarazo,166,Sin título,,bidimensional,50x70,,,50.00,70.00,,3500,0,3500,0,1997,,146/146,copia,"Serigrafía, Collage",,,,,,
1511,4022,Luz Ángela Lizarazo,166,Alguien te está mirando,,bidimensional,225 x 142,,,225.00,142.00,,31950,0,31950,0,1996,,,verificar,"Mixta sobre tela, objeto en resina y parafina",,,,,,
494,2585,Luisa Palacios,167,Cuerpos de claridad,,bidimensional,45.5 x 33.5,,,45.50,33.50,,1524.25,0,1524.25,0,1972,,78/140,copia,Aguafuerte,,,,,,
495,2586,Luisa Palacios,167,Sombra amante,,bidimensional,45.5 x 33.5,,,45.50,33.50,,1524.25,0,1524.25,0,1972,,45/140,copia,Aguafuerte,,,,,,
668,2762,Luis Gregorio Correia,168,Auto-retrato na cosinha,,bidimensional,32 x 44,,,32.00,44.00,,1408,0,1408,0,1975,,4/25,copia,Aguafuerte,,,,,,
669,2763,Luis Gregorio Correia,168,Lucia sobre coperta,,bidimensional,31.5 x 45.5,,,31.50,45.50,,1433.25,0,1433.25,0,1975,,3/25,copia,Aguafuerte,,,,,,
70,2104,Luis Alberto Solari,169,Figuras para un proverbio,,bidimensional,91.5x118.5,,,91.50,118.50,,10842.75,0,10842.75,0,1970,,,verificar,Tinta sobre papel,,,,,,
573,2665,Luis Alberto Solari,169,Otra gioconda,,bidimensional,35.5 x 28,,,35.50,28.00,,994,0,994,0,1973,,26/150,copia,Colografia,,,,,,
500,2591,Luis Guevara Moreno,170,Grupo místico,,bidimensional,55.5 x 43.5,,,55.50,43.50,,2414.25,0,2414.25,0,1972,,44/140,copia,Aguafuerte,,,,,,
501,2592,Luis Guevara Moreno,170,La batalla,,bidimensional,55 x 44,,,55.00,44.00,,2420,0,2420,0,1972,,65/140,copia,Aguafuerte,,,,,,
976,3086,Luis Martínez Pedro,171,De la Serie: FLOR CUBANA,,bidimensional,45 x 65,,,45.00,65.00,,2925,0,2925,0,1978,,P/A,copia,Serigrafía,,,,,,
977,3087,Luis Martínez Pedro,171,De la Serie: FLOR CUBANA,,bidimensional,47 x 65,,,47.00,65.00,,3055,0,3055,0,1980,,XL,copia,Serigrafia                                  XXXIV/,,,,,,
612,2704,Luis Molinari-Flores,172,Sin título,,bidimensional,51 x 70,,,51.00,70.00,,3570,0,3570,0,1974,,8/150,copia,Serigrafía,,,,,,
745,2847,Luis Molinari-Flores,172,Sin título,,bidimensional,34.5 x 48.4,,,34.50,48.40,,1669.8,0,1669.8,0,1977,,P/A,copia,Serigrafía,,,,,,
346,2413,Lorenzo Jaramillo,174,De la serie: HOMBRES YACENTES,,bidimensional,135x65,,,135.00,65.00,,8775,0,8775,0,,,1987/90,copia,Tinta sobre papel de arroz,,,,,,
