id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,rol_expo,nombre_registro_agente,id_persona,nombres_persona,apellidos_persona,seudonimo_persona,otros_nombres,ano_agente_inicia,ano_agente_fin,sexo,nacionalidad_agente,pais_nacimiento,ciudad_nacimiento,obra_en_coleccion_MTL,tipo_agente,id_organizaciones
427,430,Artistas de Buenos Aires,1991-02-12,1991-03-29,45,Galería-Taller,NA,colectiva,artista,Luis Wells,1240,Luis,Wells,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
427,430,Artistas de Buenos Aires,1991-02-12,1991-03-29,45,Galería-Taller,NA,colectiva,artista,Daniel Zelaya,25,Daniel,Zelaya,NA,NA,NA,NA,NA,Argentina,NA,NA,9,persona,NA
427,430,Artistas de Buenos Aires,1991-02-12,1991-03-29,45,Galería-Taller,NA,colectiva,curador,Jorge Glusberg,3198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
427,430,Artistas de Buenos Aires,1991-02-12,1991-03-29,45,Galería-Taller,NA,colectiva,auspiciador,Centro de Arte y Comunicación de Buenos Aires,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,107
427,430,Artistas de Buenos Aires,1991-02-12,1991-03-29,45,Galería-Taller,NA,colectiva,auspiciador,Secretaría de Cultura de Buenos Aires,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,370
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Nadín Ospina,349,Nadín,Ospina,NA,NA,1960,NA,M,Colombia,Colombia,Bogotá,1,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Édgar Negret,2,Édgar,Negret,NA,NA,NA,NA,NA,Colombia,NA,NA,31,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Eduardo Ramírez Villamizar,39,Eduardo,Ramírez Villamizar,NA,NA,NA,NA,NA,Colombia,NA,NA,6,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Hugo Zapata,70,Hugo,Zapata,NA,NA,NA,NA,NA,Colombia,NA,NA,4,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Ronny Vayda,141,Ronny,Vayda,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,John Castles,67,John,Castles,NA,NA,NA,NA,NA,Colombia,NA,NA,4,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Consuelo Gómez,600,Consuelo,Gómez,NA,NA,1956,NA,NA,Colombia,Colombia,Bogotá,1,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Rosemberg Sandoval,87,Rosemberg,Sandoval,NA,NA,1959,NA,M,Colombia,Colombia,Cartago,2,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Mónica Negret,353,Mónica,Negret,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Lydia Azout,103,Lydia,Azout,NA,NA,NA,NA,NA,Colombia,NA,NA,3,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Alicia Barney,677,Alicia,Barney,NA,NA,1952,NA,F,Colombia,Colombia,Cali,1,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,artista,Jorge Alberto Reyes,183,Jorge Alberto,Reyes,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
428,431,Doce Escultores Colombianos: Pequeño Formato,1991-03-05,1900-01-01,NA,"Galería-Taller, Sala Alterna",NA,colectiva,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
429,432,Exposición de Liliana Porter 1991,1991-04-23,1991-05-31,38,Galería-Taller,NA,individual,artista,Liliana Porter,29,Liliana,Porter,NA,NA,1941,NA,F,Argentina,Argentina,Buenos Aires,8,persona,NA
429,432,Exposición de Liliana Porter 1991,1991-04-23,1991-05-31,38,Galería-Taller,NA,individual,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
430,433,Fibers: Arte Textil Colombiano y de Estados Unidos,1991-04-29,1991-06-13,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Varios,3114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
430,433,Fibers: Arte Textil Colombiano y de Estados Unidos,1991-04-29,1991-06-13,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,curador,Nancy A. Corwing,3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
430,433,Fibers: Arte Textil Colombiano y de Estados Unidos,1991-04-29,1991-06-13,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,curador,María Teresa Guerrero,3216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
430,433,Fibers: Arte Textil Colombiano y de Estados Unidos,1991-04-29,1991-06-13,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,auspiciador,Avianca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,60
430,433,Fibers: Arte Textil Colombiano y de Estados Unidos,1991-04-29,1991-06-13,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,auspiciador,Amigos de las Américas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,49
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Julián Aristizábal,2872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Marcelo Aguirre,2936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Cynthia Capriata,2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Catalina Cardenas,2646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Isable de Obaldia,2807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Danilo Dueñas,208,Danilo,Dueñas,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Ignacio Espla,2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Angeles Fabri,2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Pilar Flores,3036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Jaime Iregui,481,Jaime,Iregui,NA,NA,1956,NA,M,Colombia,Colombia,Bogotá,1,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Jenny Jaramillo,2828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Víctor Laignelet,51,Víctor,Laignelet,NA,NA,1955,NA,M,Colombia,Colombia,Barranquilla,4,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Francisco Liu,2736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Luis Luna,413,Luis,Luna,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Cristina Llano,75,Cristina,Llano,NA,NA,1955,NA,F,Colombiana,Colombia,Cali,4,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Patricia Mariaca,3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Hernán Pazos,1534,Hernán,Pazos,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Luis Fernando Roldán,105,Luis Fernando,Roldán,NA,NA,1955,NA,M,Colombia,Colombia,Cali,3,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Jaime Romero,2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Carlos Salas Silva,214,Carlos,Salas Silva,NA,Carlos Salas,1957,NA,M,Colombia,Colombia,Pitalito,2,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Carlos Salazar,629,Carlos,Salazar,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Ejti Stih,2701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Diego Sarmiento,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Eduardo Tokeshi,2699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Tabo Toral,135,Tabo,Toral,NA,NA,NA,NA,NA,Panamá,NA,NA,2,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Leon Trujillo,2896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Gaston Ugalde,2755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Santiago Uribe Olguin,3081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Roberto Valcarcel,3062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Marcia Valladares,2937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Alejandro Vasquez,2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Patricia Vega,3023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Alicia Viteri,79,Alicia,Viteri,NA,NA,NA,NA,NA,Colombia,NA,NA,4,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Bruno Zeppilli,2624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,artista,Carlos Zerpa,630,Carlos,Zerpa,NA,NA,NA,NA,NA,Venezuela,NA,NA,1,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
431,434,Exposición de nueva pintura bolivariana,1991-04-29,1991-07-28,90,Cinemateca,NA,colectiva,auspiciador,Fundación para la Educación superior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,218
432,435,Proyecto 500,1991-05-14,1900-01-01,NA,Sala Alterna,NA,individual,artista,Antonio Caro,11,Antonio,Caro,NA,NA,1950,NA,F,Colombia,Colombia,Bogotá,17,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Mestre Noza,1120,Mestre,Noza,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,PAS,1018,PAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Walderedo Goncalves,740,Walderedo,Goncalves,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Costa Leite,1905,Costa,Leite,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Eneias,1777,Eneias,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Expedito,1737,Expedito,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Dila,1851,Dila,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,MFS,1119,MFS,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,J. Borges,1492,J.,Borges,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Palito,1020,Palito,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,A33,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,artista,Joao de Barros,2336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
433,436,Grabados Populares del Nordeste Brasileño,1991-06-05,1991-07-05,30,Galería-Taller,NA,colectiva,auspiciador,Embajada de Brasil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,161
434,437,Exposición de Paige Abadi,1991-06-25,1991-08-29,65,Galería-Taller,NA,individual,artista,Paige Abadi,324,Paige,Abadi,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
434,437,Exposición de Paige Abadi,1991-06-25,1991-08-29,65,Galería-Taller,NA,individual,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
434,437,Exposición de Paige Abadi,1991-06-25,1991-08-29,65,Galería-Taller,NA,individual,auspiciador,Propal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,356
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Jug Andermatt,1345,Jug,Andermatt,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Bruno Barbey,2009,Bruno,Barbey,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Manuel Baumann,1209,Manuel,Baumann,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Leonardo Bezzola,1289,Leonardo,Bezzola,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Manfred Bingler,1219,Manfred,Bingler,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Werner Bischof,720,Werner,Bischof,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Josef Bischolberger,1375,Josef,Bischolberger,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Ernest Bloch,1765,Ernest,Bloch,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Kurt Blum,1309,Kurt,Blum,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Edmond-Edouard Boissonnas,1824,Edmond-Edouard,Boissonnas,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Fred Boissonnas,1671,Fred,Boissonnas,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Luca Bonetti,1249,Luca,Bonetti,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Jules Bonnet,1344,Jules,Bonnet,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Walter Bosshard,732,Walter,Bosshard,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Nicolas Bouvier,1058,Nicolas,Bouvier,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Johannes Bruell,1423,Johannes,Bruell,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Balthasar Burkhard,2061,Balthasar,Burkhard,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,René Burri,934,René,Burri,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Luz Chessex,1224,Luz,Chessex,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Thomas Cugini,787,Thomas,Cugini,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Josef Dahinden,1376,Josef,Dahinden,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Edouard de Jongh,2268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Francis de Jongh,2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Auguste de Jongh,2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Hans Dossenbach,1567,Hans,Dossenbach,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Gertrud Duby-Muller,1629,Gertrud,Duby-Muller,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Marjolaine Dutoit,1171,Marjolaine,Dutoit,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Ulysse Dutoit,769,Ulysse,Dutoit,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Charles Durheim,1949,Charles,Durheim,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Gertrude Fehr,1628,Gertrude,Fehr,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Hans Feuer,1569,Hans,Feuer,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Heinz-Dieter Finck,1552,Heinz-Dieter,Finck,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Hans Finsler,1570,Hans,Finsler,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Robert Frank,908,Robert,Frank,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
435,438,Fotógrafos Suizos desde 1840 hasta Nuestros Días,1991-07-02,1991-08-16,45,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,artista,Theo Frey,795,Theo,Frey,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
