id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,a1,a2,rol_a1,rol_a2
627,634,Paisaje de la Movilidad: Muestra de Arquitectura Contemporánea Francesa,2002-07-06,2002-08-20,45,Nuevas Salas,NA,colectiva,634-Paisaje de la Movilidad: Muestra de Arquitectura Contemporánea Francesa-2002,2002,Miguel González,Rafael Ortiz,curador,artista
627,634,Paisaje de la Movilidad: Muestra de Arquitectura Contemporánea Francesa,2002-07-06,2002-08-20,45,Nuevas Salas,NA,colectiva,634-Paisaje de la Movilidad: Muestra de Arquitectura Contemporánea Francesa-2002,2002,Miguel González,Tomas Reyes,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Pedro Alcántara Herrán,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Álvaro Barrios,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Luis Caballero,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Santiago Cárdenas,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Leonel Góngora,curador,artista
629,635,Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro,2002-07-11,2002-07-26,15,Nuevas Salas,NA,colectiva,635-Exposición de arte colonial de la Capilla de San Juan Bautista de Bohío Toro-2002,2002,Miguel González,Beatriz González,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Pedro Alcántara Herrán,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Leonel Góngora,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Beatriz González,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Álvaro Barrios,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Luis Caballero,curador,artista
628,636,Distancia y Proximidad,2002-07-18,2002-08-17,30,Sala Alterna,La fotografía en Alemania desde 1850 hasta el día de hoy.,colectiva,636-Distancia y Proximidad-2002,2002,Miguel González,Santiago Cárdenas,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ricardo Borrero,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Jesús María Zamora,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ignacio Gómez Jaramillo,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Marco Ospina,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Gonzalo Ariza,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Santiago Martínez Delgado,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ricardo Gómez Campuzano,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Hernando Tejada,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Fernando Botero,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Emma Reyes,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,María Thereza Negreiros,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Gregorio Cuartas,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Antonio Barrera,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Hernando del Villar,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Luis Fernando Escobar,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Carlos Jacanamijoy Tisoy,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Alicia Barney,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,María Cristina Cortés,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Diego Mazuera,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ana María Rueda,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Bibiana Vélez,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Antonio Caro,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Catalina Mejía,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,María Clara Piñeyro,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Jean Gabriel Thénot,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Marta Lucía Villafañe,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ana Velasco,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Leitón Rodríguez,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Alberto Lenis Burckhardt,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Otto Moll González,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Antonio Seguí,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Noé Nojechowicz,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Hilda Crovo,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Sammy Benmayor,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Francisco De La Puente,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,José Gamarra,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Mariano Rodríguez,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Tonel,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Jaime Suárez,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,David Alfaro Siqueiros,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Carol Summers,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,David Becker,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Peter Milton,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Ernest Trova,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Robert Kipniss,curador,artista
630,637,Exposición de arte gráfico francés,2002-08-01,2002-08-31,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,637-Exposición de arte gráfico francés-2002,2002,Miguel González,Kenjilo Nanao,curador,artista
634,638,Acotaciones Entorno a la Fotografía,2002-09-03,2002-11-02,60,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,638-Acotaciones Entorno a la Fotografía-2002,2002,NA,NA,NA,NA
631,639,Antonio Caro,2002-09-05,2002-12-04,90,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,639-Antonio Caro-2002,2002,NA,NA,NA,NA
632,640,Tres Fotográfos de la República Popular China,2002-09-19,2002-12-18,90,Sala Alterna,NA,colectiva,640-Tres Fotográfos de la República Popular China-2002,2002,NA,NA,NA,NA
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Adriana Pérez,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Proyecto Medusa,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Luis Eduardo Mondragón,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Marcela Gómez,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Federico Guzmán,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Inés Gaitán,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Juan Fernando Toro,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,3 Libras,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Liliana Díaz,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Yuri Forero,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Rosemberg Sandoval,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Nini Johana,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Boris Pérez,curador,artista
633,641,Exposición de mujeres artistas colombianas,2002-09-20,2002-09-28,8,Nuevas Salas,NA,colectiva,641-Exposición de mujeres artistas colombianas-2002,2002,Wilson Díaz,Pierre Pinoncelli,curador,artista
635,642,Exposición de tapicería persa,2002-10-10,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,642-Exposición de tapicería persa-2002,2002,NA,NA,NA,NA
636,643,Jaime Cárdenas,2002-11-14,2003-01-03,50,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,643-Jaime Cárdenas-2002,2002,NA,NA,NA,NA
637,644,Arquitectura Moderna en Colombia: Época de Oro,2002-11-14,1900-01-01,NA,Nuevas Salas,NA,colectiva,644-Arquitectura Moderna en Colombia: Época de Oro-2002,2002,NA,NA,NA,NA
638,645,Vibraciones,2002-12-01,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,645-Vibraciones-2002,2002,NA,NA,NA,NA
639,646,Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia,2002-12-01,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,646-Muestra de arte colombiano de los años 90 de la Colección de Museo de Arte Moderno La Tertulia-2002,2002,NA,NA,NA,NA
640,647,Tauromaquia,2003-01-23,2003-04-01,68,Nuevas Salas,NA,individual,647-Tauromaquia-2003,2003,Miguel González,Lin Jinghua,curador,artista
640,647,Tauromaquia,2003-01-23,2003-04-01,68,Nuevas Salas,NA,individual,647-Tauromaquia-2003,2003,Miguel González,Tang Desheng,curador,artista
640,647,Tauromaquia,2003-01-23,2003-04-01,68,Nuevas Salas,NA,individual,647-Tauromaquia-2003,2003,Miguel González,Zheng Yunfeg,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Olga de Amaral,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Débora Arango,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Beatriz Daza,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Beatriz González,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Ana Mercedes Hoyos,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,María de la Paz Jaramillo,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,María Thereza Negreiros,curador,artista
641,648,La María y Otras Series,2003-02-13,2003-03-15,30,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,648-La María y Otras Series-2003,2003,Miguel González,Lucy Tejada,curador,artista
642,649,Marta Traba 1930 - 1983,2003-02-27,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,649-Marta Traba 1930 - 1983-2003,2003,NA,NA,NA,NA
643,650,Elías Heim,2003-03-20,2003-05-01,42,Sala de la Colección-Maritza Uribe de Urdinola,"Desde 1998 Elias Heim viene trabajando con en el proyecto asonada, que culmina finalmente en esta exhibición, localizando así el lugar y el argumento.",individual,650-Elías Heim-2003,2003,NA,NA,NA,NA
644,651,Homenaje a Ruquita,2003-03-27,1900-01-01,NA,Nuevas Salas,NA,colectiva,651-Homenaje a Ruquita-2003,2003,NA,NA,NA,NA
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Pablo Van Wong,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Nadín Ospina,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Jonier Marín,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Rafael Ortiz,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Jorge Julián Aristizábal,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Miguel Böhmer,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Danilo Dueñas,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Marta Lucía Villafañe,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Jean Gabriel Thénot,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Luz Ángela Lizarazo,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Elías Heim,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,José Horacio Martínez,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Juan Mejía,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Wilson Díaz,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Jaime Ávila,curador,artista
646,652,Maestros Colombianos a través del Dibujo,2003-04-01,1900-01-01,NA,Sala de Exposiciones Rotatorias,NA,colectiva,652-Maestros Colombianos a través del Dibujo-2003,2003,Miguel González,Wilmer García,curador,artista
645,653,Exposición conmemorativa de los 10 años de vida del Taller de Restauración del Museo de Arte Moderno La Tertulia,2003-04-10,1900-01-01,NA,NA,NA,colectiva,653-Exposición conmemorativa de los 10 años de vida del Taller de Restauración del Museo de Arte Moderno La Tertulia-2003,2003,NA,NA,NA,NA
647,654,Riesgo - Carlos Andrade y Todd Ayoung,2003-04-24,2003-06-01,38,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,654-Riesgo - Carlos Andrade y Todd Ayoung-2003,2003,NA,NA,NA,NA
648,655,Francois Dolmetsch - Retrospectiva,2003-05-29,2003-07-28,60,Nuevas Salas,NA,individual,655-Francois Dolmetsch - Retrospectiva-2003,2003,NA,NA,NA,NA
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Francis Bacon,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Willem De Kooning,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,José Luis Cuevas,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Francisco Rodón,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Alejandro Obregón,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Fernando Botero,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Édgar Negret,curador,artista
649,656,Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003,2003-06-01,2003-07-31,60,Nuevas Salas,NA,colectiva,656-Muestra de arte gráfico latino-americano de la Colección del Museo de Arte Moderno La Tertulia 2003-2003,2003,Miguel González,Eduardo Ramírez Villamizar,curador,artista
