"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini"
"2470","Miguel González","Guillermo Wiedemann",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2471","Miguel González","Hernando Tejada",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2472","Miguel González","Eduardo Ramírez Villamizar",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2473","Miguel González","Lucy Tejada",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2474","Miguel González","Fernando Botero",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2475","Miguel González","Hernán Díaz",668,"676-Enrique Grau y Su Generación-2004",2004,2004-06-17
"2476","Miguel González","Alberto Baraya",669,"677-Alberto Baraya y Víctor Robledo-2004",2004,2004-06-24
"2477","Miguel González","Víctor Robledo",669,"677-Alberto Baraya y Víctor Robledo-2004",2004,2004-06-24
"2478","Miguel González","Eugenio Dittborn",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2479","Miguel González","Linda Troeller",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2480","Miguel González","Juan Mejía",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2481","Miguel González","Wilson Díaz",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2482","Miguel González","Lalo Borja",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2483","Miguel González","Becky Mayer",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2484","Miguel González","Jaime Ávila",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2485","Miguel González","Mercedes Sebastián",671,"679-Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-08-01
"2486","Miguel González","Rodolfo Abularach",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2487","Miguel González","Leonel Góngora",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2488","Miguel González","Pedro Alcántara Herrán",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2489","Miguel González","Luis Caballero",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2490","Miguel González","Santiago Cárdenas",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2491","Miguel González","Antonio Caro",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2492","Miguel González","David Manzur",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2493","Miguel González","Óscar Muñoz",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2494","Miguel González","José Balmes",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2495","Miguel González","Gracia Barrios",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2496","Miguel González","Eugenio Dittborn",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2497","Miguel González","Fernando de Szyszlo",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2498","Miguel González","José Gamarra",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2499","Miguel González","Luis Alberto Solari",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2500","Miguel González","Flavio Garciandía",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2501","Miguel González","John Paul Jones",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2502","Miguel González","Daniel Senise",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2503","Miguel González","Luis Fernando Peláez",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2504","Miguel González","Liliana Porter",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2505","Miguel González","Antonio Seguí",675,"681-Dibujar en las Americas-2004",2004,2004-09-01
"2506","María Iovino","Fernell Franco",674,"683-Otro documento-2004",2004,2004-09-16
"2507","Museo Nacional de Colombia","Fernando Botero",673,"684-Donación Botero 2004-2004",2004,2004-09-29
"2508","Miguel González","Édgar Negret",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2509","Miguel González","Eduardo Ramírez Villamizar",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2510","Miguel González","Carlos Rojas",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2511","Miguel González","Jaime Franco",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2512","Miguel González","Beatriz Grau",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2513","Miguel González","Ana María Millán",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2514","Miguel González","Bernardo Ortiz",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2515","Miguel González","Ángela Villegas",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2516","Miguel González","Víctor Robledo",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2517","Miguel González","María Angélica Medina",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2518","Miguel González","Arthur Tashko",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2519","Miguel González","François Dolmetsch",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01
"2520","Miguel González","Diego Rivera",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2521","Miguel González","José Clemente Orozco",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2522","Miguel González","Rufino Tamayo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2523","Miguel González","José Luis Cuevas",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2524","Miguel González","David Alfaro Siqueiros",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2525","Miguel González","Wifredo Lam",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2526","Miguel González","Eugenio Dittborn",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2527","Miguel González","Roberto Sebastián Matta",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2528","Miguel González","Jesús Rafael Soto",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2529","Miguel González","Carlos Cruz-Diez",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2530","Miguel González","Oswaldo Guayasamín",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2531","Miguel González","Antonio Berni",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2532","Miguel González","Liliana Porter",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2533","Miguel González","Rodolfo Abularach",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2534","Miguel González","Fernando de Szyszlo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2535","Miguel González","Alejandro Obregón",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2536","Miguel González","Juan Antonio Roda",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2537","Miguel González","Beatriz González",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2538","Miguel González","Enrique Grau",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2539","Miguel González","María de la Paz Jaramillo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2540","Miguel González","Ómar Rayo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2541","Miguel González","Luis Camnitzer",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01
"2542","Miguel González","François Dolmetsch",821,"690-François Dolmetsch Fotografías - Retrospectiva-2005",2005,2005-01-01
"2543","Miguel González","Édgar Negret",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2544","Miguel González","Eduardo Ramírez Villamizar",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2545","Miguel González","Carlos Rojas",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2546","Miguel González","Juan Manuel Echavarría",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2547","Miguel González","Juan Mejía",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2548","Miguel González","Jaime Ávila",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2549","Miguel González","Wilson Díaz",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2550","Miguel González","Becky Mayer",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2551","Miguel González","Lalo Borja",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2552","Miguel González","Eduardo Carvajal",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2553","Miguel González","Jaime Franco",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2554","Miguel González","Ángela Villegas",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2555","Miguel González","Ana María Millán",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2556","Miguel González","Víctor Robledo",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2557","Miguel González","Bernardo Ortiz",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2558","Miguel González","María Angélica Medina",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2559","Miguel González","Beatriz Grau",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2560","Miguel González","Linda Troeller",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2561","Miguel González","Mercedes Sebastián",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2562","Miguel González","François Dolmetsch",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2563","Miguel González","Arthur Tashko",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01
"2564","Miguel González","François Dolmetsch",685,"694-François Dolmetsch Sinfonía desnuda-2005",2005,2005-03-31
"2565","Miguel González","Andrés de Santa María",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2566","Miguel González","Epifanio Garay",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2567","Miguel González","Ricardo Acevedo Bernal",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2568","Miguel González","Francisco Antonio Cano",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2569","Miguel González","Efraim Martínez",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2570","Miguel González","Ignacio Gómez Jaramillo",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2571","Miguel González","Alejandro Obregón",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2572","Miguel González","Enrique Grau",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2573","Miguel González","Fernando Botero",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2574","Miguel González","Juan Antonio Roda",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2575","Miguel González","Hernando Tejada",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2576","Miguel González","Beatriz González",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2577","Miguel González","Óscar Muñoz",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21
"2578","Cristo Hoyos","Carlos Rojas",687,"696-Exposición de Carlos Rojas 2005-2005",2005,2005-05-05
"2579","Javier Mejía","Carlos Rojas",687,"696-Exposición de Carlos Rojas 2005-2005",2005,2005-05-05
"2580","Diego L. Arango G.","Pedro Nel Gómez",694,"703-El Acontecer Social en la Vida de Pedro Nel Gómez-2005",2005,2005-09-22
"2581","Juan Alberto Gaviria","Pedro Nel Gómez",694,"703-El Acontecer Social en la Vida de Pedro Nel Gómez-2005",2005,2005-09-22
"2582","Miguel González","Juan Antonio Roda",695,"704-Juan Antonio Roda - Grabados-2005",2005,2005-09-22
"2583","Miguel González","Ana Mercedes Hoyos",696,"705-Ana Mercedes Hoyos - Antología-2005",2005,2005-09-22
"2584","Miguel González","Rodolfo Abularach",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2585","Miguel González","Pedro Alcántara Herrán",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2586","Miguel González","Álvaro Barrios",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2587","Miguel González","Gracia Barrios",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2588","Miguel González","Luis Caballero",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2589","Miguel González","Delia Cugat",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2590","Miguel González","Carlos Collazo",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2591","Miguel González","Leonel Góngora",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2592","Miguel González","Enrique Grau",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2593","Miguel González","Lorenzo Jaramillo",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2594","Miguel González","Germán Londoño",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2595","Miguel González","Darío Morales",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2596","Miguel González","Óscar Muñoz",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2597","Miguel González","Rafael Ortiz",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2598","Miguel González","Francisco Rodón",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2599","Miguel González","Mariano Rodríguez",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2600","Miguel González","Antonio Seguí",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2601","Miguel González","Rosemberg Sandoval",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2602","Miguel González","Bibiana Vélez",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2603","Miguel González","Carlos Zerpa",698,"708-En torno al Cuerpo-2005",2005,2005-10-06
"2604","Alberto Sierra","Francisco Antonio Cano",701,"710-Entre Siglos-2005",2005,2005-11-16
"2605","Alberto Sierra","Jesús María Zamora",701,"710-Entre Siglos-2005",2005,2005-11-16
"2606","Alberto Sierra","Débora Arango",701,"710-Entre Siglos-2005",2005,2005-11-16
"2607","Alberto Sierra","Eladio Vélez",701,"710-Entre Siglos-2005",2005,2005-11-16
"2608","Alberto Sierra","Enrique Grau",701,"710-Entre Siglos-2005",2005,2005-11-16
"2609","Alberto Sierra","Pedro Nel Gómez",701,"710-Entre Siglos-2005",2005,2005-11-16
"2610","Alberto Sierra","Noé León",701,"710-Entre Siglos-2005",2005,2005-11-16
"2611","Alberto Sierra","Alejandro Obregón",701,"710-Entre Siglos-2005",2005,2005-11-16
"2612","Alberto Sierra","Carlos Correa",701,"710-Entre Siglos-2005",2005,2005-11-16
"2613","Alberto Sierra","Luis Caballero",701,"710-Entre Siglos-2005",2005,2005-11-16
"2614","Alberto Sierra","Beatriz González",701,"710-Entre Siglos-2005",2005,2005-11-16
"2615","Alberto Sierra","Manuel Hernández",701,"710-Entre Siglos-2005",2005,2005-11-16
"2616","Alberto Sierra","Maurio Gómez",701,"710-Entre Siglos-2005",2005,2005-11-16
"2617","Alberto Sierra","Fredy Serna",701,"710-Entre Siglos-2005",2005,2005-11-16
"2618","Alberto Sierra","Luis Fernando Peláez",701,"710-Entre Siglos-2005",2005,2005-11-16
"2619","Luis Ricaurte","Raheel Bruns",702,"712-Raheel Bruns-2005",2005,2005-12-15
"2620","Miguel González","Érika Diettes",706,"714-Erika Diettes - Silencios-2006",2006,2006-01-01
"2621","Miguel González","Eduardo Ramírez Villamizar",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2622","Miguel González","Édgar Negret",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2623","Miguel González","Hernando Tejada",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2624","Miguel González","Ómar Rayo",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2625","Miguel González","Carlos Rojas",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2626","Miguel González","Álvaro Barrios",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2627","Miguel González","Feliza Bursztyn",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2628","Miguel González","Bernardo Salcedo",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2629","Miguel González","Beatriz Daza",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2630","Miguel González","Jim Amaral",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2631","Miguel González","Ana Mercedes Hoyos",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2632","Miguel González","Hugo Zapata",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2633","Miguel González","Nadín Ospina",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2634","Miguel González","Consuelo Gómez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2635","Miguel González","Elías Heim",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2636","Miguel González","Pablo Van Wong",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2637","Miguel González","Jorge Acero",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2638","Miguel González","Wilmer García",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2639","Miguel González","Pedro Alcántara Herrán",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2640","Miguel González","Beatriz González",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2641","Miguel González","Enrique Grau",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2642","Miguel González","María Thereza Negreiros",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2643","Miguel González","Rubens Gerchman",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2644","Miguel González","Yutaka Toyota",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2645","Miguel González","Fernando Maza",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2646","Miguel González","Marta Minujín",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2647","Miguel González","Jesús Rafael Soto",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2648","Miguel González","Carlos Cruz-Diez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2649","Miguel González","Jaime Suárez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16
"2650","Jaime Tamayo","Luis Eduardo Ricaurte",707,"716-Opus Senectus-2006",2006,2006-02-17
"2651","Miguel González","Elías Heim",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2652","Miguel González","Cristina Llano",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2653","Miguel González","Jonier Marín",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2654","Miguel González","José Horacio Martínez",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2655","Miguel González","Juan Mejía",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2656","Miguel González","Miguel Ángel Reyes",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2657","Miguel González","Armin Tröger",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2658","Miguel González","Giovanni Vargas",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2659","Miguel González","Ana María Velasco",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2660","Miguel González","Rodolfo Vélez",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19
"2661","Carolina Vanegas","Andrés de Santa María",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2662","Carolina Vanegas","Antonio Caro",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2663","Carolina Vanegas","Pedro Nel Gómez",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2664","Carolina Vanegas","Luis Alberto Acuña",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2665","Carolina Vanegas","Gonzalo Ariza",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2666","Carolina Vanegas","Alejandro Obregón",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2667","Carolina Vanegas","Carlos Rojas",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2668","Carolina Vanegas","Ricardo Borrero",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2669","Carolina Vanegas","Jesús María Zamora",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2670","Carolina Vanegas","Santiago Martínez Delgado",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2671","Carolina Vanegas","Ignacio Gómez Jaramillo",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2672","Carolina Vanegas","Ricardo Gómez Campuzano",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2673","Carolina Vanegas","Luis Fernando Escobar",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2674","Carolina Vanegas","Alicia Barney",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2675","Carolina Vanegas","Antonio Barrera",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2676","Carolina Vanegas","Carlos Jacanamijoy Tisoy",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2677","Miguel González","Andrés de Santa María",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2678","Miguel González","Antonio Caro",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2679","Miguel González","Pedro Nel Gómez",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2680","Miguel González","Luis Alberto Acuña",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2681","Miguel González","Gonzalo Ariza",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2682","Miguel González","Alejandro Obregón",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2683","Miguel González","Carlos Rojas",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2684","Miguel González","Ricardo Borrero",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2685","Miguel González","Jesús María Zamora",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2686","Miguel González","Santiago Martínez Delgado",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2687","Miguel González","Ignacio Gómez Jaramillo",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2688","Miguel González","Ricardo Gómez Campuzano",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2689","Miguel González","Luis Fernando Escobar",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2690","Miguel González","Alicia Barney",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2691","Miguel González","Antonio Barrera",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2692","Miguel González","Carlos Jacanamijoy Tisoy",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20
"2693","Germán García","Ómar Rayo",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2694","Germán García","Jan Bartelsman",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2695","Germán García","María Thereza Negreiros",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2696","Germán García","Gerardo Ravassa",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2697","Germán García","Jonier Marín",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2698","Germán García","Luis Fernando Roldán",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
"2699","Germán García","Danilo Dueñas",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14
