"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini","ano_decimal"
"2504","Miguel González","Liliana Porter",675,"681-Dibujar en las Americas-2004",2004,2004-09-01,2004.66666666667
"2505","Miguel González","Antonio Seguí",675,"681-Dibujar en las Americas-2004",2004,2004-09-01,2004.66666666667
"2506","María Iovino","Fernell Franco",674,"683-Otro documento-2004",2004,2004-09-16,2004.70765027322
"2507","Museo Nacional de Colombia","Fernando Botero",673,"684-Donación Botero 2004-2004",2004,2004-09-29,2004.74316939891
"2508","Miguel González","Édgar Negret",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2509","Miguel González","Eduardo Ramírez Villamizar",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2510","Miguel González","Carlos Rojas",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2511","Miguel González","Jaime Franco",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2512","Miguel González","Beatriz Grau",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2513","Miguel González","Ana María Millán",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2514","Miguel González","Bernardo Ortiz",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2515","Miguel González","Ángela Villegas",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2516","Miguel González","Víctor Robledo",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2517","Miguel González","María Angélica Medina",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2518","Miguel González","Arthur Tashko",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2519","Miguel González","François Dolmetsch",678,"686-Muestra de Édgar Negret y de nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2004",2004,2004-11-01,2004.83333333333
"2520","Miguel González","Diego Rivera",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2521","Miguel González","José Clemente Orozco",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2522","Miguel González","Rufino Tamayo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2523","Miguel González","José Luis Cuevas",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2524","Miguel González","David Alfaro Siqueiros",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2525","Miguel González","Wifredo Lam",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2526","Miguel González","Eugenio Dittborn",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2527","Miguel González","Roberto Sebastián Matta",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2528","Miguel González","Jesús Rafael Soto",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2529","Miguel González","Carlos Cruz-Diez",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2530","Miguel González","Oswaldo Guayasamín",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2531","Miguel González","Antonio Berni",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2532","Miguel González","Liliana Porter",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2533","Miguel González","Rodolfo Abularach",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2534","Miguel González","Fernando de Szyszlo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2535","Miguel González","Alejandro Obregón",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2536","Miguel González","Juan Antonio Roda",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2537","Miguel González","Beatriz González",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2538","Miguel González","Enrique Grau",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2539","Miguel González","María de la Paz Jaramillo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2540","Miguel González","Ómar Rayo",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2541","Miguel González","Luis Camnitzer",680,"688-Muestra de maestros latino-americanos de la Colección del Museo de Arte Moderno La Tertulia 2004-2004",2004,2004-12-01,2004.91530054645
"2542","Miguel González","François Dolmetsch",821,"690-François Dolmetsch Fotografías - Retrospectiva-2005",2005,2005-01-01,2005
"2543","Miguel González","Édgar Negret",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2544","Miguel González","Eduardo Ramírez Villamizar",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2545","Miguel González","Carlos Rojas",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2546","Miguel González","Juan Manuel Echavarría",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2547","Miguel González","Juan Mejía",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2548","Miguel González","Jaime Ávila",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2549","Miguel González","Wilson Díaz",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2550","Miguel González","Becky Mayer",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2551","Miguel González","Lalo Borja",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2552","Miguel González","Eduardo Carvajal",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2553","Miguel González","Jaime Franco",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2554","Miguel González","Ángela Villegas",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2555","Miguel González","Ana María Millán",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2556","Miguel González","Víctor Robledo",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2557","Miguel González","Bernardo Ortiz",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2558","Miguel González","María Angélica Medina",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2559","Miguel González","Beatriz Grau",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2560","Miguel González","Linda Troeller",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2561","Miguel González","Mercedes Sebastián",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2562","Miguel González","François Dolmetsch",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2563","Miguel González","Arthur Tashko",683,"691-Muestra de escultura, fotografía y nuevas adquisiciones del Museo de Arte Moderno La Tertulia-2005",2005,2005-02-01,2005.08493150685
"2564","Miguel González","François Dolmetsch",685,"694-François Dolmetsch Sinfonía desnuda-2005",2005,2005-03-31,2005.24383561644
"2565","Miguel González","Andrés de Santa María",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2566","Miguel González","Epifanio Garay",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2567","Miguel González","Ricardo Acevedo Bernal",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2568","Miguel González","Francisco Antonio Cano",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2569","Miguel González","Efraim Martínez",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2570","Miguel González","Ignacio Gómez Jaramillo",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2571","Miguel González","Alejandro Obregón",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2572","Miguel González","Enrique Grau",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2573","Miguel González","Fernando Botero",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2574","Miguel González","Juan Antonio Roda",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2575","Miguel González","Hernando Tejada",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2576","Miguel González","Beatriz González",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2577","Miguel González","Óscar Muñoz",686,"695-El Retrato: Realidad y Percepción-2005",2005,2005-04-21,2005.30136986301
"2578","Cristo Hoyos","Carlos Rojas",687,"696-Exposición de Carlos Rojas 2005-2005",2005,2005-05-05,2005.3397260274
"2579","Javier Mejía","Carlos Rojas",687,"696-Exposición de Carlos Rojas 2005-2005",2005,2005-05-05,2005.3397260274
"2580","Diego L. Arango G.","Pedro Nel Gómez",694,"703-El Acontecer Social en la Vida de Pedro Nel Gómez-2005",2005,2005-09-22,2005.72328767123
"2581","Juan Alberto Gaviria","Pedro Nel Gómez",694,"703-El Acontecer Social en la Vida de Pedro Nel Gómez-2005",2005,2005-09-22,2005.72328767123
"2582","Miguel González","Juan Antonio Roda",695,"704-Juan Antonio Roda - Grabados-2005",2005,2005-09-22,2005.72328767123
"2583","Miguel González","Ana Mercedes Hoyos",696,"705-Ana Mercedes Hoyos - Antología-2005",2005,2005-09-22,2005.72328767123
"2584","Miguel González","Rodolfo Abularach",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2585","Miguel González","Pedro Alcántara Herrán",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2586","Miguel González","Álvaro Barrios",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2587","Miguel González","Gracia Barrios",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2588","Miguel González","Luis Caballero",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2589","Miguel González","Delia Cugat",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2590","Miguel González","Carlos Collazo",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2591","Miguel González","Leonel Góngora",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2592","Miguel González","Enrique Grau",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2593","Miguel González","Lorenzo Jaramillo",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2594","Miguel González","Germán Londoño",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2595","Miguel González","Darío Morales",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2596","Miguel González","Óscar Muñoz",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2597","Miguel González","Rafael Ortiz",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2598","Miguel González","Francisco Rodón",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2599","Miguel González","Mariano Rodríguez",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2600","Miguel González","Antonio Seguí",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2601","Miguel González","Rosemberg Sandoval",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2602","Miguel González","Bibiana Vélez",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2603","Miguel González","Carlos Zerpa",698,"708-En torno al Cuerpo-2005",2005,2005-10-06,2005.76164383562
"2604","Alberto Sierra","Francisco Antonio Cano",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2605","Alberto Sierra","Jesús María Zamora",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2606","Alberto Sierra","Débora Arango",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2607","Alberto Sierra","Eladio Vélez",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2608","Alberto Sierra","Enrique Grau",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2609","Alberto Sierra","Pedro Nel Gómez",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2610","Alberto Sierra","Noé León",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2611","Alberto Sierra","Alejandro Obregón",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2612","Alberto Sierra","Carlos Correa",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2613","Alberto Sierra","Luis Caballero",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2614","Alberto Sierra","Beatriz González",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2615","Alberto Sierra","Manuel Hernández",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2616","Alberto Sierra","Maurio Gómez",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2617","Alberto Sierra","Fredy Serna",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2618","Alberto Sierra","Luis Fernando Peláez",701,"710-Entre Siglos-2005",2005,2005-11-16,2005.87397260274
"2619","Luis Ricaurte","Raheel Bruns",702,"712-Raheel Bruns-2005",2005,2005-12-15,2005.95342465753
"2620","Miguel González","Érika Diettes",706,"714-Erika Diettes - Silencios-2006",2006,2006-01-01,2006
"2621","Miguel González","Eduardo Ramírez Villamizar",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2622","Miguel González","Édgar Negret",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2623","Miguel González","Hernando Tejada",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2624","Miguel González","Ómar Rayo",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2625","Miguel González","Carlos Rojas",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2626","Miguel González","Álvaro Barrios",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2627","Miguel González","Feliza Bursztyn",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2628","Miguel González","Bernardo Salcedo",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2629","Miguel González","Beatriz Daza",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2630","Miguel González","Jim Amaral",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2631","Miguel González","Ana Mercedes Hoyos",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2632","Miguel González","Hugo Zapata",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2633","Miguel González","Nadín Ospina",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2634","Miguel González","Consuelo Gómez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2635","Miguel González","Elías Heim",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2636","Miguel González","Pablo Van Wong",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2637","Miguel González","Jorge Acero",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2638","Miguel González","Wilmer García",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2639","Miguel González","Pedro Alcántara Herrán",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2640","Miguel González","Beatriz González",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2641","Miguel González","Enrique Grau",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2642","Miguel González","María Thereza Negreiros",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2643","Miguel González","Rubens Gerchman",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2644","Miguel González","Yutaka Toyota",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2645","Miguel González","Fernando Maza",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2646","Miguel González","Marta Minujín",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2647","Miguel González","Jesús Rafael Soto",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2648","Miguel González","Carlos Cruz-Diez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2649","Miguel González","Jaime Suárez",705,"715-Eduardo Ramírez Villamizar y su Entorno-2006",2006,2006-02-16,2006.12602739726
"2650","Jaime Tamayo","Luis Eduardo Ricaurte",707,"716-Opus Senectus-2006",2006,2006-02-17,2006.12876712329
"2651","Miguel González","Elías Heim",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2652","Miguel González","Cristina Llano",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2653","Miguel González","Jonier Marín",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2654","Miguel González","José Horacio Martínez",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2655","Miguel González","Juan Mejía",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2656","Miguel González","Miguel Ángel Reyes",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2657","Miguel González","Armin Tröger",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2658","Miguel González","Giovanni Vargas",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2659","Miguel González","Ana María Velasco",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2660","Miguel González","Rodolfo Vélez",709,"719-Diez Artistas Vallecaucanos-2006",2006,2006-04-19,2006.29589041096
"2661","Carolina Vanegas","Andrés de Santa María",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2662","Carolina Vanegas","Antonio Caro",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2663","Carolina Vanegas","Pedro Nel Gómez",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2664","Carolina Vanegas","Luis Alberto Acuña",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2665","Carolina Vanegas","Gonzalo Ariza",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2666","Carolina Vanegas","Alejandro Obregón",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2667","Carolina Vanegas","Carlos Rojas",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2668","Carolina Vanegas","Ricardo Borrero",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2669","Carolina Vanegas","Jesús María Zamora",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2670","Carolina Vanegas","Santiago Martínez Delgado",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2671","Carolina Vanegas","Ignacio Gómez Jaramillo",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2672","Carolina Vanegas","Ricardo Gómez Campuzano",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2673","Carolina Vanegas","Luis Fernando Escobar",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2674","Carolina Vanegas","Alicia Barney",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2675","Carolina Vanegas","Antonio Barrera",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2676","Carolina Vanegas","Carlos Jacanamijoy Tisoy",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2677","Miguel González","Andrés de Santa María",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2678","Miguel González","Antonio Caro",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2679","Miguel González","Pedro Nel Gómez",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2680","Miguel González","Luis Alberto Acuña",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2681","Miguel González","Gonzalo Ariza",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2682","Miguel González","Alejandro Obregón",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2683","Miguel González","Carlos Rojas",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2684","Miguel González","Ricardo Borrero",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2685","Miguel González","Jesús María Zamora",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2686","Miguel González","Santiago Martínez Delgado",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2687","Miguel González","Ignacio Gómez Jaramillo",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2688","Miguel González","Ricardo Gómez Campuzano",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2689","Miguel González","Luis Fernando Escobar",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2690","Miguel González","Alicia Barney",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2691","Miguel González","Antonio Barrera",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2692","Miguel González","Carlos Jacanamijoy Tisoy",708,"720-Al Aire Libre: Paisajes-2006",2006,2006-04-20,2006.29863013699
"2693","Germán García","Ómar Rayo",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2694","Germán García","Jan Bartelsman",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2695","Germán García","María Thereza Negreiros",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2696","Germán García","Gerardo Ravassa",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2697","Germán García","Jonier Marín",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2698","Germán García","Luis Fernando Roldán",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2699","Germán García","Danilo Dueñas",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2700","Germán García","Jaime Franco",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2701","Germán García","Rosemberg Sandoval",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2702","Germán García","Luis Guillermo Botero",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2703","Germán García","Carlos Rojas",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2704","Germán García","Manuel Hernández",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
"2705","Germán García","Rafael Echeverri",713,"723-Abstracción y Diáspora-2006",2006,2006-06-14,2006.44931506849
