id_expo,id_artista,nombre_expo,nombre_artista,ano
ex.130,a.1362,Pintura y Grabado Hoy en Venezuela*1968,Juan Santana,1968
ex.130,a.2274,Pintura y Grabado Hoy en Venezuela*1968,Elisa Elvira Zuloaga,1968
ex.131,a.163,María Teresa Vieco*1969,María Teresa Vieco,1969
ex.132,a.2,Édgar Negret*1969,Édgar Negret,1969
ex.133,a.17,Lucy Tejada*1969,Lucy Tejada,1969
ex.134,a.8,Exposición de Álvaro Barrios*1969,Álvaro Barrios,1969
ex.135,a.1624,Gianfranco Galante*1969,Gianfranco Galante,1969
ex.136,a.88,Rogelio Polesello y Lya Kaufman*1969,Rogelio Polesello,1969
ex.136,a.1281,Rogelio Polesello y Lya Kaufman*1969,Lia Kaufman,1969
ex.137,a.12,Enrique Grau*1969,Enrique Grau,1969
ex.138,a.7,XX Salón de Artistas Nacionales*1969,Pedro Alcántara Herrán,1969
ex.138,a.2176,XX Salón de Artistas Nacionales*1969,Alberto Betancourt,1969
ex.138,a.1222,XX Salón de Artistas Nacionales*1969,Magdalena Bravo,1969
ex.138,a.1557,XX Salón de Artistas Nacionales*1969,Héctor Castro,1969
ex.138,a.1681,XX Salón de Artistas Nacionales*1969,Francisco Cárdenas,1969
ex.138,a.654,XX Salón de Artistas Nacionales*1969,Antonio Grass,1969
ex.138,a.2479,XX Salón de Artistas Nacionales*1969,Noemí de Greiff,1969
ex.138,a.626,XX Salón de Artistas Nacionales*1969,Carlos Granada,1969
ex.138,a.674,XX Salón de Artistas Nacionales*1969,Álvaro Herrán,1969
ex.138,a.1166,XX Salón de Artistas Nacionales*1969,Marlene Hoffmann,1969
ex.138,a.35,XX Salón de Artistas Nacionales*1969,Manuel Hernández,1969
ex.138,a.831,XX Salón de Artistas Nacionales*1969,Silvia Mallarino,1969
ex.138,a.352,XX Salón de Artistas Nacionales*1969,Mónica Meira,1969
ex.138,a.1291,XX Salón de Artistas Nacionales*1969,León Múnera,1969
ex.138,a.953,XX Salón de Artistas Nacionales*1969,Raúl Marroquín,1969
ex.138,a.1958,XX Salón de Artistas Nacionales*1969,Cecilia Mejía,1969
ex.138,a.1475,XX Salón de Artistas Nacionales*1969,Jairo Mejía,1969
ex.138,a.703,XX Salón de Artistas Nacionales*1969,Yolanda Pineda,1969
ex.138,a.336,XX Salón de Artistas Nacionales*1969,Ofelia Rodríguez,1969
ex.138,a.39,XX Salón de Artistas Nacionales*1969,Eduardo Ramírez Villamizar,1969
ex.138,a.1735,XX Salón de Artistas Nacionales*1969,Fabio Rodríguez,1969
ex.138,a.40,XX Salón de Artistas Nacionales*1969,Carlos Rojas,1969
ex.138,a.4,XX Salón de Artistas Nacionales*1969,Ómar Rayo,1969
ex.138,a.1056,XX Salón de Artistas Nacionales*1969,Nirma Zárate,1969
ex.139,a.1520,Exposición de arte gráfico alemán contemporáneo *1969,Horst Antes,1969
ex.139,a.2398,Exposición de arte gráfico alemán contemporáneo *1969,Klaus Peter Brehmer,1969
ex.139,a.1631,Exposición de arte gráfico alemán contemporáneo *1969,Gernot Bubenik,1969
ex.139,a.1911,Exposición de arte gráfico alemán contemporáneo *1969,Conrad,1969
ex.139,a.1586,Exposición de arte gráfico alemán contemporáneo *1969,Günter Fruhtrunk,1969
ex.139,a.861,Exposición de arte gráfico alemán contemporáneo *1969,Rupprecht Geiger,1969
ex.139,a.827,Exposición de arte gráfico alemán contemporáneo *1969,Sine Hansen,1969
ex.139,a.1521,Exposición de arte gráfico alemán contemporáneo *1969,Horst Janssen,1969
ex.139,a.2318,Exposición de arte gráfico alemán contemporáneo *1969,Hosrt Egon Kalinowski,1969
ex.139,a.763,Exposición de arte gráfico alemán contemporáneo *1969,Utz Kampmann,1969
ex.139,a.1313,Exposición de arte gráfico alemán contemporáneo *1969,Konrad Klapheck,1969
ex.139,a.2063,Exposición de arte gráfico alemán contemporáneo *1969,Axel Knopp,1969
ex.139,a.1665,Exposición de arte gráfico alemán contemporáneo *1969,Fritz Kothe,1969
ex.139,a.1718,Exposición de arte gráfico alemán contemporáneo *1969,Ferdinand Kriwet,1969
ex.139,a.966,Exposición de arte gráfico alemán contemporáneo *1969,Rainer Kuchenmeister,1969
ex.139,a.762,Exposición de arte gráfico alemán contemporáneo *1969,Uwe Lausen,1969
ex.139,a.2072,Exposición de arte gráfico alemán contemporáneo *1969,Arnold Leissler,1969
ex.139,a.789,Exposición de arte gráfico alemán contemporáneo *1969,Thomas Lenk,1969
ex.139,a.1555,Exposición de arte gráfico alemán contemporáneo *1969,Heinz Mack,1969
ex.139,a.1667,Exposición de arte gráfico alemán contemporáneo *1969,Friederich Meckseper,1969
ex.139,a.1539,Exposición de arte gráfico alemán contemporáneo *1969,Herbert Oehm,1969
ex.139,a.711,Exposición de arte gráfico alemán contemporáneo *1969,Wolfang Oppermann,1969
ex.139,a.2293,Exposición de arte gráfico alemán contemporáneo *1969,Georg Karl Pfahier,1969
ex.139,a.1029,Exposición de arte gráfico alemán contemporáneo *1969,Otto Piene,1969
ex.139,a.1261,Exposición de arte gráfico alemán contemporáneo *1969,Lothar Quinte,1969
ex.139,a.725,Exposición de arte gráfico alemán contemporáneo *1969,Werner Schreib,1969
ex.139,a.2039,Exposición de arte gráfico alemán contemporáneo *1969,Bernard Schultze,1969
ex.139,a.1585,Exposición de arte gráfico alemán contemporáneo *1969,Günther Uecker,1969
ex.139,a.764,Exposición de arte gráfico alemán contemporáneo *1969,Ursula,1969
ex.139,a.2034,Exposición de arte gráfico alemán contemporáneo *1969,Bernd Volkle,1969
ex.139,a.1460,Exposición de arte gráfico alemán contemporáneo *1969,Jan Voss,1969
ex.139,a.1243,Exposición de arte gráfico alemán contemporáneo *1969,Ludwing Wilding,1969
ex.139,a.2399,Exposición de arte gráfico alemán contemporáneo *1969,Lambert María Wintersberger,1969
ex.139,a.1007,Exposición de arte gráfico alemán contemporáneo *1969,Paul Wunderlich,1969
ex.140,a.455,José Mina*1969,José Mina,1969
ex.141,a.1133,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Mauricio Aguilar,1969
ex.141,a.8,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Álvaro Barrios,1969
ex.141,a.22,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Santiago Cárdenas,1969
ex.141,a.2424,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Manuel Guillermo Cantor,1969
ex.141,a.497,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Hernando del Villar,1969
ex.141,a.9,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Beatriz González,1969
ex.141,a.626,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Carlos Granada,1969
ex.141,a.12,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Enrique Grau,1969
ex.141,a.35,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Manuel Hernández,1969
ex.141,a.674,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Álvaro Herrán,1969
ex.141,a.77,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ana Mercedes Hoyos,1969
ex.141,a.108,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Luciano Jaramillo,1969
ex.141,a.24,IX Festival de Arte - Salón de Las Américas de Pintura*1969,David Manzur,1969
ex.141,a.455,IX Festival de Arte - Salón de Las Américas de Pintura*1969,José Mina,1969
ex.141,a.4,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Ómar Rayo,1969
ex.141,a.218,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Augusto Rivera,1969
ex.141,a.20,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Juan Antonio Roda,1969
ex.141,a.40,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Carlos Rojas,1969
ex.141,a.127,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Bernardo Salcedo,1969
ex.141,a.23,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Hernando Tejada,1969
ex.141,a.17,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Lucy Tejada,1969
ex.141,a.41,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Alejandro Obregón,1969
ex.141,a.44,IX Festival de Arte - Salón de Las Américas de Pintura*1969,María Thereza Negreiros,1969
ex.141,a.68,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Jan Bartelsman,1969
ex.141,a.739,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Waldo Balart,1969
ex.141,a.2071,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Arnold Belkin,1969
ex.141,a.1771,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Enrique Castrocid,1969
ex.141,a.1354,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Juan Downey,1969
ex.141,a.1357,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Juan Gómez,1969
ex.141,a.2143,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Alfredo da Silva,1969
ex.141,a.2450,IX Festival de Arte - Salón de Las Américas de Pintura*1969,María Luisa Pacheco,1969
ex.141,a.535,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Geny Dignac,1969
ex.141,a.201,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Fernando Maza,1969
ex.141,a.1106,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Miguel Ocampo,1969
ex.141,a.1955,IX Festival de Arte - Salón de Las Américas de Pintura*1969,César Paternosto,1969
ex.141,a.2172,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Alejandro Puente,1969
ex.141,a.172,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Luis Molinari-Flores,1969
ex.141,a.2077,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Armando Morales,1969
ex.141,a.140,IX Festival de Arte - Salón de Las Américas de Pintura*1969,Rubens Gerchman,1969
ex.142,a.56,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Rodolfo Abularach,1969
ex.142,a.2370,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,José R. Alicea,1969
ex.142,a.38,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Emilio Sánchez,1969
ex.142,a.182,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,José Bermúdez,1969
ex.142,a.905,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Robert Breer,1969
ex.142,a.1416,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Jon Carsman,1969
ex.142,a.1519,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Hsiao Chin,1969
ex.142,a.1945,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Christo,1969
ex.142,a.2538,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Walter de María,1969
ex.142,a.289,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Robert Indiana,1969
ex.142,a.955,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Raul Jenkins,1969
ex.142,a.1062,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Nicholas Krushenick,1969
ex.142,a.824,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Sol Lewitt,1969
ex.142,a.1419,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,John Manning,1969
ex.142,a.2492,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Peter W. Milton,1969
ex.142,a.57,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Robert Nelson,1969
ex.142,a.1264,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Loise Nevelsol,1969
ex.142,a.252,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Thom O'Connor,1969
ex.142,a.914,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Robert Smithson,1969
ex.142,a.1999,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Carlos Summers,1969
ex.142,a.238,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,William Weege,1969
ex.142,a.2533,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Tsai Wen Yin,1969
ex.142,a.22,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Santiago Cárdenas,1969
ex.142,a.26,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Umberto Giangrandi,1969
ex.142,a.12,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Enrique Grau,1969
ex.142,a.213,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Carlos Lersundy García,1969
ex.142,a.4,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Ómar Rayo,1969
ex.142,a.127,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Bernardo Salcedo,1969
ex.142,a.17,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Lucy Tejada,1969
ex.142,a.2225,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Anita de Uribe,1969
ex.142,a.180,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,José Luis Cuevas,1969
ex.142,a.699,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Zulema Damianovich,1969
ex.142,a.1357,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Juan Gómez,1969
ex.142,a.2521,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Sergio González Tornero,1969
ex.142,a.169,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado*1969,Luis Alberto Solari,1969
ex.143,a.3114,Muestra de pintura infantil*1969,Varios,1969
ex.144,a.68,Jan Bartelsman*1969,Jan Bartelsman,1969
ex.145,a.3114,Exposición de grabado mexicano*1969,Varios,1969
ex.146,a.581,Eduardo McEntyre*1969,Eduardo Mac Entyre,1969
ex.147,a.1580,Gustavo Espinosa*1970,Gustavo Espinosa,1970
ex.148,a.73,Feliza Burztyn*1970,Feliza Bursztyn,1970
ex.149,a.571,Enrique Tábara*1970,Enrique Tábara,1970
ex.150,a.7,Pedro Alcántara*1970,Pedro Alcántara Herrán,1970
ex.151,a.1568,El Hombre y sus Pensamientos a través del Arte*1970,Hans Erni,1970
ex.151,a.294,El Hombre y sus Pensamientos a través del Arte*1970,Richard Lindner,1970
ex.151,a.1872,El Hombre y sus Pensamientos a través del Arte*1970,David Aronson,1970
ex.151,a.1369,El Hombre y sus Pensamientos a través del Arte*1970,Joseph Cornell,1970
ex.151,a.426,El Hombre y sus Pensamientos a través del Arte*1970,Leonard Baskin,1970
ex.151,a.567,El Hombre y sus Pensamientos a través del Arte*1970,Ernest Trova,1970
ex.151,a.355,El Hombre y sus Pensamientos a través del Arte*1970,Milton Glaser,1970
ex.151,a.1298,El Hombre y sus Pensamientos a través del Arte*1970,Lee Mullican,1970
ex.151,a.937,El Hombre y sus Pensamientos a través del Arte*1970,René Magritte,1970
ex.151,a.2537,El Hombre y sus Pensamientos a través del Arte*1970,W. Lee Savage,1970
ex.151,a.1572,El Hombre y sus Pensamientos a través del Arte*1970,Hans Laaps,1970
ex.151,a.185,El Hombre y sus Pensamientos a través del Arte*1970,John Paul Jones,1970
ex.151,a.716,El Hombre y sus Pensamientos a través del Arte*1970,William Baziotes,1970
ex.151,a.2048,El Hombre y sus Pensamientos a través del Arte*1970,Ben Sakoguchi,1970
ex.151,a.1725,El Hombre y sus Pensamientos a través del Arte*1970,Feliks Topolsky,1970
ex.151,a.1648,El Hombre y sus Pensamientos a través del Arte*1970,George Ortman,1970
ex.151,a.1457,El Hombre y sus Pensamientos a través del Arte*1970,Jan Stüssy,1970
ex.151,a.1103,El Hombre y sus Pensamientos a través del Arte*1970,Miguel García,1970
ex.151,a.1467,El Hombre y sus Pensamientos a través del Arte*1970,James Rosenquist,1970
ex.151,a.501,El Hombre y sus Pensamientos a través del Arte*1970,Herbert Bayer,1970
ex.151,a.913,El Hombre y sus Pensamientos a través del Arte*1970,Robert Parker,1970
ex.151,a.996,El Hombre y sus Pensamientos a través del Arte*1970,Pedro Friedeberg,1970
ex.151,a.837,El Hombre y sus Pensamientos a través del Arte*1970,Shiro Ikegawa,1970
ex.151,a.2049,El Hombre y sus Pensamientos a través del Arte*1970,Ben Shahn,1970
ex.151,a.2480,El Hombre y sus Pensamientos a través del Arte*1970,Norman La Liberte,1970
ex.151,a.1424,El Hombre y sus Pensamientos a través del Arte*1970,Johannes Itten,1970
ex.151,a.1828,El Hombre y sus Pensamientos a través del Arte*1970,Edgard Pillet,1970
ex.151,a.2253,El Hombre y sus Pensamientos a través del Arte*1970,Charmion Von Weigand,1970
ex.151,a.468,El Hombre y sus Pensamientos a través del Arte*1970,John Massey,1970
ex.151,a.2189,El Hombre y sus Pensamientos a través del Arte*1970,Alain Jacquet,1970
ex.151,a.964,El Hombre y sus Pensamientos a través del Arte*1970,Ralph Eckerstrom,1970
ex.151,a.1462,El Hombre y sus Pensamientos a través del Arte*1970,James Davis,1970
ex.151,a.1370,El Hombre y sus Pensamientos a través del Arte*1970,Joseph Hirsch,1970
ex.151,a.746,El Hombre y sus Pensamientos a través del Arte*1970,Viktir Natali-Morosow,1970
ex.151,a.2207,El Hombre y sus Pensamientos a través del Arte*1970,Abraam James,1970
ex.151,a.912,El Hombre y sus Pensamientos a través del Arte*1970,Robert Osborn,1970
ex.151,a.2068,El Hombre y sus Pensamientos a través del Arte*1970,Art Kane,1970
ex.151,a.2011,El Hombre y sus Pensamientos a través del Arte*1970,Bruno Munari,1970
ex.151,a.2206,El Hombre y sus Pensamientos a través del Arte*1970,Abraham Rattner,1970
ex.151,a.1293,El Hombre y sus Pensamientos a través del Arte*1970,Leo Leonni,1970
ex.151,a.1372,El Hombre y sus Pensamientos a través del Arte*1970,Joseph Low,1970
ex.151,a.1005,El Hombre y sus Pensamientos a través del Arte*1970,Paul Rand,1970
ex.151,a.709,El Hombre y sus Pensamientos a través del Arte*1970,Wynn Bullock,1970
ex.151,a.1751,El Hombre y sus Pensamientos a través del Arte*1970,Esther Peck,1970
ex.151,a.220,El Hombre y sus Pensamientos a través del Arte*1970,Antonio Frasconi,1970
ex.151,a.904,El Hombre y sus Pensamientos a través del Arte*1970,Robert Brady,1970
ex.151,a.802,El Hombre y sus Pensamientos a través del Arte*1970,Tana Hoban,1970
ex.151,a.2314,El Hombre y sus Pensamientos a través del Arte*1970,Hermana Mary Corita,1970
ex.151,a.916,El Hombre y sus Pensamientos a través del Arte*1970,Robert Vickery,1970
ex.151,a.1562,El Hombre y sus Pensamientos a través del Arte*1970,Harry Lieberman,1970
ex.151,a.1948,El Hombre y sus Pensamientos a través del Arte*1970,Charles Coiner,1970
ex.151,a.1578,El Hombre y sus Pensamientos a través del Arte*1970,Gyorgy Kepes,1970
ex.151,a.713,El Hombre y sus Pensamientos a través del Arte*1970,Wing Fong,1970
ex.151,a.1938,El Hombre y sus Pensamientos a través del Arte*1970,Clark Richard,1970
ex.151,a.745,El Hombre y sus Pensamientos a través del Arte*1970,Vin Giuliani,1970
ex.151,a.838,El Hombre y sus Pensamientos a través del Arte*1970,Shiko Munakat,1970
ex.151,a.180,El Hombre y sus Pensamientos a través del Arte*1970,José Luis Cuevas,1970
ex.151,a.1910,El Hombre y sus Pensamientos a través del Arte*1970,Constantito Nivola,1970
ex.151,a.611,El Hombre y sus Pensamientos a través del Arte*1970,Carol Summers,1970
ex.151,a.1560,El Hombre y sus Pensamientos a través del Arte*1970,Hazard Durfee,1970
ex.151,a.1304,El Hombre y sus Pensamientos a través del Arte*1970,Laszio Meitner,1970
ex.151,a.1139,El Hombre y sus Pensamientos a través del Arte*1970,Matako Kayama,1970
ex.151,a.1882,El Hombre y sus Pensamientos a través del Arte*1970,David Walsh,1970
ex.151,a.1446,El Hombre y sus Pensamientos a través del Arte*1970,Jean Helion,1970
ex.151,a.708,El Hombre y sus Pensamientos a través del Arte*1970,Xanti Schawinsky,1970
ex.151,a.2477,El Hombre y sus Pensamientos a través del Arte*1970,Mohan B. Samant,1970
ex.151,a.1486,El Hombre y sus Pensamientos a través del Arte*1970,Jacques Nathan,1970
ex.151,a.1488,El Hombre y sus Pensamientos a través del Arte*1970,Jacob Landau,1970
ex.151,a.1597,El Hombre y sus Pensamientos a través del Arte*1970,Guen Inokuma,1970
ex.151,a.2323,El Hombre y sus Pensamientos a través del Arte*1970,J. Wolfgang Beck,1970
ex.151,a.1522,El Hombre y sus Pensamientos a través del Arte*1970,Honore Sharrer,1970
ex.151,a.920,El Hombre y sus Pensamientos a través del Arte*1970,Richard Koslow,1970
ex.151,a.1489,El Hombre y sus Pensamientos a través del Arte*1970,Jacob Lawrence,1970
ex.151,a.942,El Hombre y sus Pensamientos a través del Arte*1970,Reginald Pollack,1970
ex.151,a.2255,El Hombre y sus Pensamientos a través del Arte*1970,Chen Chi Kwan,1970
ex.151,a.983,El Hombre y sus Pensamientos a través del Arte*1970,Philip Guston,1970
ex.151,a.1463,El Hombre y sus Pensamientos a través del Arte*1970,James Gill,1970
