id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,rol_expo,nombre_registro_agente,id_persona,nombres_persona,apellidos_persona,seudonimo_persona,otros_nombres,ano_agente_inicia,ano_agente_fin,sexo,nacionalidad_agente,pais_nacimiento,ciudad_nacimiento,obra_en_coleccion_MTL,tipo_agente,id_organizaciones
535,538,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996,1996-12-16,1997-01-15,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,538-Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996-1996,1996,artista,Rafael Echeverri,148,Rafael,Echeverri,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
535,538,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996,1996-12-16,1997-01-15,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,538-Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996-1996,1996,artista,Mario Zabaleta,379,Mario,Zabaleta,NA,NA,NA,NA,NA,Colombia,NA,NA,1,persona,NA
535,538,Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996,1996-12-16,1997-01-15,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,538-Muestra de pintura latino-americana de la Colección del Museo de Arte Moderno La Tertulia 1996-1996,1996,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
536,539,Estelas y Paisajes,1997-01-28,1997-03-04,35,"Galería-Taller, Sala Alterna","En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral.",individual,539-Estelas y Paisajes-1997,1997,artista,Olga de Amaral,2481,Olga,de Amaral,NA,NA,1936,NA,F,Colombiana,Colombia,Bogotá,0,persona,NA
536,539,Estelas y Paisajes,1997-01-28,1997-03-04,35,"Galería-Taller, Sala Alterna","En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral.",individual,539-Estelas y Paisajes-1997,1997,auspiciador,Colcultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,116
536,539,Estelas y Paisajes,1997-01-28,1997-03-04,35,"Galería-Taller, Sala Alterna","En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral.",individual,539-Estelas y Paisajes-1997,1997,auspiciador,Gerencia Cultural del Valle del Cauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,243
536,539,Estelas y Paisajes,1997-01-28,1997-03-04,35,"Galería-Taller, Sala Alterna","En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral.",individual,539-Estelas y Paisajes-1997,1997,auspiciador,Dirección de Cultura de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,154
536,539,Estelas y Paisajes,1997-01-28,1997-03-04,35,"Galería-Taller, Sala Alterna","En torno a las estelas: Nueve- nudo de tres: tejido de mente, cuerpo y espírit: sintesis curativa que nos atraviesa por el zero para retornarnos al uno- cuenta en las estelas de Olga de Amaral.",individual,539-Estelas y Paisajes-1997,1997,auspiciador,Museo de arte de Pereira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,320
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Carlos Quintana,1996,Carlos,Quintana,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,José Bedia,1379,José,Bedia,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Carlos Capelán,1981,Carlos,Capelán,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Alejandro Colunga,2167,Alejandro,Colunga,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Julio Galán,1337,Julio,Galán,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Daniel Scheimberg,1894,Daniel,Scheimberg,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Guillermo Conte,1588,Guillermo,Conte,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Guillermo Kuitca,1591,Guillermo,Kuitca,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Mario Machado,2952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Sigifredo Chacón,836,Sigifredo,Chacón,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Ismael Frigerio,1503,Ismael,Frigerio,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Félix Perdomo,1720,Félix,Perdomo,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,artista,Adriana Verejao,2198,Adriana,Verejao,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,auspiciador,Colcultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,116
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,auspiciador,Gerencia Cultural del Valle del Cauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,243
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,auspiciador,Dirección de Cultura de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,154
537,540,Visiones Latinoamericanas,1997-02-19,1997-03-21,30,"Galería-Taller, Sala Alterna","Presentamos bajo el título de esta exposición una diversidad de propuestas que han enriquecido el arte latinoamericano en las últimas dos décadas. Muchas posturas encontradas, radicales, autobiografícas, retrabajando la apropiación y la cita...",colectiva,540-Visiones Latinoamericanas-1997,1997,auspiciador,Galería El Museo de Bogotá,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,229
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,artista,Álvaro Barrios,8,Álvaro,Barrios,NA,NA,NA,NA,M,Colombia,NA,NA,21,persona,NA
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,curador,Eduardo Serrano,3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,auspiciador,Suramericana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,383
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,auspiciador,Galería Garcés Velásquez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,235
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,auspiciador,Colcultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,116
538,541,Los Cincuenta Caminos de la Vida,1997-03-19,1997-04-01,13,Sala Alterna,"La exposición los cincuenta caminos de la vida esta compuesta por collages que involucran temas artísticos, ilustraciones cursis y tiras cómicas.",individual,541-Los Cincuenta Caminos de la Vida-1997,1997,auspiciador,Gerencia Cultural del Valle del Cauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,243
540,542,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,1997-04-01,1997-05-01,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,542-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997-1997,1997,artista,Varios,3114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
540,542,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,1997-04-01,1997-05-01,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,542-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997-1997,1997,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
540,542,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,1997-04-01,1997-05-01,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,542-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997-1997,1997,auspiciador,Galería El Museo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,228
540,542,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997,1997-04-01,1997-05-01,30,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,colectiva,542-Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997-1997,1997,auspiciador,Instituto Colombiano de Cultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,266
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,artista,Rufino Tamayo,85,Rufino,Tamayo,NA,NA,NA,NA,NA,México,NA,NA,3,persona,NA
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,artista,Francisco Toledo,544,Francisco,Toledo,NA,NA,NA,NA,NA,México,NA,NA,1,persona,NA
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,artista,José Luis Cuevas,180,José Luis,Cuevas,NA,NA,NA,NA,NA,México,NA,NA,2,persona,NA
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,auspiciador,Galería El Museo de Bogotá,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,229
539,543,Tres Maestros Mexicanos,1997-04-16,1997-05-31,45,"Sala Alterna, Galería-Taller",NA,colectiva,543-Tres Maestros Mexicanos-1997,1997,auspiciador,Colcultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,116
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Alicia Barney,677,Alicia,Barney,NA,NA,1952,NA,F,Colombia,Colombia,Cali,1,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Juan Mejía,435,Juan Fernando,Mejía,NA,Juan Fernando Mejía,1966,NA,NA,Colombiana,Estados Unidos,Charlottesville,1,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Wilson Díaz,714,Wilson,Díaz Polanco,NA,Wilson Díaz Polanco,1963,NA,M,Colombia,Colombia,"Pitalito, Huila",0,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Leonel Galeano,1287,Leonel,Galeano,NA,NA,1971,NA,M,Colombiana,Colombia,"Mosquera, Cundinamarca",0,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Elías Heim,203,Elías,Heim,NA,NA,1966,NA,M,Colombia,Colombia,Cali,2,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Óscar Muñoz,14,Óscar,Muñoz,NA,NA,1951,NA,M,Colombia,Colombia,Popayán,15,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Mario Opazo,1177,Mario,Opazo,NA,NA,1969,NA,M,Chileno,Chile,Santiago de Chile,0,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Lucas Ospina,173,Lucas,Ospina,NA,NA,1971,NA,M,Colombia,Colombia,Bogotá,0,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Nadín Ospina,349,Nadín,Ospina,NA,NA,1960,NA,M,Colombia,Colombia,Bogotá,1,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,artista,Luis Fernando Roldán,105,Luis Fernando,Roldán,NA,NA,1955,NA,M,Colombia,Colombia,Cali,3,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,curador,Miguel González,3219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
541,544,Imaginación y Fantasía,1997-05-01,1900-01-01,#NUM!,"Galería-Taller, Sala Alterna",NA,colectiva,544-Imaginación y Fantasía-1997,1997,auspiciador,Proartes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,354
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Emma Reyes,1,Emma,Reyes,NA,NA,1915,NA,NA,Colombia,Colombia,Bogotá,45,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Enrique Grau,12,Enrique,Grau,NA,NA,1920,2004,M,Colombia,Colombia,Cartagena,17,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Beatriz González,9,Beatriz,González,NA,NA,1938,NA,F,Colombia,Colombia,Bucaramanga,20,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Alejandro Obregón,41,Alejandro,Obregón,NA,NA,1920,1992,M,Español,España,Barcelona,6,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Pedro Alcántara Herrán,7,Pedro,Alcántara,NA,NA,1942,NA,M,Colombia,Colombia,Cali,22,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Ómar Rayo,4,Ómar,Rayo,NA,NA,1928,2010,M,Colombia,Colombia,Roldanillo,28,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Lucy Tejada,17,Lucy,Tejada,NA,NA,1920,2011,F,Colombia,Colombia,Pereira,14,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,Antonio Barrera,30,Antonio,Barrera,NA,NA,1948,1990,M,Colombiana,Colombia,Bogotá,7,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,María Thereza Negreiros,44,María Thereza,Negreiros,NA,María Theresa Negreiros,1930,NA,F,Brasileña,Brasil,Maués,5,persona,NA
814,545,Arte contemporáneo colombiano en el museo de arte moderno la tertulia,1997-05-01,1900-01-01,#NUM!,Museo de Arte Moderno La Tertulia,"La exposición parte de obras provenientes de la colección del museo La Tertulia de Cali, siendo esta una iniciativa  que corrobora cómo Colombia sigue siendo un país de regiones, dará el mejor panorama de lo que realmente somos los colombianos. Se trata de un arte que formula preguntas quea hora nuestros amigos de Israel pueden compartir con el más amistoso signo de mutua riqueza cultural conque estas dos naciones se asoman al porvenir.",colectiva,545-Arte contemporáneo colombiano en el museo de arte moderno la tertulia-1997,1997,artista,María de la Paz Jaramillo,5,María de la Paz,Jaramillo,NA,Maripaz Jaramillo,1948,NA,F,Colombia,Colombia,Manizales,27,persona,NA
